callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
WZZ161,LHBP,A,WZZ,A21N,HA-LVC,08:40:00,08:51:22
AEA52UP,LEPA,D,AEA,B738,EC-IDT,08:40:00,09:03:14
DAL194,KATL,A,DAL,B764,N827MH,08:45:00,08:17:48
SIA378,LIMC,A,SIA,A359,9V-SMQ,08:45:00,08:50:40
SWR198F,LSZH,A,SWR,A321,HB-IOL,08:50:00,08:32:02
QTR19LJ,OTHH,D,QTR,B77W,A7-BAC,08:50:00,08:53:22
VLG12HG,LECO,D,VLG,A320,EC-MQE,08:50:00,08:59:01
RYR39AJ,LEZL,D,RYR,B738,EI-FTH,08:50:00,09:06:21
AEA7701,LEMD,A,AEA,A332,EC-JPF,08:55:00,08:41:58
EJU76LR,LIRN,A,EZY,A319,OE-LQY,08:55:00,08:42:53
VLG15NT,LEAS,A,VLG,A320,EC-LZN,08:55:00,08:48:25
VLG691Z,LIRF,A,VLG,A320,EC-MBD,08:55:00,08:55:38
TRA132K,EHAM,D,TRA,B738,PH-HZO,08:55:00,08:56:53
VLG39PB,LEPA,A,VLG,A320,EC-MAN,08:55:00,08:59:46
VLG48SG,LEAL,D,VLG,A320,EC-MBM,08:55:00,09:03:06
VLG4TZ,LEBB,D,VLG,A320,EC-LVP,08:55:00,09:05:45
RYR16AC,EDDF,A,RYR,B738,EI-EBE,09:00:00,08:29:52
EJU81EU,LFPG,A,EZY,A320,OE-INE,09:00:00,08:46:31
AAL742,KPHL,A,AAL,A332,N284AY,09:00:00,08:59:15
RYR7XM,EDDB,A,RYR,B738,EI-DAR,09:00:00,08:59:58
VLG5PK,LEMD,D,VLG,A20N,EC-NAF,09:00:00,09:11:26
UAL120,KEWR,A,UAL,B78X,N12006,09:00:00,09:11:32
EJU57NR,LFLL,D,EZY,A319,OE-LQI,09:00:00,09:33:25
WZZ2SN,LROP,A,WZZ,A320,HA-LYS,09:05:00,09:07:58
AAL112,KMIA,A,AAL,B772,N778AN,09:10:00,08:53:03
TAM8114,SBGR,A,TAM,B763,PT-MSO,09:10:00,08:55:54
AFR17BY,LFPG,A,AFR,A320,F-HEPD,09:10:00,09:06:00
TAP1030,LPPR,A,TAP,A319,CS-TTL,09:10:00,09:17:19
VLG22UL,LEZL,D,VLG,A320,EC-MFN,09:10:00,09:24:17
EJU68YB,EDDB,A,EZY,A319,OE-LQE,09:15:00,09:03:15
IBE0800,LEMD,A,IBE,A320,EC-IEF,09:15:00,09:13:55
DLH32K,EDDM,D,DLH,A320,D-AIPS,09:15:00,09:17:54
DAH2012,DAAG,A,DAH,B736,7T-VJU,09:20:00,09:13:04
FOO884E,EHAM,A,FOO,A321,OE-LCR,09:20:00,09:13:18
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVC,09:20:00,09:20:35
BAW472,EGLL,A,BAW,A320,G-EUYE,09:20:00,09:27:30
RYR8HR,LPPR,A,RYR,B738,EI-EVN,09:20:00,09:30:41
VLG5XZ,LEST,D,VLG,A320,EC-MJB,09:20:00,09:30:47
VLG35JE,LEIB,D,VLG,A320,EC-MEL,09:20:00,09:38:20
ELY393,LLBG,A,ELY,B744,4X-ELC,09:25:00,09:06:51
IBK2432,EGKK,A,NAX,B738,EI-FHV,09:25:00,09:18:50
VLG22FC,LEZL,A,VLG,A320,EC-MES,09:25:00,09:20:59
VLG39VW,LEPA,D,VLG,A20N,EC-NCU,09:25:00,09:31:26
BEL96C,EBBR,D,BEL,A319,OO-SSV,09:25:00,09:49:19
RYR75KC,LEIB,A,RYR,B738,EI-FIW,09:30:00,09:13:58
DLH11Y,EDDF,A,DLH,A321,D-AISK,09:30:00,09:16:55
VLG7477,DAAG,A,VLG,A320,EC-LUN,09:30:00,09:21:21
IBK2TK,EKCH,D,NAX,B738,EI-FVY,09:30:00,09:33:27
EJU23ZC,LIRN,D,EZY,A319,OE-LQY,09:30:00,09:51:30
VLG75BB,LEIB,A,VLG,A320,EC-LQK,09:35:00,09:00:29
VLG63QS,LEPA,A,VLG,A321,EC-MJR,09:35:00,09:05:57
VLG248X,LESO,A,VLG,A319,EC-MKV,09:35:00,09:16:53
EIN6XA,EICK,A,EIN,A320,EI-GAL,09:35:00,09:26:01
BMS1TA,LRIA,A,BMS,B738,YR-BMB,09:35:00,09:36:04
RYR1DN,EDDB,D,RYR,B738,EI-DAR,09:35:00,09:42:12
NAX38P,ENGM,A,NAX,B738,EI-FJJ,09:40:00,09:37:17
VLG37LX,LEMH,D,VLG,A320,EC-LZN,09:40:00,09:49:35
SWR195N,LSZH,D,SWR,A321,HB-IOL,09:40:00,09:51:55
VLG61ZZ,LIRF,D,VLG,A320,EC-MBD,09:40:00,09:52:40
AAL113,KMIA,D,AAL,B772,N777AN,09:40:00,09:57:05
WZZ9PN,LROP,D,WZZ,A320,HA-LYS,09:40:00,09:58:41
EJU27DA,LFPG,D,EZY,A320,OE-INE,09:40:00,10:03:44
VLG2LU,LEMH,A,VLG,A320,EC-MDZ,09:45:00,09:21:58
RYR2UB,EIDW,A,RYR,B738,EI-EMB,09:45:00,09:39:30
RYR95VX,EGCC,A,RYR,B738,EI-DPB,09:45:00,09:46:22
VLG99WP,LIEA,A,VLG,A321,EC-MLD,09:50:00,09:34:58
RYR30HJ,LEXJ,A,RYR,B738,EI-DPM,09:50:00,09:48:10
EJU15CR,EDDB,D,EZY,A319,OE-LQE,09:50:00,09:52:28
IBK5PH,EGKK,D,NAX,B738,EI-GBB,09:50:00,09:59:37
IRM136,OIIE,A,IRM,A346,EP-MMR,09:55:00,09:49:07
RYR8PC,LPPR,D,RYR,B738,EI-EVN,09:55:00,10:03:15
TAP1033,LPPR,D,TAP,A319,CS-TTL,09:55:00,10:08:51
THY9RV,LTFM,A,THY,A333,TC-LND,10:00:00,09:57:22
IBE10HD,LEMD,D,IBE,A320,EC-IEF,10:00:00,10:11:44
RYR68DX,EDDF,D,RYR,B738,EI-EBE,10:00:00,10:12:57
VLG6332,LIMC,D,VLG,A320,EC-MAN,10:00:00,10:26:57
ROU1914,CYYZ,A,ROU,B763,C-FMXC,10:05:00,10:07:14
FIN6RM,EFHK,A,FIN,A321,OH-LZN,10:05:00,10:09:51
RYR7RW,LIRN,D,RYR,B738,EI-FIW,10:05:00,10:12:44
FOO8319,EHAM,D,FOO,A321,OE-LCR,10:05:00,10:15:42
AFR67HE,LFPG,D,AFR,A320,F-HEPD,10:05:00,10:39:38
VLG27RR,LIPE,A,VLG,A320,EC-KDX,10:10:00,10:00:36
RYR215Q,LIME,A,RYR,B738,EI-DPV,10:10:00,10:04:07
SIA377,LIMC,D,SIA,A359,9V-SMQ,10:10:00,10:13:15
BAW473,EGLL,D,BAW,A320,G-EUYE,10:10:00,10:14:58
VLG22EA,LEZL,D,VLG,A320,EC-MES,10:10:00,10:18:14
EJU39QP,LSGG,A,EZY,A320,OE-ICR,10:15:00,09:51:29
EZY73KM,EGAA,A,EZY,A320,G-EZWA,10:15:00,09:53:33
EZY15FU,EGGW,A,EZY,A319,G-EZAA,10:15:00,09:55:35
VLG69AJ,LEAM,D,VLG,A320,EC-LUN,10:15:00,10:15:42
EIN87H,EICK,D,EIN,A320,EI-GAL,10:15:00,10:26:23
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,09:50:46
EIN562P,EIDW,A,EIN,A320,EI-DVK,10:20:00,10:24:22
VLG8106,LGAV,D,VLG,A321,EC-MMU,10:20:00,10:25:57
RYR65TB,EIDW,D,RYR,B738,EI-EMB,10:20:00,10:26:50
KLM85J,EHAM,A,KLM,B738,PH-HSE,10:20:00,10:26:54
VLG902H,LEGR,D,VLG,A320,EC-LQK,10:20:00,10:35:09
DAH2013,DAAG,D,DAH,B736,7T-VJU,10:20:00,10:36:45
VLG189L,EDDV,D,VLG,A319,EC-MKV,10:20:00,10:42:21
RYR6GA,EGCC,D,RYR,B738,EI-DPB,10:20:00,10:45:53
RYR21JE,LIPZ,D,RYR,B738,EI-DPM,10:25:00,10:25:18
VLG15LB,LEAS,A,VLG,A320,EC-KJD,10:30:00,10:09:14
RYR70RV,LIRF,A,RYR,B738,EI-EBL,10:30:00,10:19:30
RYR86YD,GCTS,A,RYR,B738,EI-ESV,10:30:00,10:21:28
DLH09H,EDDF,D,DLH,A321,D-AISK,10:30:00,10:32:25
DAL195,KATL,D,DAL,B764,N827MH,10:30:00,10:39:14
VLG26JP,GCFV,D,VLG,A320,EC-MFL,10:30:00,10:39:54
NAX39S,ENGM,D,NAX,B738,EI-FJJ,10:30:00,10:46:35
VLG60VC,LIRQ,A,VLG,A319,EC-NGB,10:35:00,10:11:08
DAL476,KJFK,A,DAL,B764,N826MH,10:35:00,10:13:48
VLG14SD,LEBB,A,VLG,A320,EC-JYX,10:35:00,10:30:01
BMS6808,LRIA,D,BMS,B738,YR-BMB,10:35:00,10:38:02
VLG58RP,LFLL,D,VLG,A320,EC-MDZ,10:35:00,10:42:40
ROT421U,LROP,A,ROT,B737,YR-BGG,10:40:00,10:19:01
NAX5HB,KOAK,D,NAX,B789,LN-LNP,10:40:00,10:41:19
EZY32GY,EGKK,A,EZY,A320,G-EZUO,10:40:00,10:41:28
VLG42YX,LEZL,A,VLG,A320,EC-LOC,10:45:00,10:31:51
VLG15AW,LFMN,A,VLG,A20N,EC-NCT,10:45:00,10:33:05
DAH2018,DAOO,A,DAH,B738,7T-VKG,10:45:00,10:33:47
RYR3FQ,LEST,A,RYR,B738,EI-DLX,10:45:00,10:36:50
RYR2KM,LFOB,A,RYR,B738,EI-DYY,10:45:00,10:51:36
VLG6005,LIMJ,D,VLG,A320,EC-LVO,10:45:00,11:00:38
IBK2433,EGKK,D,NAX,B738,EI-FHV,10:45:00,11:03:23
ETD35Q,OMAA,D,ETD,B789,A6-BLQ,10:45:00,11:07:51
VLG2975,LFRS,A,VLG,A20N,EC-NFJ,10:50:00,10:34:00
RYR70TT,EGPH,A,RYR,B738,EI-DWB,10:50:00,10:41:09
VLG1519,LFML,A,VLG,A20N,EC-NAE,10:50:00,10:45:26
AZA2TW,LIRF,A,AZA,A320,I-BIKA,10:50:00,10:45:39
RYR6RP,EGSS,D,RYR,B738,EI-DPV,10:50:00,10:51:17
BAW478S,EGLL,A,BAW,A320,G-EUUJ,10:50:00,10:52:55
VLG3558,LEIB,D,VLG,A320,EC-LVU,10:50:00,10:54:25
VLG37BL,EGKK,D,VLG,A321,EC-MLD,10:50:00,10:58:08
EJU27UC,LFMN,D,EZY,A320,OE-ICR,10:50:00,11:02:15
EZY89ZM,EGGW,D,EZY,A319,G-EZAA,10:50:00,11:05:05
VLG2913,LFBD,A,VLG,A320,EC-LVS,10:55:00,10:48:54
VLG8037,LFPO,A,VLG,A319,EC-MIR,10:55:00,10:50:28
EZY47WM,EGAA,D,EZY,A320,G-EZWA,10:55:00,11:11:37
AFL2638,UUEE,A,AFL,A320,VQ-BBC,11:00:00,10:54:10
VLG309K,LSGG,A,VLG,A320,EC-MAO,11:00:00,10:55:52
VLG12AD,LECO,A,VLG,A20N,EC-NDB,11:00:00,10:56:09
DLH27U,EDDM,A,DLH,A320,D-AIPK,11:00:00,11:03:30
RYR5LR,EBBR,A,RYR,B738,EI-DYP,11:00:00,11:07:03
AEE710,LGAV,A,AEE,A320,SX-DGY,11:00:00,11:07:42
EIN5HM,EIDW,D,EIN,A320,EI-DVK,11:00:00,11:10:52
VLG7365,GMTT,A,VLG,A320,EC-KHN,11:05:00,11:02:46
FIN7RT,EFHK,D,FIN,A321,OH-LZN,11:05:00,11:05:42
IRM137,OIIE,D,IRM,A346,EP-MMR,11:05:00,11:07:26
AEA6156,LEPA,A,AEA,B738,EC-IDT,11:05:00,11:11:45
RYR3GG,EBCI,D,RYR,B738,EI-EBL,11:05:00,11:11:57
KLM86N,EHAM,D,KLM,B738,PH-HSE,11:05:00,11:15:48
RYR46VZ,GCTS,D,RYR,B738,EI-ESV,11:05:00,11:20:31
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:23:45
VLG7843,LLBG,A,VLG,A320,EC-MVO,11:10:00,10:52:40
VLG318M,LFPO,A,VLG,A320,EC-MCU,11:10:00,11:01:27
RYR2GX,LIPE,A,RYR,B738,EI-EVY,11:10:00,11:02:26
VLG7481,DAOO,A,VLG,A320,EC-JGM,11:10:00,11:11:28
VLG30MJ,GCLP,A,VLG,A321,EC-MOO,11:15:00,11:15:14
EZY57UT,EGKK,D,EZY,A320,G-EZUO,11:15:00,11:18:58
UAL121,KEWR,D,UAL,B78X,N12006,11:15:00,11:23:13
VLG21GU,LEMG,A,VLG,A321,EC-MLM,11:15:00,11:25:18
AAL67,KJFK,D,AAL,B772,N778AN,11:15:00,11:27:28
IBE2605,SCEL,D,IBE,A332,EC-NEN,11:15:00,11:30:34
VLG3744,LEMH,D,VLG,A320,EC-KJD,11:15:00,11:34:14
VLG661B,LIEE,D,VLG,A320,EC-KDX,11:15:00,11:41:39
VLG20CG,LEGR,A,VLG,A320,EC-MKN,11:20:00,10:49:34
VLG15AC,GCXO,A,VLG,A320,EC-LVT,11:20:00,11:03:19
VLG25QJ,EDDH,D,VLG,A320,EC-JYX,11:20:00,11:21:10
RYR4909,LYPG,D,RYR,B738,EI-DLX,11:20:00,11:38:05
VLG60QY,LIRQ,D,VLG,A319,EC-NGB,11:20:00,11:47:59
AFR87VQ,LFPG,A,AFR,A321,F-GTAT,11:25:00,11:01:53
TSC266,CYUL,A,TSC,A310,C-GTSY,11:25:00,11:29:32
CCA846,ZBAA,D,CCA,A333,B-8385,11:25:00,11:35:43
RYR1UE,LEMG,D,RYR,B738,EI-DYY,11:25:00,11:42:55
RYR626E,EGPH,D,RYR,B738,EI-DWB,11:25:00,11:52:05
VLG58QZ,LSZH,A,VLG,A320,EC-JZI,11:30:00,11:10:00
RYR2MQ,EGSS,A,RYR,B738,EI-FZN,11:30:00,11:14:23
EXS98FS,EGPF,A,EXS,B738,G-JZHP,11:30:00,11:18:41
VLG7845,LLBG,A,VLG,A320,EC-MXP,11:30:00,11:23:48
EXS68ZM,EGCC,A,EXS,B752,G-LSAK,11:30:00,11:34:10
ROT422L,LROP,D,ROT,B737,YR-BGG,11:30:00,11:44:37
THY6AS,LTFM,D,THY,A333,TC-LND,11:30:00,11:50:51
VLG74KB,LEZL,D,VLG,A20N,EC-NCT,11:30:00,11:51:21
EJU83CN,LFSB,A,EZY,A320,OE-IZD,11:35:00,11:21:48
VLG7AY,EKYT,D,VLG,A320,EC-MVD,11:35:00,11:37:10
VLG87AB,EGBB,D,VLG,A20N,EC-NFJ,11:35:00,11:45:20
RYR8ST,LIMF,D,RYR,B738,EI-DYP,11:35:00,11:54:53
BAW479,EGLL,D,BAW,A320,G-EUUJ,11:40:00,11:47:55
VLG62AM,LFSB,D,VLG,A319,EC-MIR,11:40:00,11:48:28
AZA077,LIRF,D,AZA,A320,I-BIKA,11:40:00,11:52:34
VLG18KA,EDDT,D,VLG,A320,EC-LVS,11:40:00,11:53:09
CCA840,ZSPD,D,CCA,A332,B-6541,11:40:00,12:05:07
VLG64CC,LIPZ,A,VLG,A321,EC-MMH,11:45:00,11:34:31
VLG61WG,LIRF,A,VLG,A320,EC-KDG,11:45:00,11:35:27
VLG8477,LPPR,A,VLG,A320,EC-MXG,11:45:00,11:39:12
VLG89VK,LIMC,A,VLG,A320,EC-MFM,11:45:00,11:39:37
DLH85N,EDDF,A,DLH,A321,D-AIRY,11:45:00,11:43:43
DAH2019,DAOO,D,DAH,B738,7T-VKG,11:45:00,11:47:31
VLG377B,LPPT,D,VLG,A20N,EC-NDB,11:45:00,11:48:42
VLG39DL,LEPA,D,VLG,A320,EC-MAO,11:45:00,11:59:19
ROU1915,CYYZ,D,ROU,B763,C-FMXC,11:45:00,12:01:18
RYR86XJ,LIME,D,RYR,B738,EI-EVY,11:45:00,12:02:50
NAX7156,KORD,A,NAX,B789,SE-RXM,11:50:00,11:32:25
VLG3RC,EBBR,A,VLG,A20N,EC-NAY,11:50:00,11:44:10
VLG12GC,ESSA,D,VLG,A20N,EC-NAE,11:50:00,11:53:06
AEE711,LGAV,D,AEE,A320,SX-DGY,11:50:00,11:55:44
TAR514,DTTA,A,TAR,A319,TS-IMQ,11:50:00,11:56:17
AEA7706,LEMD,D,AEA,A332,EC-JPF,11:50:00,11:58:35
VLG35TQ,LEIB,A,VLG,A320,EC-MEL,11:55:00,11:39:26
DLH12K,EDDM,D,DLH,A320,D-AIPK,11:55:00,11:55:53
VLG61VJ,LIRF,D,VLG,A320,EC-LOC,11:55:00,11:56:16
VLG24ZG,EDDN,D,VLG,A320,EC-MCU,11:55:00,12:10:18
AEA6037,LEPA,D,AEA,B738,EC-IDT,11:55:00,12:14:15
TAP1040,LPPT,A,TAP,A319,CS-TTO,12:00:00,11:34:15
VLG84LC,LPPT,A,VLG,A321,EC-MPV,12:00:00,11:43:42
VLG18ER,EDDM,A,VLG,A320,EC-MFK,12:00:00,11:46:06
AFL2639,UUEE,D,AFL,A320,VQ-BBC,12:00:00,12:18:11
ELY394,LLBG,D,ELY,B744,4X-ELC,12:00:00,12:28:04
VLG37MY,LEMH,A,VLG,A320,EC-LZN,12:05:00,11:51:42
VLG32KU,GCXO,D,VLG,A320,EC-LVT,12:05:00,12:09:42
VLG736H,EHAM,D,VLG,A20N,EC-NFH,12:05:00,12:13:33
VLG21VC,LEMG,D,VLG,A321,EC-MLM,12:05:00,12:28:26
ROU1912,CYUL,A,ROU,B763,C-GHLK,12:10:00,11:59:25
VLG2AB,GCLP,D,VLG,A321,EC-MOO,12:10:00,12:21:31
VLG86KW,LFRB,D,VLG,A320,EC-JGM,12:10:00,12:26:53
NAX76C,KEWR,A,NAX,B789,LN-LNN,12:15:00,11:37:18
EJU8569,EGKK,A,EZY,A320,OE-IZW,12:15:00,12:07:24
VLG19ZN,EGKK,A,VLG,A20N,EC-NAZ,12:15:00,12:08:56
VLG6334,LIMC,D,VLG,A320,EC-JZI,12:15:00,12:20:39
EXS5LS,EGPF,D,EXS,B738,G-JZHP,12:15:00,12:21:15
EJU73UW,LFMN,A,EZY,A320,OE-INF,12:20:00,12:05:47
VLG6501,LIRN,A,VLG,A20N,EC-NBA,12:20:00,12:08:05
THY5JD,LTFJ,A,THY,B738,TC-JVA,12:20:00,12:19:47
LOT437,EPWA,A,LOT,B738,SP-LWD,12:20:00,12:20:53
AFR1349,LFPG,D,AFR,A321,F-GTAT,12:20:00,12:22:49
EJU71WZ,EGKK,D,EZY,A320,OE-IZD,12:20:00,12:30:27
TAM8115,SBGR,D,TAM,B763,PT-MSO,12:20:00,12:42:12
TSC280,CYYZ,A,TSC,A310,C-GPAT,12:25:00,12:03:17
VLG8526,ESGG,D,VLG,A320,EC-KHN,12:25:00,12:39:54
VLG89TE,LFPG,A,VLG,A321,EC-MRF,12:30:00,12:08:54
RYR129,EDDH,A,RYR,B738,EI-DYR,12:30:00,12:12:09
VLG15LL,LFPO,A,VLG,A320,EC-JTQ,12:30:00,12:14:06
VLG534X,LICC,D,VLG,A320,EC-MFM,12:30:00,12:33:05
VLG83PJ,EHAM,A,VLG,A320,EC-LAB,12:30:00,12:33:44
VLG8802,LHBP,D,VLG,A320,EC-MXG,12:30:00,12:35:34
EXS59ED,EGCC,D,EXS,B752,G-LSAK,12:30:00,12:37:59
VLG857Q,EBBR,D,VLG,A321,EC-MHA,12:30:00,12:46:02
KLM65H,EHAM,A,KLM,B738,PH-BXL,12:35:00,12:12:32
BAW484C,EGLL,A,BAW,A320,G-EUUP,12:35:00,12:36:53
VLG2DZ,EGKK,D,VLG,A321,EC-MMH,12:35:00,12:57:11
RYR338K,LHBP,A,RYR,B738,EI-DPT,12:40:00,12:25:10
AUI991,UKBB,A,AUI,B739,UR-PSJ,12:40:00,12:32:21
AMX037,MMMX,A,AMX,B789,N438AM,12:40:00,12:40:19
RAM964Y,GMMN,A,RAM,B738,CN-RNW,12:40:00,12:42:09
VLG72LD,EIDW,D,VLG,A320,EC-MEL,12:40:00,12:46:31
TAR515,DTTA,D,TAR,A319,TS-IMQ,12:40:00,12:49:21
VLG85LP,EDDL,D,VLG,A320,EC-MAX,12:45:00,12:47:42
DAL477,KJFK,D,DAL,B764,N826MH,12:45:00,12:49:01
VLG35LG,LEIB,D,VLG,A320,EC-KDG,12:45:00,12:56:48
DLH02A,EDDF,D,DLH,A321,D-AIRY,12:45:00,12:57:26
SBI6105,ULLI,A,SBI,A319,VP-BHJ,12:50:00,12:37:19
IBE11ZL,LEMD,A,IBE,A320,EC-KOH,12:50:00,12:39:51
RYR63LN,EGNX,A,RYR,B738,EI-DYN,12:50:00,12:41:29
EWG47Y,EDDL,A,EWG,A320,D-AIZR,12:50:00,12:44:19
RYR6YN,LEPA,D,RYR,B738,EI-FZN,12:50:00,12:50:04
AAL743,KPHL,D,AAL,A332,N284AY,12:50:00,12:56:23
VLG803E,LFPO,D,VLG,A321,EC-MPV,12:50:00,12:57:48
VLG15GE,LEAS,D,VLG,A320,EC-LZN,12:50:00,12:59:48
TAP1035,LPPT,D,TAP,A319,CS-TTO,12:50:00,13:00:25
AVA018,SKBO,A,AVA,B788,N794AV,12:55:00,12:51:14
DLH48H,EDDM,A,DLH,A320,D-AIQU,12:55:00,12:58:55
TSC267,CYUL,D,TSC,A310,C-GTSY,12:55:00,13:09:17
AEA7702,LEMD,D,AEA,B738,EC-MJU,12:55:00,13:22:28
VLG3NF,LECO,A,VLG,A320,EC-MQE,13:00:00,12:38:26
EZS1405,LSGG,A,EZY,A320,HB-JXR,13:00:00,12:40:17
EJU73EN,LFPG,D,EZY,A320,OE-IZW,13:00:00,13:01:42
EJU94KY,LFMN,D,EZY,A320,OE-INF,13:00:00,13:04:18
AFL2648,UUEE,A,AFL,A321,VQ-BTT,13:05:00,12:46:33
DLH08F,EDDF,A,DLH,A21N,D-AIEB,13:05:00,12:49:40
RYR73BW,GMMX,A,RYR,B738,EI-DLE,13:05:00,12:52:02
VLG88GX,LEJR,D,VLG,A20N,EC-NBA,13:05:00,13:15:48
LOT4GM,EPWA,D,LOT,B738,SP-LWD,13:10:00,13:20:53
THY1XY,LTFJ,D,THY,B738,TC-JVA,13:15:00,13:22:08
VLG9AA,EDDM,D,VLG,A320,EC-JTQ,13:15:00,13:31:58
VLG13EC,LEAL,A,VLG,A320,EC-MBT,13:20:00,13:01:58
VLG8653,LKPR,A,VLG,A320,EC-MGE,13:20:00,13:03:11
