callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
THY6AS,LTFM,D,THY,A333,TC-JOK,11:30:00,11:36:30
VLG74KB,LEZL,D,VLG,A20N,EC-NCT,11:30:00,11:44:01
ROT422L,LROP,D,ROT,B737,YR-BGI,11:30:00,11:44:27
VLG14AH,LEBB,D,VLG,A320,EC-MBF,11:30:00,12:00:21
EJU83CN,LFSB,A,EZY,A320,OE-ICR,11:35:00,11:06:30
RYR3GG,EBCI,D,RYR,B738,EI-FOG,11:35:00,11:43:18
VLG87AB,EGBB,D,VLG,A20N,EC-NDB,11:35:00,11:43:37
DLH85N,EDDF,A,DLH,A321,D-AISU,11:40:00,11:28:36
VLG62AM,LFSB,D,VLG,A319,EC-MKX,11:40:00,11:45:38
BAW479,EGLL,D,BAW,A320,G-EUYJ,11:40:00,11:46:27
CCA840,ZSPD,D,CCA,A332,B-6540,11:40:00,11:51:48
VLG18KA,EDDT,D,VLG,A320,EC-KDX,11:40:00,11:59:06
AZA077,LIRF,D,AZA,A320,I-BIKI,11:40:00,12:09:15
VLG61WG,LIRF,A,VLG,A320,EC-MVE,11:45:00,11:29:38
VLG8477,LPPR,A,VLG,A20N,EC-NDA,11:45:00,11:32:43
ROU1915,CYYZ,D,ROU,B763,C-GEOU,11:45:00,11:49:32
VLG89VK,LIMC,A,VLG,A320,EC-MXG,11:45:00,11:59:15
VLG39DL,LEPA,D,VLG,A320,EC-LVT,11:45:00,12:13:30
AEE711,LGAV,D,AEE,A320,SX-DND,11:50:00,11:56:25
VLG12GC,ESSA,D,VLG,A20N,EC-NAF,11:50:00,12:01:56
AEA7706,LEMD,D,AEA,A332,EC-JPF,11:50:00,12:20:46
VLG35TQ,LEIB,A,VLG,A320,EC-MNZ,11:55:00,11:31:32
VLG25AK,LGSR,A,VLG,A20N,EC-NBA,11:55:00,11:38:40
DLH12K,EDDM,D,DLH,A320,D-AIPP,11:55:00,11:58:36
VLG61VJ,LIRF,D,VLG,A20N,EC-NCG,11:55:00,12:01:48
VLG24BM,LDSP,D,VLG,A320,EC-MBK,11:55:00,12:04:02
AEA6037,LEPA,D,AEA,B738,EC-LVR,11:55:00,12:12:07
TAP1040,LPPT,A,TAP,A320,CS-TNG,12:00:00,11:43:15
VLG18ER,EDDM,A,VLG,A320,EC-MBD,12:00:00,11:48:32
VLG84LC,LPPT,A,VLG,A321,EC-MLM,12:00:00,11:54:11
IBE12BV,LEMD,D,IBE,A320,EC-JFN,12:00:00,12:02:51
AFL2639,UUEE,D,AFL,A321,VP-BAZ,12:00:00,12:03:53
UAL141,KIAD,D,UAL,B764,N66056,12:00:00,12:16:15
VLG377B,LPPT,D,VLG,A320,EC-MKM,12:00:00,12:23:26
VLG37MY,LEMH,A,VLG,A320,EC-KJD,12:05:00,11:40:09
VLG32KU,GCXO,D,VLG,A320,EC-LZZ,12:05:00,12:08:28
RYR86XJ,LIME,D,RYR,B738,EI-DLC,12:05:00,12:20:45
VLG21VC,LEMG,D,VLG,A321,EC-MPV,12:05:00,12:35:54
ROU1912,CYUL,A,ROU,B763,C-FIYE,12:10:00,11:44:38
BRU869,UMMS,A,BRU,E195,EW-513PO,12:10:00,11:45:31
RYR129,EDDH,A,RYR,B738,EI-DPY,12:10:00,11:53:06
VLG2AB,GCLP,D,VLG,A321,EC-MHA,12:10:00,12:22:53
NAX76C,KEWR,A,NAX,B789,SE-RXM,12:15:00,12:00:24
EJU8569,EGKK,A,EZY,A320,OE-IZL,12:15:00,12:03:32
VLG6334,LIMC,D,VLG,A320,EC-MXP,12:15:00,12:26:08
NAX4CW,ENGM,A,NVD,A320,9H-AMA,12:20:00,11:56:16
THY5JD,LTFJ,A,THY,B738,TC-JHV,12:20:00,12:02:19
LOT437,EPWA,A,LOT,E195,SP-LNL,12:20:00,12:05:31
VLG1100,LEMD,A,VLG,A320,EC-LOP,12:20:00,12:07:42
VLG6501,LIRN,A,VLG,A320,EC-MFL,12:20:00,12:19:01
TAM8115,SBGR,D,TAM,B763,PT-MOA,12:20:00,12:23:59
AFR1349,LFPG,D,AFR,A321,F-GTAS,12:20:00,12:35:42
EJU71WZ,EGKK,D,EZY,A320,OE-ICR,12:20:00,12:38:32
VLG15LL,LFPO,A,VLG,A20N,EC-NCU,12:30:00,12:04:51
RYR58K,LIPZ,A,RYR,B738,EI-DWZ,12:30:00,12:12:19
VLG89TE,LFPG,A,VLG,A321,EC-MQB,12:30:00,12:14:42
IBE2626,KBOS,A,IBE,A332,EC-MOY,12:30:00,12:16:46
EXS59ED,EGCC,D,EXS,B738,G-JZBR,12:30:00,12:32:27
VLG326C,LPFR,D,VLG,A20N,EC-NCS,12:30:00,12:36:29
VLG83PJ,EHAM,A,VLG,A320,EC-MVO,12:30:00,12:37:20
VLG534X,LICC,D,VLG,A320,EC-MXG,12:30:00,12:37:44
VLG857Q,EBBR,D,VLG,A320,EC-MVE,12:30:00,12:41:29
AEA7702,LEMD,D,AEA,B738,EC-LXV,12:30:00,12:42:49
VLG577C,LDDU,D,VLG,A20N,EC-NDA,12:30:00,12:51:19
ELY393,LLBG,A,ELY,B789,4X-EDE,12:35:00,12:23:22
BAW484C,EGLL,A,BAW,A320,G-EUUA,12:35:00,12:32:46
KLM65H,EHAM,A,KLM,B738,PH-BXB,12:35:00,12:36:19
FLI490,EKVG,A,FLI,A20N,OY-RCK,12:40:00,12:21:03
AUI991,UKBB,A,AUI,B738,UR-UIA,12:40:00,12:26:42
VLG72LD,EIDW,D,VLG,A320,EC-MNZ,12:40:00,12:43:14
VLG9DE,LFBO,D,VLG,A320,EC-MBY,12:40:00,12:45:35
VLG35LG,LEIB,D,VLG,A320,EC-MBD,12:45:00,12:47:24
DAL477,KJFK,D,DAL,B764,N832MH,12:45:00,12:50:50
VLG85LP,EDDL,D,VLG,A20N,EC-NBA,12:45:00,13:05:20
DLH02A,EDDF,D,DLH,A321,D-AISU,12:45:00,13:06:44
IBE11ZL,LEMD,A,IBE,A320,EC-ILS,12:50:00,12:32:04
RYR63LN,EGNX,A,RYR,B738,EI-DPM,12:50:00,12:39:51
VLG1281,LDZA,A,VLG,A320,EC-MUM,12:50:00,12:50:29
RYR6YN,LEPA,D,RYR,B738,EI-DPT,12:50:00,12:50:38
VLG15GE,LEAS,D,VLG,A320,EC-KJD,12:50:00,13:08:31
AAL743,KPHL,D,AAL,A332,N287AY,12:50:00,13:09:32
VLG803E,LFPO,D,VLG,A321,EC-MLM,12:50:00,13:12:43
TAP1035,LPPT,D,TAP,A320,CS-TNG,12:50:00,13:16:58
DLH48H,EDDM,A,DLH,A320,D-AIPL,12:55:00,12:38:28
VLG78SL,EGKK,A,VLG,A321,EC-MQL,12:55:00,12:42:30
EJU79AN,EGGD,D,EZY,A320,OE-IZW,12:55:00,13:18:43
BMS1TA,LRIA,A,BMS,B738,YR-BMB,13:00:00,12:35:25
RYR4589,EGFF,A,RYR,B738,EI-ESW,13:00:00,12:47:55
RYR9XE,LKPR,D,RYR,B738,EI-DPY,13:00:00,13:00:38
RYR5JC,EBBR,A,RYR,B738,EI-EPC,13:00:00,13:03:04
BRU870,UMMS,D,BRU,E195,EW-513PO,13:00:00,13:24:48
VLG131R,LEMD,D,VLG,A320,EC-LOP,13:00:00,13:27:00
RYR9553,EGBB,A,RYR,B738,EI-GDY,13:05:00,12:52:31
DLH08F,EDDF,A,DLH,A21N,D-AIEB,13:05:00,13:00:37
AFL2648,UUEE,A,AFL,A321,VP-BKZ,13:05:00,13:05:23
NAX41B,ENGM,D,NVD,A320,9H-AMA,13:05:00,13:18:25
VLG88GX,LEJR,D,VLG,A320,EC-MFL,13:05:00,13:23:38
LOT4GM,EPWA,D,LOT,E195,SP-LNL,13:10:00,13:11:49
THY1XY,LTFJ,D,THY,B738,TC-JHV,13:15:00,13:16:14
VLG9AA,EDDM,D,VLG,A20N,EC-NCU,13:15:00,13:35:14
VLG121A,LEMD,A,VLG,A20N,EC-NFH,13:20:00,12:57:15
TRA66Y,EHEH,A,TRA,B738,PH-HXI,13:20:00,13:04:13
VLG8653,LKPR,A,VLG,A320,EC-MKO,13:20:00,13:12:51
VLG33RK,LOWW,A,VLG,A320,EC-LZN,13:20:00,13:22:37
VLG13EC,LEAL,A,VLG,A320,EC-KHN,13:20:00,13:23:17
KLM1670,EHAM,D,KLM,B738,PH-BXB,13:20:00,13:33:36
RYR6KL,LIRF,D,RYR,B738,EI-DPM,13:20:00,13:39:42
UAE185,OMDB,A,UAE,A388,A6-EDR,13:25:00,13:11:43
VLG18HA,EKCH,D,VLG,A321,EC-MQB,13:25:00,13:31:07
RYR7WY,EGNX,D,RYR,B738,EI-DWZ,13:25:00,13:31:10
AAL40,KORD,A,AAL,B788,N810AN,13:30:00,13:21:32
VLG1678,LEST,A,VLG,A320,EC-LUN,13:30:00,13:26:52
IBE2628,KJFK,A,IBE,A332,EC-MYA,13:30:00,13:29:20
QFA6031,LMML,A,QFA,B744,VH-OEE,13:30:00,13:29:48
FLI491,EKVG,D,FLI,A20N,OY-RCK,13:30:00,13:33:21
IBE13GV,LEMD,D,IBE,A320,EC-ILS,13:30:00,13:38:46
AUI7BC,UKBB,D,AUI,B738,UR-UIA,13:30:00,13:39:32
VLG3555,LEIB,A,VLG,A20N,EC-NAZ,13:35:00,13:28:16
BAW485,EGLL,D,BAW,A320,G-EUUA,13:35:00,13:52:14
RYR6RW,EBBR,D,RYR,B738,EI-EPC,13:35:00,14:03:17
EWG3LR,EDDH,A,EWG,B738,D-ABKJ,13:40:00,13:22:26
PGT78B,LTFJ,A,PGT,B738,TC-CRG,13:40:00,13:22:53
VLG3745,LEMH,A,VLG,A320,EC-MDZ,13:40:00,13:38:08
RYR2JL,EPKK,A,RYR,B738,EI-EBL,13:40:00,13:39:25
SVR845,UUDD,A,SVR,A321,VQ-BKG,13:45:00,13:26:20
DLH51J,EDDM,D,DLH,A320,D-AIPL,13:45:00,13:54:12
BMS6808,LRIA,D,BMS,B738,YR-BMB,13:45:00,13:59:24
CSA688,LKPR,A,TVS,B739,OK-TSM,13:50:00,13:35:41
RYR82KC,GCXO,A,RYR,B738,EI-FIZ,13:50:00,13:37:24
RYR6LY,EGBB,D,RYR,B738,EI-ESW,13:50:00,14:05:28
DLH05U,EDDF,D,DLH,A21N,D-AIEB,13:50:00,14:10:38
VLG1GY,EKCH,A,VLG,A320,EC-JGM,13:55:00,13:30:51
RYR452,LEPA,A,RYR,B738,EI-FTS,13:55:00,13:35:01
VLG2021,LEGR,A,VLG,A320,EC-KDG,13:55:00,13:42:01
EJU1697,LFMN,A,EZY,A320,OE-IZD,14:00:00,13:35:40
SBI891,UUDD,A,SBI,A321,VQ-BDB,14:00:00,13:47:49
VLG64BC,LIPZ,D,VLG,A320,EC-LVP,14:00:00,14:02:09
BAW474,EGLL,A,BAW,A320,G-EUUH,14:00:00,14:05:41
VLG537J,LEMD,D,VLG,A20N,EC-NFH,14:00:00,14:19:42
VLG81UU,LGAV,A,VLG,A321,EC-MHS,14:05:00,13:54:52
LGL3591,ELLX,A,LGL,DH8D,LX-LGG,14:05:00,13:58:34
AVA018,SKBO,A,AVA,B788,N786AV,14:05:00,14:03:11
SWR131C,LSZH,A,SWR,A321,HB-IOH,14:05:00,14:07:21
RYR4FZ,EGSS,D,RYR,B738,EI-GDY,14:05:00,14:11:35
VLG13BD,LEAL,D,VLG,A320,EC-KDH,14:05:00,14:14:01
VLG333G,LIMC,A,VLG,A320,EC-LRY,14:05:00,14:19:20
TRA36F,EHEH,D,TRA,B738,PH-HXI,14:05:00,14:20:07
VLG53RR,LEIB,D,VLG,A320,EC-LZN,14:05:00,14:23:27
VLG80PL,LFPO,D,VLG,A320,EC-MVN,14:05:00,14:23:48
VLG3007,GCLP,A,VLG,A320,EC-MEL,14:10:00,13:44:20
VLG19LR,LEPA,A,VLG,A320,EC-LVT,14:10:00,14:01:45
AFL2649,UUEE,D,AFL,A321,VP-BKZ,14:10:00,14:19:53
ROU1913,CYUL,D,ROU,B763,C-FIYE,14:10:00,14:20:03
QTR145,OTHH,A,TAM,A359,A7-AMA,14:15:00,13:57:08
EWG7521,EDDH,D,EWG,B738,D-ABKJ,14:15:00,14:18:20
VLG293L,LEPA,D,VLG,A320,EC-JZI,14:15:00,14:23:24
VLG1679,LEST,D,VLG,A320,EC-LUN,14:15:00,14:37:25
VLG84PU,LPPR,D,VLG,A320,EC-MVO,14:15:00,14:49:37
ANE13DZ,LEBZ,A,IBE,CRJ9,EC-JZT,14:20:00,14:07:28
AEA6060,LEPA,A,AEA,B738,EC-LVR,14:20:00,14:20:20
VLG2972,LFRS,D,VLG,A320,EC-MUM,14:20:00,14:20:39
PGT38Z,LTFJ,D,PGT,B738,TC-CRG,14:20:00,14:49:24
RYR30HJ,LEXJ,A,RYR,B738,EI-DYM,14:25:00,14:21:49
AFR75JK,LFPG,A,AFR,A320,F-GKXP,14:25:00,14:27:03
VLG6514,LIMF,D,VLG,A20N,EC-NAZ,14:25:00,14:31:02
BEL3LM,EBBR,A,BEL,A320,OO-SNJ,14:30:00,14:04:45
IBE1316,LEMD,A,IBE,A321,EC-JZM,14:30:00,14:18:17
FOO772R,LOWW,A,VLG,A320,EC-JYX,14:30:00,14:19:26
VLG149B,LEBB,A,VLG,A320,EC-MBF,14:30:00,14:31:17
RYR6578,LEPA,D,RYR,B738,EI-FTS,14:30:00,14:34:00
VLG54FP,LIPE,D,VLG,A320,EC-MAN,14:30:00,14:34:49
IBE2621,KSFO,D,IBE,A332,EC-MOY,14:30:00,14:34:59
RYR31JL,LEVD,D,RYR,B738,EI-EBL,14:35:00,14:40:32
RYR16HN,LIRN,A,RYR,B738,EI-DPW,14:40:00,14:06:10
IBK3KF,EKCH,A,NAX,B738,EI-GBF,14:40:00,14:28:45
CSA689,LKPR,D,TVS,B739,OK-TSM,14:40:00,14:52:45
EZY74LB,EGKK,A,EZY,A319,G-EZPG,14:45:00,14:50:46
SVR846,UUDD,D,SVR,A321,VQ-BKG,14:45:00,14:54:54
DLH06E,EDDM,A,DLH,A320,D-AIQW,14:50:00,14:46:08
TRA16Y,EHEH,A,TRA,B737,PH-XRB,14:50:00,14:47:12
LGL32B,ELLX,D,LGL,DH8D,LX-LGG,14:50:00,14:51:37
BAW475,EGLL,D,BAW,A320,G-EUUH,14:50:00,15:02:21
VLG61BR,LIMC,D,VLG,A320,EC-MKO,14:50:00,15:05:02
VLG59BY,LIEO,A,VLG,A320,EC-LQN,14:55:00,14:46:07
SWR193P,LSZH,D,SWR,A321,HB-IOH,14:55:00,15:16:17
RYR8FP,LIMF,A,RYR,B738,EI-DLD,15:00:00,14:44:51
VLG61SN,LIRF,D,VLG,A320,EC-MDZ,15:00:00,15:06:56
VLG186T,EDDS,D,VLG,A321,EC-MHS,15:00:00,15:16:35
RYR2233,GMMW,D,RYR,B738,EI-FIZ,15:00:00,15:29:20
SBI892,UUDD,D,SBI,A321,VQ-BDB,15:05:00,15:21:39
VLG80NE,LFPO,A,VLG,A320,EC-KRH,15:15:00,14:44:30
IBK5667,BIKF,A,NAX,B738,EI-GBB,15:15:00,14:50:04
LZB477,LBSF,A,LZB,E190,LZ-SOF,15:15:00,14:58:08
AFR99RA,LFPG,D,AFR,A320,F-GKXP,15:15:00,15:20:31
VLG19BK,LEMG,D,VLG,A320,EC-MBL,15:15:00,15:22:44
FOO538L,LOWW,D,VLG,A320,EC-JYX,15:15:00,15:24:41
DLH91A,EDDF,A,DLH,A321,D-AIRN,15:15:00,15:26:52
IBE1515,LEMD,D,IBE,A321,EC-JZM,15:15:00,15:34:03
RYR8841,LEIB,D,RYR,B738,EI-DYM,15:15:00,15:39:03
RYR2897,LEPA,A,RYR,B738,EI-DPT,15:20:00,15:06:45
VLG35MH,LEIB,A,VLG,A320,EC-MBD,15:20:00,15:11:47
EZY51KW,EGKK,D,EZY,A319,G-EZPG,15:20:00,15:25:25
VLG9002,LFBO,A,VLG,A320,EC-MBY,15:20:00,15:30:57
BEL74C,EBBR,D,BEL,A320,OO-SNJ,15:20:00,15:35:49
VLG22CY,LEZL,A,VLG,A20N,EC-NCT,15:25:00,15:10:07
VLG8XX,GCXO,A,VLG,A320,EC-MVD,15:25:00,15:24:14
RYR3T,LEMG,A,RYR,B738,EI-EBF,15:25:00,15:34:34
VLG6008,LIRQ,A,VLG,A319,EC-MIR,15:30:00,15:28:18
AAL41,KORD,D,AAL,B788,N810AN,15:30:00,15:37:39
UAE186,OMDB,D,UAE,A388,A6-EDR,15:30:00,15:50:36
VLG12MN,LECO,D,VLG,A320,EC-MEL,15:30:00,15:54:06
TRA11R,EHRD,D,TRA,B737,PH-XRB,15:35:00,15:44:40
AFL2514,UUEE,A,AFL,A321,VP-BKQ,15:40:00,15:30:22
IBE1430,LEMD,A,IBE,A320,EC-JFN,15:45:00,15:22:27
IBK52H,ENGM,D,NAX,B738,EI-GBF,15:45:00,15:47:44
DLH87Y,EDDM,D,DLH,A320,D-AIQW,15:45:00,15:56:05
VLG43WP,LFSB,A,VLG,A319,EC-MKX,15:50:00,15:18:56
AZA076,LIRF,A,AZA,A320,EI-DSU,15:50:00,15:48:06
VLG73SB,EHAM,D,VLG,A320,EC-LQN,15:50:00,15:52:07
NAX10B,KLAX,A,NAX,B789,SE-RXZ,15:55:00,15:40:17
NAX6WE,KOAK,A,NAX,B789,LN-LNR,15:55:00,15:45:04
VLG91QL,EDDV,A,VLG,A319,EC-NGB,15:55:00,16:03:53
VLG15FR,LFML,D,VLG,A320,EC-KDG,15:55:00,16:09:54
VLG14WL,LEBB,D,VLG,A320,EC-MBF,15:55:00,16:11:15
AVA019,SKBO,D,AVA,B788,N786AV,15:55:00,16:12:47
EZY14QD,EGGW,A,EZY,A20N,G-UZHT,16:00:00,15:39:23
RYR8NM,LIME,A,RYR,B738,EI-DLC,16:00:00,15:42:32
IBK1RG,ESSA,A,HFM,A333,9H-AGU,16:00:00,15:50:34
RYR1GK,EGSS,A,RYR,B738,EI-DLE,16:00:00,15:56:32
VLG5NR,LEXJ,D,VLG,A320,EC-JGM,16:00:00,16:04:47
RYR45LG,ESGG,D,RYR,B738,EI-DPW,16:00:00,16:18:24
DLH84M,EDDF,D,DLH,A321,D-AIRN,16:00:00,16:20:37
LZB478,LBSF,D,LZB,E190,LZ-SOF,16:00:00,16:23:10
BAW406,EGLL,A,BAW,A320,G-EUUL,16:05:00,15:42:00
VLG787F,EGKK,A,VLG,A321,EC-MHB,16:05:00,16:01:29
NAX7049,KFLL,D,NAX,B789,SE-RXM,16:05:00,16:09:33
DLH22H,EDDF,A,DLH,A321,D-AIRR,16:05:00,16:10:48
VLG6005,LIMJ,D,VLG,A320,EC-MBY,16:05:00,16:17:02
VLG38JT,LFPG,D,VLG,A321,EC-MQL,16:05:00,16:28:57
VLG39BN,LEPA,D,VLG,A320,EC-LRY,16:05:00,16:30:30
VLG8751,EGCC,A,VLG,A320,EC-LOB,16:10:00,15:38:28
RYR87JV,EBCI,A,RYR,B738,EI-FOG,16:10:00,15:53:43
EJU37XU,LFLL,A,EZY,A319,OE-LQI,16:10:00,16:02:13
VLG21RW,LEMG,A,VLG,A321,EC-MPV,16:10:00,16:12:47
VLG62TV,LSGG,D,VLG,A320,EC-LQZ,16:10:00,16:17:09
VLG16CZ,LEMD,D,VLG,A320,EC-MVM,16:15:00,16:18:13
VLG24PP,LIRF,A,VLG,A20N,EC-NCG,16:20:00,15:56:53
VLG1YH,LIMC,A,VLG,A320,EC-MXP,16:20:00,16:04:00
TAP1042,LPPT,A,TAP,A320,CS-TNS,16:20:00,16:20:38
RYR68DX,EDDF,D,RYR,B738,EI-EBF,16:20:00,16:27:15
EZS79EP,LSGG,A,EZY,A320,HB-JXO,16:25:00,16:13:39
KLM79K,EHAM,A,KLM,B738,PH-BXE,16:25:00,16:16:42
VLG15SQ,LEMD,A,VLG,A320,EC-LOP,16:25:00,16:19:28
VLG1521,LFMN,D,VLG,A319,EC-MIR,16:25:00,16:35:27
VLG94VV,LEZL,D,VLG,A320,EC-MBD,16:25:00,16:40:19
RYR5UN,EDDB,D,RYR,B738,EI-DPT,16:25:00,16:49:14
IBE16GP,LEMD,D,IBE,A320,EC-JFN,16:30:00,16:50:53
IBK1TM,EFHK,A,NAX,B738,EI-GBG,16:35:00,16:24:02
VLG73CV,LPPT,A,VLG,A320,EC-MKM,16:35:00,16:29:23
AEA78QT,LEMD,A,AEA,A332,EC-JPF,16:35:00,16:29:30
EZY62ZH,EGGW,D,EZY,A20N,G-UZHT,16:35:00,16:35:42
VLG13GJ,LEVC,D,VLG,A320,EC-KRH,16:35:00,16:38:31
VLG3531,LEIB,A,VLG,A320,EC-LZN,16:40:00,16:27:23
AZA28R,LIRF,D,AZA,A320,EI-DSU,16:40:00,16:40:06
QTR13EW,OTHH,D,TAM,A359,A7-AMA,16:40:00,16:44:57
VLG548B,LEPA,A,VLG,A320,EC-JZI,16:40:00,16:49:38
RYR36CX,LEMH,D,RYR,B738,EI-DLD,16:40:00,16:57:52
VLG5GG,LESO,D,VLG,A319,EC-MKX,16:40:00,17:05:14
EJU92FG,LFLL,D,EZY,A319,OE-LQI,16:45:00,16:46:40
VLG87CD,EGBB,A,VLG,A20N,EC-NDB,16:50:00,16:26:14
VLG8481,LPFR,A,VLG,A20N,EC-NCS,16:50:00,16:37:10
VLG305W,LEBB,A,VLG,A320,EC-MBM,16:50:00,16:44:35
VLG24DR,LDSP,A,VLG,A320,EC-MBK,16:50:00,16:45:55
AFL2515,UUEE,D,AFL,A321,VP-BKQ,16:50:00,16:51:01
IBK4PQ,EKCH,D,NAX,B738,EI-GBB,16:50:00,17:16:01
DLH26E,EDDF,D,DLH,A321,D-AIRR,16:50:00,17:36:00
WZZ8TN,LRCL,A,WZZ,A320,HA-LWD,16:55:00,16:28:51
EJU28FT,LIMC,A,EZY,A320,OE-IJG,16:55:00,16:32:03
RYR10TU,EPMO,D,RYR,B738,EI-DLC,16:55:00,17:01:20
BAW407,EGLL,D,BAW,A320,G-EUUL,16:55:00,17:06:58
KTK7755,UUWW,A,KTK,B738,VQ-BMW,17:00:00,16:36:35
EZS83PX,LSGG,D,EZY,A320,HB-JXO,17:00:00,17:05:29
VLG14VP,LEJR,A,VLG,A320,EC-MFL,17:05:00,16:45:54
VLG8031,LFPO,A,VLG,A321,EC-MLM,17:05:00,17:01:38
IBE1546,LEMD,A,IBE,A321,EC-IJN,17:05:00,17:03:39
VLG35UL,LEIB,D,VLG,A321,EC-MHB,17:05:00,17:05:24
VLG17GS,LEMD,D,VLG,A320,EC-LOP,17:05:00,17:06:48
VLG37NA,LEMH,D,VLG,A320,EC-LVT,17:05:00,17:25:30
VLG39AC,LEPA,D,VLG,A20N,EC-NCG,17:05:00,17:39:45
AFR22JR,LFPG,A,AFR,A321,F-GTAM,17:10:00,17:01:17
VLG18WZ,EDDH,A,VLG,A320,EC-MES,17:10:00,17:04:11
VLG69BE,GCRR,A,VLG,A321,EC-MOO,17:10:00,17:06:54
RYR94EC,GCFV,D,RYR,B738,EI-DLE,17:10:00,17:14:18
RYR834Y,LHBP,D,RYR,B738,EI-FOG,17:10:00,17:15:14
TAP1037,LPPT,D,TAP,A320,CS-TNS,17:10:00,17:15:23
VLG20FJ,LEGR,D,VLG,A320,EC-MXP,17:10:00,17:20:36
KLM88T,EHAM,D,KLM,B738,PH-BXE,17:15:00,17:35:52
VLG22PU,LEZL,A,VLG,A320,EC-MCU,17:20:00,17:12:20
VLG5WX,ESGG,A,VLG,A20N,EC-NCF,17:25:00,16:45:52
VLG89PL,EBBR,A,VLG,A320,EC-MVE,17:25:00,17:08:45
EJU38ZE,EGKK,A,EZY,A320,OE-ICR,17:25:00,17:16:22
VLG75DW,EGCC,D,VLG,A320,EC-JZI,17:25:00,17:34:46
VLG78UK,EGKK,D,VLG,A321,EC-MPV,17:25:00,17:35:52
IBK2PU,EGKK,D,NAX,B738,EI-GBG,17:25:00,17:41:47
CTN72E,LDZA,A,CTN,A319,9A-CTG,17:30:00,17:15:52
VLG83PW,EHAM,A,VLG,A321,EC-MGZ,17:30:00,17:16:53
THY9VJ,LTFM,A,THY,A333,TC-JOG,17:30:00,17:29:45
EJU56FC,LIMC,D,EZY,A320,OE-IJG,17:30:00,17:30:35
WZZ1BN,LRCL,D,WZZ,A320,HA-LWD,17:30:00,17:32:26
BAW480,EGLL,A,BAW,A320,G-TTOE,17:30:00,17:34:52
IBK9RU,ESSA,D,HFM,A333,9H-AGU,17:30:00,17:36:47
VLG18TB,EDDT,A,VLG,A320,EC-KDX,17:35:00,17:21:29
VLG65GF,LICC,A,VLG,A320,EC-MXG,17:35:00,17:23:48
VLG63KP,LROP,D,VLG,A320,EC-LQM,17:35:00,17:35:51
VLG2KT,LFPO,D,VLG,A320,EC-LVU,17:35:00,17:50:58
DAH2018,DAOO,A,DAH,B738,7T-VKL,17:40:00,17:35:50
RYR1CG,LIRF,A,RYR,B738,EI-DPM,17:40:00,17:38:07
VLG1434,LEBB,D,VLG,A320,EC-MBM,17:40:00,17:42:04
VLG9EK,GCXO,D,VLG,A320,EC-MVD,17:40:00,17:44:43
VLG18NE,EDDM,D,VLG,A320,EC-MKM,17:40:00,17:50:55
DLH98U,EDDM,A,DLH,A320,D-AIUZ,17:45:00,17:46:06
VLG7724,LDDU,A,VLG,A20N,EC-NDA,17:45:00,17:51:38
IBE16MY,LEMD,A,IBE,A320,EC-LRG,17:50:00,17:36:28
RYR342Q,LEVD,A,RYR,B738,EI-EBL,17:50:00,17:43:20
EJU74FZ,EGGD,A,EZY,A320,OE-IZW,17:50:00,17:45:42
IBE1751,LEMD,D,IBE,A321,EC-IJN,17:50:00,17:52:58
RYR1RT,LBSF,A,RYR,B738,EI-EXE,17:50:00,17:54:05
VLG3016,GCFV,D,VLG,A20N,EC-NCT,17:50:00,18:02:12
VLG8104,LGAV,D,VLG,A20N,EC-NCS,17:50:00,18:06:41
VLG306Z,LSZH,D,VLG,A320,EC-LZN,17:50:00,18:10:21
VLG19BV,LFRS,A,VLG,A320,EC-MUM,18:00:00,17:33:02
VLG189C,EDDL,A,VLG,A20N,EC-NBA,18:00:00,17:50:13
EJU89EQ,EGKK,D,EZY,A320,OE-IZL,18:00:00,18:05:10
NAX1WA,KLAX,D,NAX,B789,LN-LNR,18:00:00,18:09:07
RYR18PP,EGGP,A,RYR,B738,EI-GDH,18:05:00,17:39:54
AFR1748,LFPG,A,AFR,A318,F-GUGI,18:05:00,17:51:38
RYR5BA,LEIB,A,RYR,B738,EI-DYM,18:05:00,17:54:44
DLH97M,EDDF,A,DLH,A321,D-AISR,18:05:00,18:04:08
VLG39CE,LEPA,D,VLG,A319,EC-NGB,18:05:00,18:08:36
VLG22XV,LEZL,D,VLG,A320,EC-MES,18:05:00,18:09:31
EJU75HB,LFPG,D,EZY,A320,OE-IZD,18:05:00,18:13:48
VLG11FU,LEMH,D,VLG,A320,EC-MFL,18:05:00,18:19:38
AFR29MZ,LFPG,D,AFR,A321,F-GTAM,18:05:00,18:28:25
RYR3WE,LKPR,A,RYR,B738,EI-DPY,18:10:00,17:45:47
VLG89RM,LIMF,A,VLG,A20N,EC-NAZ,18:10:00,18:13:36
VLG13LP,LEAL,D,VLG,A20N,EC-NDB,18:10:00,18:20:47
VLG51XP,EDDM,A,VLG,A20N,EC-NCU,18:15:00,18:12:15
RYR3142,LIPZ,D,RYR,B738,EI-DPM,18:15:00,18:21:27
VLG17AP,LEMD,A,VLG,A320,EC-JTQ,18:20:00,18:04:40
CTN375,LDZA,D,CTN,A319,9A-CTG,18:20:00,18:27:08
VLG61XL,LIRF,D,VLG,A321,EC-MOO,18:20:00,18:33:40
VLG97QD,LKPR,D,VLG,A320,EC-MBK,18:20:00,18:35:55
