callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
THY1XY,LTFJ,D,THY,B738,TC-JVA,13:15:00,13:29:36
VLG33RK,LOWW,A,VLG,A320,EC-MCU,13:20:00,12:45:42
NAX4CW,ENGM,A,NAX,B738,EI-FHS,13:20:00,12:59:26
VLG121A,LEMD,A,VLG,A320,EC-JTQ,13:20:00,13:27:02
KLM1670,EHAM,D,KLM,B738,PH-BXE,13:20:00,13:30:23
RYR6KL,LIRF,D,RYR,B738,EI-DPV,13:20:00,13:35:16
WJA15,CYYZ,D,WJA,B763,C-FOGT,13:20:00,13:36:53
UAE185,OMDB,A,UAE,A388,A6-EEA,13:25:00,13:12:03
RYR7WY,EGNX,D,RYR,B738,EI-DHS,13:25:00,13:25:55
VLG18HA,EKCH,D,VLG,A321,EC-MLM,13:25:00,13:28:59
VLG1678,LEST,A,VLG,A320,EC-LUN,13:30:00,13:04:04
VLG8653,LKPR,A,VLG,A320,EC-MFM,13:30:00,13:19:25
RYR5JC,EBBR,A,RYR,B738,EI-FIT,13:30:00,13:22:23
IBE13GV,LEMD,D,IBE,A321,EC-IJN,13:30:00,13:32:15
AAL40,KORD,A,AAL,B788,N807AA,13:30:00,13:33:20
AUI7BC,UKBB,D,AUI,B739,UR-PSI,13:30:00,13:34:35
VLG3708,LEMH,D,VLG,A20N,EC-NAF,13:30:00,13:43:50
RAM965Y,GMMN,D,RAM,B737,CN-ROD,13:30:00,13:53:53
EWG9442,EDDL,A,EWG,A319,D-AGWU,13:35:00,13:27:09
VLG968D,LIBR,A,VLG,A320,EC-MER,13:35:00,13:33:25
BAW485,EGLL,D,BAW,A320,G-EUUC,13:35:00,13:38:46
PGT78B,LTFJ,A,PGT,B738,TC-AVP,13:40:00,13:26:41
VLG1252,LEAM,A,VLG,A320,EC-KHN,13:40:00,13:26:41
AIZ5981,LLBG,A,ELY,B739,4X-EHB,13:40:00,13:42:58
SVR845,UUDD,A,SVR,A321,VP-BSY,13:45:00,13:28:04
EJU14KV,LIMC,D,EZY,A319,OE-LQQ,13:45:00,13:53:12
DLH51J,EDDM,D,DLH,A320,D-AIPH,13:45:00,14:04:16
EWG46T,EDDK,A,EWG,A320,D-ABDP,13:50:00,13:23:41
VLG1823,EDDH,A,VLG,A20N,EC-NAZ,13:50:00,13:54:11
CSA688,LKPR,A,TVS,B738,OK-TVO,13:50:00,13:55:48
DLH05U,EDDF,D,DLH,A321,D-AISV,13:50:00,14:00:14
VLG71GZ,GCLA,D,VLG,A20N,EC-MZT,13:50:00,14:23:00
VLG2021,LEGR,A,VLG,A320,EC-MOG,13:55:00,13:36:39
VLG3745,LEMH,A,VLG,A320,EC-LVP,13:55:00,13:45:35
BAW474,EGLL,A,BAW,A320,G-EUUN,14:00:00,13:36:32
RYR82KC,GCXO,A,RYR,B738,EI-ENI,14:00:00,13:54:38
SBI891,UUDD,A,SBI,A321,VQ-BQJ,14:00:00,13:54:56
VLG64BC,LIPZ,D,VLG,A20N,EC-NDC,14:00:00,14:03:17
VLG1GY,EKCH,A,VLG,A320,EC-MFN,14:00:00,14:03:49
VLG537J,LEMD,D,VLG,A320,EC-JTQ,14:00:00,14:18:02
VLG333G,LIMC,A,VLG,A320,EC-MBF,14:05:00,13:50:26
TSC269,CYYZ,D,TSC,A332,C-GTSR,14:05:00,14:08:01
VLG80PL,LFPO,D,VLG,A321,EC-MPV,14:05:00,14:14:58
RYR6RW,EBBR,D,RYR,B738,EI-FIT,14:05:00,14:15:31
SWR131C,LSZH,A,SWR,A321,HB-IOC,14:05:00,14:16:34
RYR4FZ,EGSS,D,RYR,B738,EI-DCW,14:05:00,14:27:19
NAX41B,ENGM,D,NAX,B738,EI-FHS,14:05:00,14:31:25
EZY74LB,EGKK,A,EZY,A319,G-EZPG,14:10:00,13:49:21
LGL3591,ELLX,A,LGL,DH8D,LX-LGN,14:10:00,14:00:04
VLG3007,GCLP,A,VLG,A320,EC-LVV,14:10:00,14:01:51
VLG19LR,LEPA,A,VLG,A320,EC-LQK,14:10:00,14:02:04
AFL2649,UUEE,D,AFL,A321,VP-BFX,14:10:00,14:18:31
ROU1913,CYUL,D,ROU,B763,C-FIYA,14:10:00,14:18:57
QTR145,OTHH,A,TAM,A359,A7-AQA,14:15:00,13:52:52
VLG81UU,LGAV,A,VLG,A321,EC-MHA,14:15:00,14:11:33
VLG293L,LEPA,D,VLG,A320,EC-JSY,14:15:00,14:15:26
VLG1679,LEST,D,VLG,A320,EC-LUN,14:15:00,14:21:34
VLG84PU,LPPR,D,VLG,A320,EC-MFM,14:15:00,14:23:40
RYR2VW,EPKK,D,RYR,B738,EI-EBL,14:15:00,14:28:21
EWG6LW,EDDL,D,EWG,A319,D-AGWU,14:20:00,14:25:45
AEA6060,LEPA,A,AEA,B738,EC-LTM,14:20:00,14:27:04
PGT38Z,LTFJ,D,PGT,B738,TC-AVP,14:20:00,14:27:07
AFR75JK,LFPG,A,AFR,A320,F-GKXC,14:25:00,14:13:17
RYR30HJ,LEXJ,A,RYR,B738,EI-DLD,14:25:00,14:19:09
VLG6514,LIMF,D,VLG,A320,EC-MER,14:25:00,14:28:40
RYR8FP,LIMF,A,RYR,B738,EI-DPD,14:30:00,14:09:29
RYR16HN,LIRN,A,RYR,B738,EI-GDE,14:30:00,14:17:22
BEL3LM,EBBR,A,BEL,A319,OO-SSB,14:30:00,14:21:02
VLG3015,GCFV,A,VLG,A20N,EC-NCF,14:30:00,14:31:42
EWG6CK,EDDK,D,EWG,A320,D-ABDP,14:30:00,14:33:18
VLG54FP,LIPE,D,VLG,A320,EC-MKN,14:30:00,14:38:54
IBE2621,KSFO,D,IBE,A332,EC-MOY,14:30:00,14:53:23
VLG59BY,LIEO,A,VLG,A320,EC-MKO,14:35:00,14:28:32
TRA81J,EHAM,A,TRA,B738,PH-HXK,14:35:00,14:40:04
VLG2972,LFRS,D,VLG,A20N,EC-NAZ,14:40:00,14:41:59
SQP745,UKOO,A,SQP,B738,UR-SQH,14:40:00,14:43:13
CSA689,LKPR,D,TVS,B738,OK-TVO,14:40:00,14:46:58
EJU27UC,LFMN,D,EZY,A320,OE-IZD,14:45:00,14:48:28
SVR846,UUDD,D,SVR,A321,VP-BSY,14:45:00,14:50:50
EZY51KW,EGKK,D,EZY,A319,G-EZPG,14:45:00,14:50:54
DLH06E,EDDM,A,DLH,A320,D-AIUU,14:50:00,14:27:55
BAW475,EGLL,D,BAW,A320,G-EUUN,14:50:00,14:56:35
LGL32B,ELLX,D,LGL,DH8D,LX-LGN,14:50:00,15:03:17
VLG61BR,LIMC,D,VLG,A320,EC-MFN,14:50:00,15:05:00
VLG12MN,LECO,D,VLG,A320,EC-LVP,14:55:00,14:59:07
SWR193P,LSZH,D,SWR,A321,HB-IOC,14:55:00,15:05:21
VLG61SN,LIRF,D,VLG,A320,EC-LQK,15:00:00,15:02:23
RYR2233,GMMW,D,RYR,B738,EI-ENI,15:00:00,15:09:46
RYR2NJ,LEJR,D,RYR,B738,EI-DPD,15:05:00,15:06:49
SBI892,UUDD,D,SBI,A321,VQ-BQJ,15:05:00,15:20:50
VLG186T,EDDS,D,VLG,A321,EC-MRF,15:05:00,15:21:37
VLG80NE,LFPO,A,VLG,A320,EC-MVM,15:15:00,15:03:01
DLH91A,EDDF,A,DLH,A321,D-AIDV,15:15:00,15:17:59
RYR8841,LEIB,D,RYR,B738,EI-DLD,15:15:00,15:27:13
AFR99RA,LFPG,D,AFR,A320,F-GKXC,15:15:00,15:30:11
RYR2897,LEPA,A,RYR,B738,EI-DPY,15:20:00,14:48:00
VLG35MH,LEIB,A,VLG,A320,EC-MVN,15:20:00,14:57:52
VLG19BK,LEMG,D,VLG,A20N,EC-NCF,15:20:00,15:20:25
BEL74C,EBBR,D,BEL,A319,OO-SSB,15:20:00,15:28:53
RYR31JL,LEVD,D,RYR,B738,EI-GDE,15:20:00,15:41:00
TRA513V,EHAM,D,TRA,B738,PH-HXK,15:20:00,15:43:38
RYR3T,LEMG,A,RYR,B738,EI-FOF,15:25:00,15:08:22
MSR767,HECA,A,MSR,B738,SU-GDY,15:25:00,15:14:44
VLG22CY,LEZL,A,VLG,A320,EC-MBM,15:25:00,15:25:59
NAX7050,KFLL,A,NAX,B789,SE-RXZ,15:30:00,15:15:46
VLG6008,LIRQ,A,VLG,A319,EC-MIR,15:30:00,15:27:23
AAL41,KORD,D,AAL,B788,N807AA,15:30:00,15:34:23
SQP746,UKOO,D,SQP,B738,UR-SQH,15:30:00,15:40:12
IBK5521,ENGM,A,NAX,B738,EI-FVY,15:30:00,15:43:58
UAE186,OMDB,D,UAE,A388,A6-EEA,15:30:00,16:02:44
IBK6374,GCXO,A,NAX,B738,EI-GBB,15:35:00,15:36:40
AFL2514,UUEE,A,AFL,A321,VP-BAX,15:40:00,15:33:07
IBK3RM,ENVA,A,NAX,B738,EI-FVJ,15:40:00,15:38:41
DLH87Y,EDDM,D,DLH,A320,D-AIUU,15:45:00,15:55:03
RYR3FQ,LEST,A,RYR,B738,EI-FTD,15:50:00,15:35:53
AZA076,LIRF,A,AZA,A320,EI-DTD,15:50:00,15:37:09
VLG73SB,EHAM,D,VLG,A320,EC-JZI,15:50:00,15:51:12
NAX10B,KLAX,A,NAX,B789,LN-LNN,15:55:00,15:44:20
NAX7155,KORD,D,NAX,B789,LN-LNR,15:55:00,16:01:13
VLG3727,LEMH,A,VLG,A20N,EC-NAF,15:55:00,16:03:11
VLG15FR,LFML,D,VLG,A320,EC-KHN,15:55:00,16:04:05
VLG14WL,LEBB,D,VLG,A320,EC-MOG,15:55:00,16:21:27
AVA019,SKBO,D,AVA,B788,N782AV,15:55:00,16:24:06
RYR8NM,LIME,A,RYR,B738,EI-FRE,16:00:00,15:34:30
EZY14QD,EGGW,A,EZY,A320,G-EZWC,16:00:00,15:36:03
RYR1GK,EGSS,A,RYR,B738,EI-FIZ,16:00:00,15:44:15
IBK1RG,ESSA,A,HFY,A332,CS-TQP,16:00:00,15:47:18
NAX7996,KEWR,A,NAX,B789,SE-RXM,16:00:00,15:49:30
DLH22H,EDDF,A,DLH,A20N,D-AINM,16:00:00,16:03:38
RYR45LG,ESGG,D,RYR,B738,EI-DPY,16:00:00,16:12:02
DLH84M,EDDF,D,DLH,A321,D-AIDV,16:00:00,16:33:01
VLG787F,EGKK,A,VLG,A320,EC-KJD,16:05:00,16:02:16
BAW406,EGLL,A,BAW,A320,G-TTOE,16:05:00,16:04:24
VLG39BN,LEPA,D,VLG,A320,EC-MBF,16:05:00,16:15:40
VLG21RW,LEMG,A,VLG,A321,EC-MQL,16:10:00,16:04:04
RYR87JV,EBCI,A,RYR,B738,EI-DCF,16:10:00,16:06:55
BTI683,EVRA,A,BTI,BCS3,YL-AAS,16:10:00,16:12:42
PGT73K,LTFJ,A,PGT,A20N,TC-NBP,16:15:00,15:56:31
VLG7888,GOBD,D,VLG,A320,EC-LVV,16:15:00,16:31:58
IBK6PL,BIKF,D,NAX,B738,EI-FVY,16:15:00,16:32:54
VLG1YH,LIMC,A,VLG,A320,EC-MBY,16:20:00,15:56:22
VLG24PP,LIRF,A,VLG,A320,EC-MBD,16:20:00,15:57:29
VLG15SQ,LEMD,A,VLG,A20N,EC-NFH,16:20:00,15:58:11
TAP1042,LPPT,A,TAP,A20N,CS-TVD,16:20:00,16:09:22
MSR768,HECA,D,MSR,B738,SU-GDY,16:25:00,16:26:41
RYR10TU,EPMO,D,RYR,B738,EI-FOF,16:25:00,16:28:36
IBK2RN,ENVA,D,NAX,B738,EI-FVJ,16:25:00,16:36:56
VLG94VV,LEZL,D,VLG,A320,EC-MVM,16:25:00,16:36:56
VLG7574,GBYD,D,VLG,A320,EC-MVN,16:25:00,16:49:48
VLG1521,LFMN,D,VLG,A319,EC-MIR,16:25:00,16:55:41
KLM79K,EHAM,A,KLM,B738,PH-BCH,16:30:00,16:24:21
RYR3WE,LKPR,A,RYR,B738,EI-EKK,16:30:00,16:26:57
IBK5DF,ESGG,D,NAX,B738,EI-GBB,16:30:00,16:43:27
IBK1TM,EFHK,A,NAX,B738,EI-FVZ,16:35:00,16:21:21
VLG24DR,LDSP,A,VLG,A320,EC-MAI,16:35:00,16:29:28
AEA78QT,LEMD,A,AEA,A332,EC-KTG,16:35:00,16:29:35
EZY62ZH,EGGW,D,EZY,A320,G-EZWC,16:35:00,16:53:44
VLG3531,LEIB,A,VLG,A320,EC-MBT,16:40:00,16:24:57
VLG548B,LEPA,A,VLG,A320,EC-JSY,16:40:00,16:31:49
RYR36CX,LEMH,D,RYR,B738,EI-FTD,16:40:00,16:44:46
AZA28R,LIRF,D,AZA,A320,EI-DTD,16:40:00,16:45:55
VLG5GG,LESO,D,VLG,A319,EC-NGB,16:40:00,16:50:16
QTR13EW,OTHH,D,TAM,A359,A7-AQA,16:40:00,17:00:35
VLG8481,LPFR,A,VLG,A320,EC-LOP,16:50:00,16:29:17
VLG305W,LEBB,A,VLG,A320,EC-MUM,16:50:00,16:30:53
VLG73CV,LPPT,A,VLG,A320,EC-LVO,16:50:00,16:42:41
VLG87CD,EGBB,A,VLG,A320,EC-MEL,16:50:00,16:50:04
RYR31LE,EGPK,D,RYR,B738,EI-FRE,16:50:00,16:59:58
AFL2515,UUEE,D,AFL,A321,VP-BAX,16:50:00,17:07:28
DLH26E,EDDF,D,DLH,A20N,D-AINM,16:50:00,17:16:31
BAW407,EGLL,D,BAW,A320,G-TTOE,16:55:00,17:11:21
IBE2606,SCEL,A,IBE,A332,EC-MYA,17:00:00,16:51:07
SVR3531,UUDD,A,SVR,A321,VQ-BGY,17:00:00,17:04:36
VLG17GS,LEMD,D,VLG,A20N,EC-NAF,17:00:00,17:41:39
IBE1546,LEMD,A,IBE,A320,EC-ILS,17:05:00,16:34:32
VLG8031,LFPO,A,VLG,A321,EC-MMU,17:05:00,16:46:08
VLG14VP,LEJR,A,VLG,A320,EC-MAN,17:05:00,16:57:26
PGT43R,LTFJ,D,PGT,A20N,TC-NBP,17:05:00,17:06:29
VLG37NA,LEMH,D,VLG,A320,EC-MBM,17:05:00,17:07:53
VLG35UL,LEIB,D,VLG,A320,EC-MFL,17:05:00,17:14:32
VLG39AC,LEPA,D,VLG,A320,EC-MBY,17:05:00,17:19:02
VLG18WZ,EDDH,A,VLG,A320,EC-LUO,17:10:00,16:45:29
AFR22JR,LFPG,A,AFR,A321,F-GTAS,17:10:00,16:46:20
VLG69BE,GCRR,A,VLG,A321,EC-MOO,17:10:00,17:01:17
BTI684,EVRA,D,BTI,BCS3,YL-AAS,17:10:00,17:14:40
RYR94EC,GCFV,D,RYR,B738,EI-DCF,17:10:00,17:14:41
TAP1037,LPPT,D,TAP,A20N,CS-TVD,17:10:00,17:17:35
RYR834Y,LHBP,D,RYR,B738,EI-FIZ,17:10:00,17:30:36
KLM88T,EHAM,D,KLM,B738,PH-BCH,17:15:00,17:31:17
VLG8751,EGCC,A,VLG,A319,EC-MIQ,17:20:00,17:03:32
VLG14NK,EGKK,A,VLG,A320,EC-MQE,17:20:00,17:22:41
VLG20FJ,LEGR,D,VLG,A320,EC-MAI,17:20:00,17:27:35
EJU38ZE,EGKK,A,EZY,A320,OE-IZL,17:25:00,16:56:23
VLG89PL,EBBR,A,VLG,A20N,EC-NBA,17:25:00,17:11:02
VLG78UK,EGKK,D,VLG,A321,EC-MHA,17:25:00,17:26:55
EJU15WZ,LFPG,A,EZY,A320,OE-IZW,17:25:00,17:27:21
IBK2PU,EGKK,D,NAX,B738,EI-FVZ,17:25:00,17:41:21
VLG75DW,EGCC,D,VLG,A320,EC-JSY,17:25:00,17:42:36
BAW480,EGLL,A,BAW,A320,G-EUUH,17:30:00,17:03:04
THY9VJ,LTFM,A,THY,A333,TC-LOA,17:30:00,17:16:42
VLG66YE,LIBD,A,VLG,A321,EC-MGZ,17:30:00,17:28:49
IBK9RU,ESSA,D,HFY,A332,CS-TQP,17:30:00,17:40:16
VLG18TB,EDDT,A,VLG,A320,EC-MEQ,17:35:00,17:09:56
VLG2KT,LFPO,D,VLG,A320,EC-MBK,17:35:00,17:52:42
VLG7352,GMFF,D,VLG,A320,EC-LVO,17:35:00,17:57:24
RYR1CG,LIRF,A,RYR,B738,EI-DPV,17:40:00,17:35:24
VLG9EK,GCXO,D,VLG,A20N,EC-NFH,17:40:00,17:40:36
VLG1434,LEBB,D,VLG,A320,EC-MUM,17:40:00,17:41:06
VLG18NE,EDDM,D,VLG,A320,EC-LLJ,17:40:00,17:41:49
DLH98U,EDDM,A,DLH,A320,D-AIQW,17:45:00,17:46:55
RYR5UN,EDDB,D,RYR,B738,EI-EKK,17:45:00,17:53:37
SWR1958,LSZH,A,SWR,A320,HB-JLP,17:50:00,17:33:57
VLG47FB,LSZH,A,VLG,A20N,EC-NAE,17:50:00,17:42:47
IBE1751,LEMD,D,IBE,A320,EC-ILS,17:50:00,17:53:08
VLG63KP,LROP,D,VLG,A320,EC-KJD,17:50:00,17:59:07
EJU1697,LFMN,A,EZY,A320,OE-IZD,17:55:00,17:50:47
SVR3532,UUDD,D,SVR,A321,VQ-BGY,17:55:00,18:11:05
VLG189C,EDDL,A,VLG,A320,EC-MXG,18:00:00,17:56:31
EJU89EQ,EGKK,D,EZY,A320,OE-IZL,18:00:00,18:00:44
EJU74FZ,EGGD,A,EZY,A320,OE-ICR,18:05:00,17:45:45
RYR5BA,LEIB,A,RYR,B738,EI-DLD,18:05:00,17:58:18
DLH97M,EDDF,A,DLH,A321,D-AIRM,18:05:00,18:00:48
VLG11FU,LEMH,D,VLG,A320,EC-LOP,18:05:00,18:12:42
VLG39CE,LEPA,D,VLG,A320,EC-MEL,18:05:00,18:17:27
AFR29MZ,LFPG,D,AFR,A321,F-GTAS,18:05:00,18:18:04
RYR16AC,EDDF,A,RYR,B738,EI-FZM,18:10:00,18:04:45
VLG89RM,LIMF,A,VLG,A320,EC-MER,18:10:00,18:11:44
VLG8468,LGAV,D,VLG,A320,EC-MQE,18:10:00,18:15:15
VLG13LP,LEAL,D,VLG,A320,EC-MBD,18:10:00,18:29:06
VLG51XP,EDDM,A,VLG,A320,EC-KCU,18:15:00,18:14:01
RYR1JE,EDDK,D,RYR,B738,EI-DPV,18:15:00,18:37:43
VLG17AP,LEMD,A,VLG,A320,EC-KMI,18:20:00,18:09:44
VLG97QD,LKPR,D,VLG,A319,EC-MIQ,18:20:00,18:24:55
BAW481B,EGLL,D,BAW,A320,G-EUUH,18:20:00,18:32:02
VLG61XL,LIRF,D,VLG,A321,EC-MOO,18:20:00,18:53:04
VLG80LM,LFPO,A,VLG,A321,EC-MLD,18:25:00,18:22:14
NAX95L,KEWR,D,NAX,B789,SE-RXZ,18:25:00,18:38:32
VLG3FD,LPPR,A,VLG,A320,EC-MFM,18:30:00,18:27:43
DLH95E,EDDM,D,DLH,A320,D-AIQW,18:30:00,18:39:52
SWR139J,LSZH,D,SWR,A320,HB-JLP,18:30:00,18:50:14
VLG39GH,LEPA,A,VLG,A320,EC-MBF,18:35:00,18:23:58
VLG1MP,EIDW,A,VLG,A20N,EC-NCU,18:35:00,18:26:53
RYR342Q,LEVD,A,RYR,B738,EI-GDE,18:35:00,18:28:11
VLG6523,LIPE,A,VLG,A320,EC-MKN,18:35:00,18:34:44
VLG274T,LOWW,D,VLG,A20N,EC-NBA,18:35:00,18:52:20
VLG83WG,EHAM,D,VLG,A321,EC-MGZ,18:35:00,18:55:20
EJU46YB,LFSB,D,EZY,A320,OE-IZD,18:35:00,19:05:35
KAL915,RKSI,A,KAL,B789,HL7207,18:40:00,18:12:53
RAM960U,GMMN,A,RAM,B738,CN-RGJ,18:40:00,18:25:18
RYR36DL,EGSS,D,RYR,B738,EI-DLD,18:40:00,18:40:22
EJU64GV,LSGG,D,EZY,A320,OE-ICR,18:40:00,18:59:56
MAC371,GMFF,A,ABY,A320,CN-NMM,18:45:00,18:28:51
BMS8AT,LROP,A,BMS,B734,YR-BAS,18:45:00,18:43:59
AEA84LR,LEPA,D,AEA,B738,EC-LTM,18:45:00,19:05:16
VLG1286,LYBE,D,VLG,A20N,EC-NAE,18:45:00,19:12:39
KLM75K,EHAM,A,KLM,B738,PH-BXZ,18:50:00,18:49:36
DLH09W,EDDF,D,DLH,A321,D-AIRM,18:50:00,18:50:22
WZZ378,EPWA,A,WZZ,A321,HA-LXV,18:50:00,18:51:58
RYR68DX,EDDF,D,RYR,B738,EI-FZM,18:50:00,18:56:49
RYR8YF,GMMW,A,RYR,B738,EI-ENI,18:55:00,18:34:46
AAR511,RKSI,A,AAR,B772,HL8254,18:55:00,18:43:03
VLG1RG,LIMC,A,VLG,A320,EC-MFN,18:55:00,18:49:12
VLG14RJ,LEBB,A,VLG,A320,EC-MOG,18:55:00,18:51:39
VLG7782,UUDD,D,VLG,A320,EC-MAN,18:55:00,18:57:10
VLG34FT,EGKK,D,VLG,A321,EC-MMU,19:00:00,19:06:02
VLG19HJ,LEMD,D,VLG,A320,EC-KMI,19:00:00,19:12:01
THY4NH,LTFM,D,THY,A333,TC-LOA,19:00:00,19:16:11
VLG12AD,LECO,A,VLG,A320,EC-LVP,19:05:00,18:58:05
RYR6882,LEMH,A,RYR,B738,EI-FTD,19:10:00,18:46:58
RYR87MY,LEJR,A,RYR,B738,EI-DPD,19:10:00,18:59:36
RYR6XW,EBBR,D,RYR,B738,EI-GDE,19:10:00,19:12:53
IBE2627,KJFK,D,IBE,A332,EC-MOU,19:10:00,19:32:16
IBE18BD,LEMD,A,IBE,A320,EC-IEF,19:15:00,18:49:53
SWR136K,LSZH,A,SWR,A321,HB-IOD,19:15:00,19:08:43
VLG8462,LPPT,D,VLG,A321,EC-MLD,19:15:00,19:31:22
VLG32SN,GCXO,A,VLG,A320,EC-JGM,19:20:00,19:11:51
VLG23VD,LEMG,A,VLG,A320,EC-LZN,19:20:00,19:12:09
VLG21LY,LEMG,D,VLG,A320,EC-MXG,19:20:00,19:23:22
VLG72GV,LFPG,D,VLG,A320,EC-MFM,19:20:00,19:24:17
VLG80VH,LFPO,D,VLG,A320,EC-MBF,19:20:00,19:31:43
RYR6HR,EGSS,A,RYR,B738,EI-DAC,19:25:00,18:59:46
TAP1036,LPPT,A,TAP,A320,CS-TNQ,19:25:00,19:12:36
VLG61KC,LIRF,A,VLG,A320,EC-LQK,19:25:00,19:17:55
EZY74BR,EGKK,A,EZY,A319,G-EZDA,19:25:00,19:20:27
VLG650B,LIRN,D,VLG,A320,EC-MBT,19:25:00,19:39:17
VLG7620,OLBA,D,VLG,A321,EC-MQL,19:25:00,19:43:14
VLG3909,LEPA,A,VLG,A320,EC-MBY,19:30:00,19:17:49
DLH88P,EDDF,A,DLH,A321,D-AISP,19:30:00,19:18:26
VLG37GQ,LEMH,A,VLG,A320,EC-MBM,19:30:00,19:40:28
RYR4E,LIRF,D,RYR,B738,EI-ENI,19:30:00,19:56:21
VLG80FV,LFPO,A,VLG,A321,EC-MJR,19:35:00,19:17:49
VLG248T,LESO,A,VLG,A319,EC-NGB,19:35:00,19:23:25
VLG2971,LFRS,A,VLG,A320,EC-LZZ,19:35:00,19:34:14
AFR124M,LFPG,A,AFR,A319,F-GRHT,19:35:00,19:40:12
MAC374,GMMN,D,ABY,A320,CN-NMM,19:35:00,19:47:33
RYR9LR,GMFF,A,RYR,B738,EI-FRN,19:40:00,19:30:53
KLM76T,EHAM,D,KLM,B738,PH-BXZ,19:40:00,19:42:44
WZZ276,EPWA,D,WZZ,A321,HA-LXV,19:40:00,19:53:07
RAM961U,GMMN,D,RAM,B738,CN-RGJ,19:40:00,20:07:59
VLG1522,LFMN,A,VLG,A319,EC-MIR,19:45:00,19:27:24
VLG67MT,EDDS,A,VLG,A321,EC-MRF,19:45:00,19:41:27
RYR3142,LIPZ,D,RYR,B738,EI-FTD,19:45:00,19:46:38
VLG35UU,LEIB,A,VLG,A320,EC-MFL,19:45:00,19:47:35
BMS3AA,LROP,D,BMS,B734,YR-BAS,19:45:00,20:03:38
VLG12HE,ESSA,A,VLG,A320,EC-MGE,19:50:00,19:37:43
BAW486,EGLL,A,BAW,A320,G-EUYH,19:50:00,19:57:57
LZB477,LBSF,A,LZB,A319,LZ-FBA,19:55:00,19:57:01
WZZ941,EYVI,A,WZZ,A320,HA-LYJ,20:00:00,19:45:25
VLG80SB,LSGG,A,VLG,A320,EC-MBE,20:00:00,19:50:02
RYR78TP,EGGW,A,RYR,B738,EI-EFC,20:00:00,19:57:39
EZY84VQ,EGKK,D,EZY,A319,G-EZDA,20:00:00,20:01:15
SQP748,UKHH,D,SQP,B738,UR-SQF,20:00:00,20:02:56
RYR5SU,LIME,D,RYR,B738,EI-DAC,20:00:00,20:07:03
VLG35AZ,LFBD,D,VLG,A320,EC-MFN,20:00:00,20:14:07
IBE2001,LEMD,D,IBE,A320,EC-IEF,20:00:00,20:24:36
VLG3003,GCLP,A,VLG,A321,EC-MQB,20:05:00,20:00:31
SWR191N,LSZH,D,SWR,A321,HB-IOD,20:05:00,20:17:09
VLG129J,LECO,D,VLG,A320,EC-LZN,20:05:00,20:24:11
VLG42WU,GCXO,D,VLG,A320,EC-JGM,20:05:00,20:28:20
RYR85DA,LIRF,A,RYR,B738,EI-EPF,20:10:00,20:00:10
VLG18JC,EKCH,A,VLG,A321,EC-MLM,20:10:00,20:00:15
TRA66Y,EHEH,A,TRA,B738,PH-HZW,20:10:00,20:15:05
RYR2JL,EPKK,A,RYR,B738,EI-EBL,20:15:00,20:11:45
VLG39MN,LEPA,D,VLG,A320,EC-LUO,20:15:00,20:16:33
RYR472E,GMFF,D,RYR,B738,EI-FRN,20:15:00,20:19:12
VLG6340,LIMC,D,VLG,A320,EC-MOG,20:15:00,20:30:52
KTK7755,UUWW,A,KTK,B738,VQ-BMW,20:20:00,20:03:45
VLG22QB,LEZL,A,VLG,A320,EC-MVM,20:20:00,20:14:33
TAP1045,LPPT,D,TAP,A320,CS-TNQ,20:20:00,20:37:55
VLG45SM,LFPO,D,VLG,A321,EC-MJR,20:20:00,20:44:40
FIN5TV,EFHK,A,FIN,A321,OH-LZN,20:25:00,20:10:00
AFR28EB,LFPG,D,AFR,A319,F-GRHT,20:25:00,20:27:19
VLG15UT,LFMN,D,VLG,A320,EC-MBM,20:25:00,20:28:23
VLG22JG,LEZL,D,VLG,A320,EC-MEQ,20:25:00,20:39:20
VLG3701,LEMH,A,VLG,A320,EC-LOP,20:30:00,20:19:53
VLG7378,GMMW,D,VLG,A320,EC-LVP,20:30:00,20:31:05
VLG35VM,LEIB,D,VLG,A321,EC-MRF,20:30:00,20:31:34
VLG977G,LIRQ,D,VLG,A319,EC-NGB,20:30:00,20:40:01
AEA7708,LEMD,D,AEA,A332,EC-KTG,20:30:00,20:50:17
VLG20HL,LEGR,D,VLG,A320,EC-MFL,20:30:00,20:50:50
RYR9ZD,LPPR,D,RYR,B738,EI-DPD,20:30:00,20:51:00
BEL5PL,EBBR,A,BEL,A319,OO-SSR,20:35:00,20:12:25
VLG39EF,LEPA,A,VLG,A320,EC-MEL,20:35:00,20:12:51
RYR60SL,EGGW,D,RYR,B738,EI-EFC,20:35:00,20:39:15
WZZ943,EYVI,D,WZZ,A320,HA-LYJ,20:35:00,20:48:15
RYR84JW,EIDW,A,RYR,B738,EI-DPK,20:40:00,20:24:28
BAW487,EGLL,D,BAW,A320,G-EUYH,20:40:00,20:47:06
WZZ234,LHBP,A,WZZ,A21N,HA-LVF,20:45:00,20:29:49
LZB478,LBSF,D,LZB,A319,LZ-FBA,20:45:00,20:53:06
BAW476,EGLL,A,BAW,A320,G-EUUN,20:50:00,20:35:39
RYR8141,LEIB,D,RYR,B738,EI-EBL,20:50:00,20:57:17
VLG20GK,LEGR,A,VLG,A320,EC-MAI,20:55:00,20:52:52
