callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
VLG48PE,LFBD,D,VLG,A20N,EC-NAZ,07:50:00,07:58:38
VLG91UB,LEPA,A,VLG,A20N,EC-NCU,07:55:00,07:32:53
DLH02K,EDDM,D,DLH,A320,D-AIQT,07:55:00,08:08:08
IBK3AP,ENZV,D,NAX,B738,EI-FVX,08:00:00,08:04:11
RYR6362,LEPA,D,RYR,B738,EI-DWC,08:00:00,08:07:05
DLH25E,EDDF,D,DLH,A321,D-AIST,08:00:00,08:09:30
IBK5KC,EKCH,D,NAX,B738,EI-FVY,08:00:00,08:09:53
RYR12WZ,EDDH,D,RYR,B738,EI-FTD,08:00:00,08:14:27
VLG74TG,GCXO,D,VLG,A320,EC-MFL,08:00:00,08:19:21
IBE0801,LEMD,D,IBE,A321,EC-HUH,08:00:00,08:24:14
EJU67YH,LIMC,A,EZY,A320,OE-IZS,08:05:00,07:57:23
VLG14GL,LEBB,A,VLG,A20N,EC-NCT,08:10:00,07:46:36
VLG1311,LEAL,A,VLG,A320,EC-MAX,08:10:00,07:50:48
TRA89A,EHAM,A,TRA,B738,PH-HZD,08:10:00,08:12:35
RYR1E,GMMX,D,RYR,B738,EI-DCX,08:10:00,08:23:11
RYR6397,LEZL,A,RYR,B738,EI-FZN,08:15:00,07:46:37
LDM96D,LOWW,A,LDM,A320,OE-IHD,08:15:00,08:09:29
VLG80XK,LFPO,D,VLG,A320,EC-LRE,08:15:00,08:16:41
TVF25JY,LFPO,A,TRA,B738,F-GZHD,08:20:00,08:28:11
VLG21AL,LEMG,A,VLG,A320,EC-MBF,08:25:00,08:08:12
VLG902P,LEZL,A,VLG,A320,EC-MES,08:25:00,08:19:11
EWG4CK,EDDS,A,EWG,A320,D-ABDQ,08:25:00,08:30:42
VLG1594,LEXJ,D,VLG,A320,EC-MBE,08:25:00,08:32:00
EWG5B,LOWW,A,EWG,A319,D-AGWA,08:30:00,08:19:56
DLH22A,EDDM,A,DLH,A320,D-AIQD,08:30:00,08:23:39
IBE0831,LEMD,D,IBE,A320,EC-IZH,08:30:00,08:46:46
VLG41SB,LEST,A,VLG,A320,EC-MBS,08:35:00,08:14:09
VLG3923,LEPA,A,VLG,A20N,EC-NAJ,08:35:00,08:27:18
BEL6BC,EBBR,A,BEL,A320,OO-SNE,08:35:00,08:31:24
RYR21JE,LIPZ,D,RYR,B738,EI-FON,08:35:00,08:36:10
WZZ161,LHBP,A,WZZ,A21N,HA-LVB,08:40:00,08:23:40
AEA52UP,LEPA,D,AEA,B738,EC-LVR,08:40:00,08:46:16
EJU68LP,LIMC,D,EZY,A320,OE-IZS,08:40:00,08:52:34
VLG39ZS,LEPA,D,VLG,A20N,EC-NCU,08:40:00,09:07:11
VLG3NF,LECO,A,VLG,A320,EC-MNZ,08:45:00,08:22:55
SIA378,LIMC,A,SIA,A359,9V-SMO,08:45:00,08:25:59
RYR3T,LEMG,A,RYR,B738,EI-EXF,08:45:00,08:28:29
DAL194,KATL,A,DAL,B764,N827MH,08:45:00,08:36:38
IBE0730,LEMD,A,IBE,A320,EC-LUL,08:45:00,08:40:50
EWG47Y,EDDL,A,EWG,A320,D-AEWV,08:45:00,08:46:48
VLG70AR,LFPO,A,VLG,A321,EC-MJR,08:50:00,08:22:15
SWR198F,LSZH,A,SWR,A321,HB-IOL,08:50:00,08:29:54
VLG7845,LLBG,A,VLG,A320,EC-MUM,08:50:00,08:34:35
RYR39AJ,LEZL,D,RYR,B738,EI-DCK,08:50:00,08:53:21
QTR19LJ,OTHH,D,TAM,A359,A7-AMB,08:50:00,09:07:11
VLG691Z,LIRF,A,VLG,A20N,EC-NAY,08:55:00,08:43:57
VLG15NT,LEAS,A,VLG,A320,EC-LVV,08:55:00,08:51:16
AEA7701,LEMD,A,AEA,A332,EC-JPF,08:55:00,08:53:51
VLG39PB,LEPA,A,VLG,A320,EC-MKO,08:55:00,08:54:35
EJU76LR,LIRN,A,EZY,A319,OE-LQN,08:55:00,08:59:53
TRA132K,EHAM,D,TRA,B738,PH-HZD,08:55:00,09:00:18
VLG48SG,LEAL,D,VLG,A320,EC-MAX,08:55:00,09:06:18
VLG4TZ,LEBB,D,VLG,A20N,EC-NCT,08:55:00,09:22:37
UAL120,KEWR,A,UAL,B78X,N12006,09:00:00,08:45:39
AAL742,KPHL,A,AAL,A332,N285AY,09:00:00,08:49:19
VLG5PK,LEMD,D,VLG,A320,EC-KMI,09:00:00,09:02:18
RYR7XM,EDDB,A,RYR,B738,EI-EBA,09:00:00,09:07:30
LDM68JT,LOWW,D,LDM,A320,OE-IHD,09:00:00,09:07:51
VLG7460,LEMD,A,VLG,A20N,EC-NAF,09:05:00,08:58:46
TRA16Y,EHEH,A,TRA,B738,PH-HZG,09:05:00,09:09:33
EWG2HC,EDDS,D,EWG,A320,D-ABDQ,09:05:00,09:09:49
TVF82CJ,LFPO,D,TRA,B738,F-GZHD,09:05:00,09:13:15
VLG14ZU,LEBB,A,VLG,A320,EC-LVP,09:10:00,08:48:41
AAL112,KMIA,A,AAL,B772,N787AL,09:10:00,08:52:59
AFR17BY,LFPG,A,AFR,A320,F-GKXZ,09:10:00,09:01:13
TAP1030,LPPR,A,TAP,A319,CS-TTE,09:10:00,09:09:54
TAM8114,SBGR,A,TAM,B763,PT-MSS,09:10:00,09:12:54
VLG21CM,LEMG,D,VLG,A320,EC-MBF,09:10:00,09:18:55
VLG22UL,LEZL,D,VLG,A320,EC-MAH,09:10:00,09:25:21
IBE0800,LEMD,A,IBE,A320,EC-LRG,09:15:00,08:52:26
EWG7TJ,LOWW,D,EWG,A319,D-AGWA,09:15:00,09:19:02
DLH32K,EDDM,D,DLH,A320,D-AIQD,09:15:00,09:24:20
RYR8HR,LPPR,A,RYR,B738,EI-FIS,09:20:00,08:45:29
FOO884E,EHAM,A,FOO,A321,OE-LCR,09:20:00,08:49:53
EJU81EU,LFPG,A,EZY,A320,OE-IND,09:20:00,08:59:42
BAW472,EGLL,A,BAW,A320,G-EUYG,09:20:00,09:14:27
DAH2012,DAAG,A,DAH,B736,7T-VJQ,09:20:00,09:16:18
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVB,09:20:00,09:22:31
VLG5XZ,LEST,D,VLG,A320,EC-MBS,09:20:00,09:29:51
RYR3GG,EBCI,D,RYR,B738,EI-FZN,09:20:00,09:30:05
VLG35JE,LEIB,D,VLG,A320,EC-MAN,09:20:00,09:47:11
VLG22FC,LEZL,A,VLG,A320,EC-LUO,09:25:00,08:35:17
RYR1UE,LEMG,D,RYR,B738,EI-EXF,09:25:00,09:25:11
BEL96C,EBBR,D,BEL,A320,OO-SNE,09:25:00,09:26:12
VLG39VW,LEPA,D,VLG,A20N,EC-NAJ,09:25:00,09:26:50
VLG7477,DAAG,A,VLG,A320,EC-KHN,09:30:00,08:57:44
RYR75KC,LEIB,A,RYR,B738,EI-ENN,09:30:00,09:07:44
IBK2432,EGKK,A,NAX,B738,EI-FVN,09:30:00,09:20:07
DLH11Y,EDDF,A,DLH,A321,D-AISP,09:30:00,09:22:23
VLG12HG,LECO,D,VLG,A320,EC-MNZ,09:30:00,09:32:24
IBE0931,LEMD,D,IBE,A320,EC-LUL,09:30:00,09:36:13
EJU23ZC,LIRN,D,EZY,A319,OE-LQN,09:30:00,09:47:21
EWG6VU,EDDL,D,EWG,A320,D-AEWV,09:30:00,09:50:08
VLG63QS,LEPA,A,VLG,A321,EC-MQB,09:35:00,09:14:29
VLG75BB,LEIB,A,VLG,A320,EC-KDG,09:35:00,09:19:51
VLG248X,LESO,A,VLG,A319,EC-MGF,09:35:00,09:27:57
RYR643Q,ESGG,A,RYR,B738,EI-FIZ,09:35:00,09:35:48
RYR1DN,EDDB,D,RYR,B738,EI-EBA,09:35:00,09:49:52
VLG80EQ,LFPO,D,VLG,A321,EC-MJR,09:35:00,09:57:08
SWR195N,LSZH,D,SWR,A321,HB-IOL,09:40:00,09:52:59
AAL113,KMIA,D,AAL,B772,N787AL,09:40:00,09:55:59
VLG61ZZ,LIRF,D,VLG,A20N,EC-NAY,09:40:00,09:58:28
VLG37LX,LEMH,D,VLG,A320,EC-LVV,09:40:00,10:19:22
VLG2LU,LEMH,A,VLG,A320,EC-MFK,09:45:00,09:17:35
RYR95VX,EGCC,A,RYR,B738,EI-EFD,09:45:00,09:26:48
RYR2UB,EIDW,A,RYR,B738,EI-GDD,09:45:00,09:39:53
VLG9450,LEMD,D,VLG,A20N,EC-NAF,09:45:00,09:51:48
NAX7156,KORD,A,NAX,B789,SE-RXM,09:50:00,09:25:49
VLG13ME,LEAL,A,VLG,A320,EC-MDZ,09:50:00,09:30:19
IBE0830,LEMD,A,IBE,A320,EC-ILR,09:50:00,09:36:43
TRA77E,EHEH,D,TRA,B738,PH-HZG,09:50:00,09:51:17
EJU68YB,EDDB,A,EZY,A320,G-EZWI,09:55:00,09:39:57
IRM136,OIIE,A,IRM,A346,EP-MMF,09:55:00,09:44:22
TAP1033,LPPR,D,TAP,A319,CS-TTE,09:55:00,10:06:06
VLG83BZ,LEBB,D,VLG,A320,EC-LVP,09:55:00,10:06:09
EJU27DA,LFPG,D,EZY,A320,OE-IND,09:55:00,10:16:35
RYR8PC,LPPR,D,RYR,B738,EI-FIS,09:55:00,10:23:54
EWG66F,EDDL,A,EWG,A319,D-ABGQ,10:00:00,09:33:25
THY9RV,LTFM,A,THY,A333,TC-JNK,10:00:00,09:53:23
IBE10HD,LEMD,D,IBE,A320,EC-LRG,10:00:00,10:08:25
VLG6332,LIMC,D,VLG,A320,EC-MKO,10:00:00,10:12:42
FIN6RM,EFHK,A,FIN,A321,OH-LZS,10:05:00,10:02:09
ROU1914,CYYZ,A,ROU,B763,C-FMXC,10:05:00,10:06:30
ANE49YK,LEVC,A,IBE,CRJX,EC-MVZ,10:05:00,10:07:45
RYR7RW,LIRN,D,RYR,B738,EI-ENN,10:05:00,10:07:52
VLG14QM,LEBB,A,VLG,A320,EC-MBM,10:05:00,10:11:52
FOO8319,EHAM,D,FOO,A321,OE-LCR,10:05:00,10:18:29
AFR67HE,LFPG,D,AFR,A320,F-GKXZ,10:05:00,10:19:23
RYR215Q,LIME,A,RYR,B738,EI-DPZ,10:10:00,09:56:26
VLG27RR,LIPE,A,VLG,A320,EC-MVD,10:10:00,09:58:05
SIA377,LIMC,D,SIA,A359,9V-SMO,10:10:00,10:13:14
VLG22EA,LEZL,D,VLG,A320,EC-LUO,10:10:00,10:15:41
BAW473,EGLL,D,BAW,A320,G-EUYG,10:10:00,10:19:13
EZY15FU,EGGW,A,EZY,A20N,G-UZHK,10:15:00,09:53:22
EJU39QP,LSGG,A,EZY,A320,OE-IZW,10:15:00,09:55:24
VLG69AJ,LEAM,D,VLG,A320,EC-KHN,10:15:00,10:18:40
RYR45LG,ESGG,D,RYR,B738,EI-FIZ,10:15:00,10:30:45
RYR70TT,EGPH,A,RYR,B738,EI-EKM,10:20:00,10:05:19
KLM85J,EHAM,A,KLM,B738,PH-BXH,10:20:00,10:06:30
EZY27MQ,EGGP,A,EZY,A319,G-EZIM,10:20:00,10:08:56
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,10:13:55
EIN562P,EIDW,A,EIN,A320,EI-DES,10:20:00,10:18:07
VLG24YL,GCRR,D,VLG,A321,EC-MQB,10:20:00,10:22:21
VLG902H,LEGR,D,VLG,A320,EC-KDG,10:20:00,10:23:36
RYR65TB,EIDW,D,RYR,B738,EI-GDD,10:20:00,10:25:46
RYR6GA,EGCC,D,RYR,B738,EI-EFD,10:20:00,10:34:34
VLG189L,EDDV,D,VLG,A319,EC-MGF,10:20:00,10:36:32
DAH2013,DAAG,D,DAH,B736,7T-VJQ,10:20:00,10:40:56
RYR70RV,LIRF,A,RYR,B738,EI-DPW,10:30:00,10:02:25
VLG15LB,LEAS,A,VLG,A320,EC-LVT,10:30:00,10:21:42
DAL195,KATL,D,DAL,B764,N827MH,10:30:00,10:30:06
DLH09H,EDDF,D,DLH,A321,D-AISP,10:30:00,10:30:58
VLG8526,ESGG,D,VLG,A320,EC-MFK,10:30:00,10:36:04
EJU15CR,EDDB,D,EZY,A320,G-EZWI,10:30:00,10:52:25
RYR2GX,LIPE,A,RYR,B738,EI-FIC,10:35:00,10:08:32
VLG15AW,LFMN,A,VLG,A320,EC-MYC,10:35:00,10:09:10
VLG14SD,LEBB,A,VLG,A320,EC-MKN,10:35:00,10:16:39
DAL476,KJFK,A,DAL,B764,N825MH,10:35:00,10:26:02
VLG60VC,LIRQ,A,VLG,A319,EC-NGB,10:35:00,10:32:59
ANE12KQ,LEBZ,D,IBE,CRJX,EC-MVZ,10:35:00,10:39:39
VLG58RP,LFLL,D,VLG,A320,EC-MDZ,10:35:00,10:43:10
EZY32GY,EGKK,A,EZY,A319,G-EZGE,10:40:00,10:14:02
ROT421U,LROP,A,ROT,B737,YR-BGF,10:40:00,10:20:51
DAH2018,DAOO,A,DAH,B738,7T-VKQ,10:45:00,10:19:52
VLG42YX,LEZL,A,VLG,A20N,EC-NDC,10:45:00,10:28:17
IBE0930,LEMD,A,IBE,A20N,EC-NER,10:45:00,10:44:34
RYR2KM,LFOB,A,RYR,B738,EI-DPM,10:45:00,10:49:16
VLG6408,LIPZ,D,VLG,A320,EC-JTQ,10:45:00,10:52:09
IBK2433,EGKK,D,NAX,B738,EI-FVN,10:45:00,10:54:09
EWG9445,EDDL,D,EWG,A319,D-ABGQ,10:45:00,10:56:27
ETD35Q,OMAA,D,ETD,B789,A6-BLK,10:45:00,11:26:36
VLG2975,LFRS,A,VLG,A320,EC-LOP,10:50:00,10:32:44
AZA2TW,LIRF,A,AZA,A320,I-BIKI,10:50:00,10:43:15
EJU27UC,LFMN,D,EZY,A320,OE-IZW,10:50:00,10:52:55
BAW478S,EGLL,A,BAW,A320,G-EUUE,10:50:00,10:53:22
EZY89ZM,EGGW,D,EZY,A20N,G-UZHK,10:50:00,11:04:33
RYR6RP,EGSS,D,RYR,B738,EI-DPZ,10:50:00,11:11:11
VLG8037,LFPO,A,VLG,A319,EC-MIR,10:55:00,10:37:38
VLG2913,LFBD,A,VLG,A20N,EC-NAZ,10:55:00,10:53:24
RYR626E,EGPH,D,RYR,B738,EI-EMR,10:55:00,10:55:47
EZY45CQ,EGGP,D,EZY,A319,G-EZIM,10:55:00,11:01:45
RYR4909,LYPG,D,RYR,B738,EI-EKM,10:55:00,11:07:14
RYR5LR,EBBR,A,RYR,B738,EI-EMB,11:00:00,10:44:31
AEE710,LGAV,A,AEE,A321,SX-DVP,11:00:00,10:45:06
AFL2638,UUEE,A,AFL,A321,VP-BFQ,11:00:00,10:47:41
DLH27U,EDDM,A,DLH,A320,D-AIWF,11:00:00,11:01:33
VLG25MR,EGCC,D,VLG,A320,EC-MUM,11:00:00,11:08:05
IBE11AT,LEMD,D,IBE,A320,EC-ILR,11:00:00,11:10:53
AEA6156,LEPA,A,AEA,B738,EC-LVR,11:05:00,10:46:38
VLG7365,GMTT,A,VLG,A20N,EC-NDA,11:05:00,10:49:13
FIN7RT,EFHK,D,FIN,A321,OH-LZS,11:05:00,11:08:06
VLG32JJ,LEMD,A,VLG,A320,EC-KJD,11:05:00,11:14:29
EIN5HM,EIDW,D,EIN,A320,EI-DES,11:05:00,11:16:35
KLM86N,EHAM,D,KLM,B738,PH-BXH,11:05:00,11:20:34
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:29:31
VLG318M,LFPO,A,VLG,A320,EC-JZI,11:10:00,10:46:14
EJU96WH,LFBD,A,EZY,A320,OE-IZD,11:10:00,10:51:58
VLG30MJ,GCLP,A,VLG,A321,EC-MMH,11:15:00,10:46:32
VLG21GU,LEMG,A,VLG,A321,EC-MGY,11:15:00,10:53:27
EZY57UT,EGKK,D,EZY,A319,G-EZGE,11:15:00,11:20:09
AAL67,KJFK,D,AAL,B772,N756AM,11:15:00,11:20:21
VLG7AY,EKYT,D,VLG,A320,EC-MVD,11:15:00,11:20:51
VLG6005,LIMJ,D,VLG,A320,EC-LZN,11:15:00,11:30:20
IBE2605,SCEL,D,IBE,A332,EC-NEN,11:15:00,11:30:28
RYR2ZG,LEXJ,D,RYR,B738,EI-DPW,11:15:00,11:31:52
VLG3744,LEMH,D,VLG,A320,EC-LLM,11:15:00,11:32:13
UAL121,KEWR,D,UAL,B78X,N12006,11:15:00,11:35:47
VLG20CG,LEGR,A,VLG,A321,EC-MHA,11:20:00,11:03:32
EXS98FS,EGPF,A,EXS,B738,G-JZBP,11:20:00,11:17:56
VLG15AC,GCXO,A,VLG,A20N,EC-MZT,11:20:00,11:18:23
RYR8ST,LIMF,D,RYR,B738,EI-DPM,11:20:00,11:23:47
VLG60QY,LIRQ,D,VLG,A319,EC-NGB,11:20:00,11:28:53
RYR9XE,LKPR,D,RYR,B738,EI-FIC,11:20:00,11:33:32
VLG25QJ,EDDH,D,VLG,A320,EC-MES,11:20:00,11:35:44
VLG5CB,LFRN,A,VLG,A320,EC-LQK,11:25:00,11:12:54
AFR87VQ,LFPG,A,AFR,A320,F-GKXR,11:25:00,11:16:46
VLG1703,LEVX,A,VLG,A320,EC-LVU,11:30:00,11:16:53
EXS68ZM,EGCC,A,EXS,B738,G-DRTB,11:30:00,11:34:27
THY6AS,LTFM,D,THY,A333,TC-JNK,11:30:00,11:35:35
RYR2MQ,EGSS,A,RYR,B738,EI-FOY,11:30:00,11:36:03
VLG14AH,LEBB,D,VLG,A20N,EC-NDC,11:30:00,11:41:24
VLG74KB,LEZL,D,VLG,A320,EC-MYC,11:30:00,11:45:57
ROT422L,LROP,D,ROT,B737,YR-BGF,11:30:00,11:51:43
EJU83CN,LFSB,A,EZY,A320,OE-IZL,11:35:00,11:16:45
VLG87AB,EGBB,D,VLG,A320,EC-LVT,11:35:00,11:36:02
IRM137,OIIE,D,IRM,A346,EP-MMF,11:35:00,11:38:53
VLG62AM,LFSB,D,VLG,A319,EC-MIR,11:40:00,11:45:43
BAW479,EGLL,D,BAW,A320,G-EUUE,11:40:00,11:45:55
AZA077,LIRF,D,AZA,A320,I-BIKI,11:40:00,11:50:56
VLG18KA,EDDT,D,VLG,A20N,EC-NAZ,11:40:00,12:09:24
DLH85N,EDDF,A,DLH,A321,D-AIRN,11:45:00,11:15:43
VLG61WG,LIRF,A,VLG,A320,EC-MAO,11:45:00,11:26:22
VLG8477,LPPR,A,VLG,A320,EC-MJB,11:45:00,11:30:49
VLG901P,LIMC,A,VLG,A321,EC-MLD,11:45:00,11:34:34
VLG64CC,LIPZ,A,VLG,A321,EC-MRF,11:45:00,11:45:54
VLG39DL,LEPA,D,VLG,A20N,EC-NFH,11:45:00,11:46:59
DAH2019,DAOO,D,DAH,B738,7T-VKQ,11:45:00,11:50:59
ROU1915,CYYZ,D,ROU,B763,C-FMXC,11:45:00,11:54:57
AEE711,LGAV,D,AEE,A321,SX-DVP,11:50:00,11:52:12
AEA7706,LEMD,D,AEA,A332,EC-JPF,11:50:00,12:02:19
VLG12GC,ESSA,D,VLG,A20N,EC-NBA,11:50:00,12:05:57
VLG35TQ,LEIB,A,VLG,A320,EC-MAN,11:55:00,11:46:16
VLG61VJ,LIRF,D,VLG,A320,EC-KJD,11:55:00,11:56:53
RYR18PP,EGGP,A,RYR,B738,EI-FOF,11:55:00,11:59:02
DLH12K,EDDM,D,DLH,A320,D-AIWF,11:55:00,12:06:51
AEA6037,LEPA,D,AEA,B738,EC-LVR,11:55:00,12:17:17
TAP1040,LPPT,A,TAP,A319,CS-TTM,12:00:00,11:34:45
VLG18ER,EDDM,A,VLG,A320,EC-MER,12:00:00,11:35:14
VLG84LC,LPPT,A,VLG,A321,EC-MGZ,12:00:00,11:43:38
IBE12BV,LEMD,D,IBE,A20N,EC-NER,12:00:00,12:02:06
AFL2639,UUEE,D,AFL,A321,VP-BFQ,12:00:00,12:02:25
VLG377B,LPPT,D,VLG,A20N,EC-NDA,12:00:00,12:13:34
VLG9DE,LFBO,D,VLG,A320,EC-JZI,12:00:00,12:18:55
VLG37MY,LEMH,A,VLG,A320,EC-LVV,12:05:00,11:53:53
EZS45TM,LSGG,A,EZY,A320,HB-JXK,12:05:00,11:54:46
VLG1595,LEXJ,A,VLG,A320,EC-MBE,12:05:00,12:07:07
VLG736H,EHAM,D,VLG,A321,EC-MHA,12:05:00,12:13:12
VLG21VC,LEMG,D,VLG,A321,EC-MGY,12:05:00,12:17:46
EXS5LS,EGPF,D,EXS,B738,G-JZBP,12:05:00,12:18:18
VLG32KU,GCXO,D,VLG,A20N,EC-MZT,12:05:00,12:18:53
RYR86XJ,LIME,D,RYR,B738,EI-FOY,12:05:00,12:20:45
VLG2AB,GCLP,D,VLG,A321,EC-MMH,12:10:00,12:15:13
EJU8569,EGKK,A,EZY,A320,OE-ICR,12:15:00,11:59:19
NAX76C,KEWR,A,NAX,B789,SE-RXZ,12:15:00,12:10:56
EXS4P,EGNM,A,EXS,B733,G-CELE,12:15:00,12:15:00
VLG6334,LIMC,D,VLG,A320,EC-LVU,12:15:00,12:39:11
THY5JD,LTFJ,A,THY,B738,TC-JVL,12:20:00,11:49:54
VLG1100,LEMD,A,VLG,A320,EC-KMI,12:20:00,12:12:50
LOT437,EPWA,A,LOT,B738,SP-LWA,12:20:00,12:13:47
NAX4CW,ENGM,A,NAX,B738,EI-FJE,12:20:00,12:21:23
AFR1349,LFPG,D,AFR,A320,F-GKXR,12:20:00,12:30:01
EJU71WZ,EGKK,D,EZY,A320,OE-IZD,12:20:00,12:33:51
TAM8115,SBGR,D,TAM,B763,PT-MSS,12:20:00,12:35:39
VLG15LL,LFPO,A,VLG,A320,EC-LRE,12:25:00,12:24:48
VLG83PJ,EHAM,A,VLG,A20N,EC-NDB,12:30:00,12:11:13
VLG89TE,LFPG,A,VLG,A20N,EC-NFJ,12:30:00,12:12:16
IBE2626,KBOS,A,IBE,A332,EC-MYA,12:30:00,12:20:50
VLG534X,LICC,D,VLG,A320,EC-MKN,12:30:00,12:30:23
VLG577C,LDDU,D,VLG,A320,EC-KRH,12:30:00,12:32:45
AEA7702,LEMD,D,AEA,B738,EC-III,12:30:00,12:32:48
EXS59ED,EGCC,D,EXS,B738,G-DRTB,12:30:00,12:46:50
VLG857Q,EBBR,D,VLG,A320,EC-MAO,12:30:00,12:47:17
BAW484C,EGLL,A,BAW,A320,G-EUUJ,12:35:00,12:15:55
KLM65H,EHAM,A,KLM,B738,PH-BCH,12:35:00,12:31:00
VLG2DZ,EGKK,D,VLG,A321,EC-MRF,12:35:00,12:35:03
ELY393,LLBG,A,ELY,B744,4X-ELC,12:35:00,12:39:19
RYR58K,LIPZ,A,RYR,B738,EI-FON,12:40:00,12:29:09
AUI991,UKBB,A,AUI,B738,UR-PSR,12:40:00,12:38:52
EZS76WE,LSGG,D,EZY,A320,HB-JXK,12:40:00,12:40:55
VLG72LD,EIDW,D,VLG,A320,EC-MAN,12:40:00,12:46:55
RYR6LY,EGBB,D,RYR,B738,EI-EMB,12:40:00,13:02:46
VLG85LP,EDDL,D,VLG,A320,EC-LQK,12:45:00,12:46:06
DAL477,KJFK,D,DAL,B764,N825MH,12:45:00,12:49:42
VLG35LG,LEIB,D,VLG,A320,EC-MER,12:45:00,13:02:50
DLH02A,EDDF,D,DLH,A321,D-AIRN,12:45:00,13:07:57
AVA018,SKBO,A,AVA,B788,N783AV,12:50:00,12:39:14
RYR63LN,EGNX,A,RYR,B738,EI-FOL,12:50:00,12:47:51
TAP1035,LPPT,D,TAP,A319,CS-TTM,12:50:00,12:50:33
VLG803E,LFPO,D,VLG,A321,EC-MGZ,12:50:00,12:58:59
VLG86KW,LFRB,D,VLG,A320,EC-MBE,12:50:00,12:59:10
IBE11ZL,LEMD,A,IBE,A319,EC-KHM,12:50:00,13:00:39
VLG15GE,LEAS,D,VLG,A320,EC-LVV,12:50:00,13:03:10
AAL743,KPHL,D,AAL,A332,N285AY,12:50:00,13:08:34
DLH48H,EDDM,A,DLH,A320,D-AIPR,12:55:00,12:40:13
VLG78SL,EGKK,A,VLG,A321,EC-MPV,12:55:00,12:53:19
EJU79AN,EGGD,D,EZY,A320,OE-IZL,12:55:00,13:05:15
VLG131R,LEMD,D,VLG,A320,EC-KMI,13:00:00,13:03:38
EXS23Y,EGNM,D,EXS,B733,G-CELE,13:00:00,13:07:30
EJU73EN,LFPG,D,EZY,A320,OE-ICR,13:00:00,13:12:00
RYR5JC,EBBR,A,RYR,B738,EI-EPC,13:05:00,12:42:51
DLH08F,EDDF,A,DLH,A21N,D-AIEB,13:05:00,12:46:33
AFL2648,UUEE,A,AFL,A321,VQ-BTT,13:05:00,12:53:24
