callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
TRA89A,EHAM,A,TRA,B738,PH-HZO,08:10:00,08:21:31
CCA845,ZBAA,A,CCA,A333,B-8577,08:15:00,08:08:19
RYR6397,LEZL,A,RYR,B738,EI-EKG,08:15:00,08:09:52
VLG7893,ULLI,A,VLG,A20N,EC-NFJ,08:20:00,07:57:02
VLG84EL,LPPR,D,VLG,A20N,EC-NBA,08:20:00,08:31:21
DLH22A,EDDM,A,DLH,A320,D-AIQW,08:30:00,08:16:02
EWG5B,LOWW,A,EWG,A320,D-ABFR,08:30:00,08:22:08
IBE0831,LEMD,D,IBE,A320,EC-LUL,08:30:00,08:39:46
VLG41SB,LEST,A,VLG,A320,EC-MBS,08:35:00,08:13:36
LDM96D,LOWW,A,LDM,A320,OE-LOT,08:35:00,08:14:00
BEL6BC,EBBR,A,BEL,A320,OO-TCV,08:35:00,08:23:43
WZZ161,LHBP,A,WZZ,A21N,HA-LVD,08:40:00,08:27:35
VLG39ZS,LEPA,D,VLG,A320,EC-KCU,08:40:00,08:45:29
EJU68LP,LIMC,D,EZY,A319,OE-LQW,08:40:00,08:50:20
AEA52UP,LEPA,D,AEA,B738,EC-IDA,08:40:00,08:57:24
DAL194,KATL,A,DAL,B764,N827MH,08:45:00,08:21:03
SWR128A,LSGG,A,SWR,BCS3,HB-JCE,08:45:00,08:32:10
EJU81EU,LFPG,A,EZY,A320,OE-IJQ,08:45:00,08:36:02
EWG47Y,EDDL,A,EWG,A320,D-ABZE,08:45:00,08:36:29
VLG3NF,LECO,A,VLG,A320,EC-LAA,08:45:00,08:37:04
EZS74PM,LSGG,D,EZY,A320,HB-JXN,08:45:00,08:55:42
SQP742,UKBB,D,SQP,B738,UR-SQF,08:45:00,09:06:47
SWR198F,LSZH,A,SWR,A321,HB-IOF,08:50:00,08:34:58
EJU68YB,EDDB,A,EZY,A320,OE-INP,08:50:00,08:41:57
RYR39AJ,LEZL,D,RYR,B738,EI-EKG,08:50:00,09:01:56
QTR19LJ,OTHH,D,QTR,B77W,A7-BAQ,08:50:00,09:03:44
EJU76LR,LIRN,A,EZY,A319,OE-LQA,08:55:00,08:38:38
VLG15NT,LEAS,A,VLG,A320,EC-LZN,08:55:00,08:40:34
VLG39PB,LEPA,A,VLG,A320,EC-LVT,08:55:00,08:54:11
VLG691Z,LIRF,A,VLG,A320,EC-MER,08:55:00,08:59:34
VLG48SG,LEAL,D,VLG,A320,EC-LOP,08:55:00,09:04:42
AEA7701,LEMD,A,AEA,A332,EC-LVL,08:55:00,09:10:51
TRA132K,EHAM,D,TRA,B738,PH-HZO,08:55:00,09:15:17
UAL120,KEWR,A,UAL,B78X,N91007,09:00:00,08:34:01
AAL742,KPHL,A,AAL,A332,N279AY,09:00:00,08:35:43
SQP747,UKHH,A,SQP,B738,UR-SQC,09:00:00,08:44:48
RYR7XM,EDDB,A,RYR,B738,EI-FTL,09:00:00,09:01:12
VLG5PK,LEMD,D,VLG,A320,EC-KMI,09:00:00,09:18:54
TRA90B,EHRD,A,TRA,B737,PH-XRY,09:05:00,08:57:31
TRA16Y,EHEH,A,TRA,B738,PH-HZE,09:05:00,09:12:42
VLG14ZU,LEBB,A,VLG,A320,EC-MAI,09:10:00,08:49:36
AAL112,KMIA,A,AAL,B772,N794AN,09:10:00,08:56:21
TAM8114,SBGR,A,TAM,B763,PT-MOF,09:10:00,08:58:16
AFR17BY,LFPG,A,AFR,A321,F-GTAY,09:10:00,09:02:23
TAP1030,LPPR,A,TAP,A319,CS-TTS,09:10:00,09:04:38
IBE0800,LEMD,A,IBE,A320,EC-MDK,09:15:00,08:59:40
DLH32K,EDDM,D,DLH,A320,D-AIQW,09:15:00,09:24:19
EWG7TJ,LOWW,D,EWG,A320,D-ABFR,09:15:00,09:31:44
BAW472,EGLL,A,BAW,A320,G-EUYM,09:20:00,09:00:05
SVR7051,ULLI,A,SVR,A321,VQ-BCX,09:20:00,09:09:16
FOO884E,EHAM,A,FOO,A321,OE-LCN,09:20:00,09:16:18
VLG5XZ,LEST,D,VLG,A320,EC-MBS,09:20:00,09:21:04
EJU27DA,LFPG,D,EZY,A320,OE-IJQ,09:20:00,09:26:14
VLG35JE,LEIB,D,VLG,A320,EC-LVO,09:20:00,09:26:19
RYR8HR,LPPR,A,RYR,B738,EI-DHF,09:20:00,09:26:24
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVD,09:20:00,09:34:06
ASL96E,LYBE,A,ASL,A319,YU-APJ,09:25:00,09:04:41
BEL96C,EBBR,D,BEL,A320,OO-TCV,09:25:00,09:32:36
EZY73YL,EGCC,A,EZY,A320,G-EZTM,09:25:00,09:34:39
LDM68JT,LOWW,D,LDM,A320,OE-LOT,09:25:00,09:42:55
EJU15CR,EDDB,D,EZY,A320,OE-INP,09:25:00,09:43:52
RYR75KC,LEIB,A,RYR,B738,EI-DPV,09:30:00,09:04:01
VLG7477,DAAG,A,VLG,A320,EC-LQK,09:30:00,09:11:30
EJU23ZC,LIRN,D,EZY,A319,OE-LQA,09:30:00,09:37:26
EWG6VU,EDDL,D,EWG,A320,D-ABZE,09:30:00,09:42:44
SWR173R,LSGG,D,SWR,BCS3,HB-JCE,09:30:00,09:44:03
VLG12HG,LECO,D,VLG,A320,EC-LAA,09:30:00,10:02:57
VLG75BB,LEIB,A,VLG,A320,EC-MBE,09:35:00,09:25:13
VLG63QS,LEPA,A,VLG,A321,EC-MLD,09:35:00,09:26:32
DLH11Y,EDDF,A,DLH,A321,D-AIDM,09:35:00,09:27:31
VLG248X,LESO,A,VLG,A319,EC-NGB,09:35:00,09:34:23
RYR1DN,EDDB,D,RYR,B738,EI-FTL,09:35:00,09:37:26
VLG32DM,GCTS,D,VLG,A320,EC-MVD,09:35:00,09:44:30
AAL113,KMIA,D,AAL,B772,N766AN,09:40:00,09:42:00
SWR195N,LSZH,D,SWR,A321,HB-IOF,09:40:00,09:46:00
VLG61ZZ,LIRF,D,VLG,A320,EC-MER,09:40:00,09:47:07
VLG37LX,LEMH,D,VLG,A320,EC-LZN,09:40:00,09:51:24
RYR95VX,EGCC,A,RYR,B738,EI-DPB,09:45:00,09:28:20
VLG2LU,LEMH,A,VLG,A320,EC-LVS,09:45:00,09:32:20
RYR2UB,EIDW,A,RYR,B738,EI-EVY,09:45:00,09:34:43
VLG13ME,LEAL,A,VLG,A320,EC-MKO,09:50:00,09:42:32
NAX7156,KORD,A,NAX,B789,SE-RXZ,09:50:00,09:47:36
TRA77E,EHEH,D,TRA,B738,PH-HZE,09:50:00,09:51:38
TRA11R,EHRD,D,TRA,B737,PH-XRY,09:50:00,10:01:06
RYR8PC,LPPR,D,RYR,B738,EI-DHF,09:55:00,10:03:03
TAP1033,LPPR,D,TAP,A319,CS-TTS,09:55:00,10:04:40
VLG83BZ,LEBB,D,VLG,A320,EC-MAI,09:55:00,10:05:11
THY9RV,LTFM,A,THY,A333,TC-JOI,10:00:00,10:01:40
IBE10HD,LEMD,D,IBE,A320,EC-MDK,10:00:00,10:11:47
VLG6332,LIMC,D,VLG,A320,EC-LVT,10:00:00,10:12:29
CTN72E,LDZA,A,IBE,CRJX,EC-LPN,10:05:00,09:42:54
EZY47PH,EGGD,A,EZY,A319,G-EZBF,10:05:00,09:44:12
MAC373,GMMN,A,ABY,A320,CN-NMG,10:05:00,09:48:46
ROU1914,CYYZ,A,ROU,B763,C-FIYE,10:05:00,09:54:30
VLG14QM,LEBB,A,VLG,A321,EC-MHA,10:05:00,10:03:24
FIN6RM,EFHK,A,FIN,A321,OH-LZM,10:05:00,10:08:37
EZY62CX,EGCC,D,EZY,A320,G-EZTM,10:05:00,10:13:16
RYR7RW,LIRN,D,RYR,B738,EI-DPV,10:05:00,10:17:10
AFR67HE,LFPG,D,AFR,A321,F-GTAY,10:05:00,10:21:22
FOO8319,EHAM,D,FOO,A321,OE-LCN,10:05:00,10:24:39
RYR215Q,LIME,A,RYR,B738,EI-DPW,10:10:00,10:11:46
BAW473,EGLL,D,BAW,A320,G-EUYM,10:10:00,10:23:46
EZY15FU,EGGW,A,EZY,A320,G-EZWB,10:15:00,09:42:11
EJU39QP,LSGG,A,EZY,A320,OE-IZL,10:15:00,10:01:25
EZY32GY,EGKK,A,EZY,A319,G-EZDA,10:15:00,10:11:49
VLG69AJ,LEAM,D,VLG,A320,EC-LQK,10:15:00,10:20:25
KLM85J,EHAM,A,KLM,B738,PH-BCD,10:20:00,10:04:24
RYR70TT,EGPH,A,RYR,B738,EI-FIW,10:20:00,10:08:14
EIN562P,EIDW,A,EIN,A320,EI-DEH,10:20:00,10:12:51
EZY27MQ,EGGP,A,EZY,A319,G-EZDV,10:20:00,10:15:38
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,10:19:21
RYR65TB,EIDW,D,RYR,B738,EI-EMB,10:20:00,10:21:42
VLG24YL,GCRR,D,VLG,A321,EC-MLD,10:20:00,10:27:32
SVR7052,ULLI,D,SVR,A321,VQ-BCX,10:20:00,10:28:47
VLG902H,LEGR,D,VLG,A320,EC-MBE,10:20:00,10:29:05
VLG189L,EDDV,D,VLG,A319,EC-NGB,10:20:00,10:36:53
RYR6GA,EGCC,D,RYR,B738,EI-DPB,10:20:00,10:39:44
TSC256,CYUL,A,TSC,A332,C-GUBL,10:25:00,10:05:35
RYR70RV,LIRF,A,RYR,B738,EI-FZN,10:30:00,10:23:30
VLG15LB,LEAS,A,VLG,A320,EC-LRE,10:30:00,10:23:58
DAL195,KATL,D,DAL,B764,N827MH,10:30:00,10:32:52
DLH09H,EDDF,D,DLH,A321,D-AIDM,10:30:00,10:32:52
RYR2GX,LIPE,A,RYR,B738,EI-DPM,10:35:00,10:26:01
DAL476,KJFK,A,DAL,B764,N826MH,10:35:00,10:31:18
VLG60VC,LIRQ,A,VLG,A319,EC-MGF,10:35:00,10:31:19
VLG15AW,LFMN,A,VLG,A20N,EC-NAE,10:35:00,10:36:02
ROT421U,LROP,A,ROT,B737,YR-BGI,10:40:00,10:33:19
EZY49FE,EGGD,D,EZY,A319,G-EZBF,10:40:00,10:40:58
VLG42YX,LEZL,A,VLG,A320,EC-MXP,10:45:00,10:25:23
RYR18PP,EGGP,A,RYR,B738,EI-EVO,10:45:00,10:30:27
IBE0930,LEMD,A,IBE,A20N,EC-NFZ,10:45:00,10:45:21
RYR8ST,LIMF,D,RYR,B738,EI-EVY,10:45:00,10:49:26
ETD35Q,OMAA,D,ETD,B789,A6-BLN,10:45:00,10:50:19
RYR2KM,LFOB,A,RYR,B738,EI-DLX,10:45:00,10:52:05
CTN375,LDZA,D,IBE,CRJX,EC-LPN,10:45:00,10:56:04
BAW478S,EGLL,A,BAW,A320,G-EUYN,10:50:00,10:36:08
AZA2TW,LIRF,A,AZA,A320,EI-IKB,10:50:00,10:49:00
VLG2975,LFRS,A,VLG,A320,EC-KHN,10:50:00,10:50:05
RYR6RP,EGSS,D,RYR,B738,EI-DPW,10:50:00,10:52:24
EZY57UT,EGKK,D,EZY,A319,G-EZDV,10:50:00,10:53:39
EJU57NR,LFLL,D,EZY,A320,OE-IZL,10:50:00,11:01:04
VLG37BL,EGKK,D,VLG,A321,EC-MHA,10:50:00,11:04:05
VLG5TD,LIEO,D,VLG,A320,EC-LVS,10:50:00,11:05:17
EZY89ZM,EGGW,D,EZY,A320,G-EZWB,10:50:00,11:05:50
VLG2913,LFBD,A,VLG,A320,EC-JYX,10:55:00,10:28:42
VLG8037,LFPO,A,VLG,A320,EC-JTQ,10:55:00,10:49:02
RYR626E,EGPH,D,RYR,B738,EI-DHN,10:55:00,11:10:26
AFL2638,UUEE,A,AFL,A321,VQ-BTU,11:00:00,10:34:08
RYR58K,LIPZ,A,RYR,B738,EI-EPC,11:00:00,10:37:33
VLG309K,LSGG,A,VLG,A320,EC-MEQ,11:00:00,10:40:07
DLH27U,EDDM,A,DLH,A320,D-AIPF,11:00:00,10:45:28
SDM6701,ULLI,A,SDM,A320,VP-BWI,11:00:00,10:45:35
AEE710,LGAV,A,AEE,A320,SX-DGK,11:00:00,10:46:02
VLG8745,LMML,A,VLG,A320,EC-KRH,11:00:00,10:56:31
EZY45CQ,EGGP,D,EZY,A319,G-EZDA,11:00:00,11:07:28
MAC372,GMFF,D,ABY,A320,CN-NMG,11:00:00,11:17:30
EIN5HM,EIDW,D,EIN,A320,EI-DEH,11:00:00,11:36:43
AEA6156,LEPA,A,AEA,B738,EC-IDA,11:05:00,10:39:13
VLG1595,LEXJ,A,VLG,A320,EC-LLJ,11:05:00,10:44:08
VLG7365,GMTT,A,VLG,A320,EC-KDX,11:05:00,11:10:15
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:10:58
KLM86N,EHAM,D,KLM,B738,PH-BCD,11:05:00,11:22:59
FIN7RT,EFHK,D,FIN,A321,OH-LZM,11:05:00,11:27:05
BRU869,UMMS,A,BRU,B735,EW-294PA,11:10:00,11:03:54
VLG318M,LFPO,A,VLG,A320,EC-LAB,11:10:00,11:18:07
VLG21GU,LEMG,A,VLG,A321,EC-MGZ,11:15:00,10:56:14
VLG30MJ,GCLP,A,VLG,A321,EC-MQB,11:15:00,10:56:46
RYR2ZG,LEXJ,D,RYR,B738,EI-FZN,11:15:00,11:19:00
AAL67,KJFK,D,AAL,B772,N794AN,11:15:00,11:19:29
RYR9XE,LKPR,D,RYR,B738,EI-DPM,11:15:00,11:25:57
UAL121,KEWR,D,UAL,B78X,N91007,11:15:00,11:32:35
VLG15AC,GCXO,A,VLG,A20N,EC-MZT,11:20:00,11:04:28
BAW448,EGLL,A,BAW,A320,G-EUUH,11:20:00,11:09:02
VLG20CG,LEGR,A,VLG,A321,EC-MQL,11:20:00,11:29:06
RYR5PD,EGGP,D,RYR,B738,EI-EVO,11:20:00,11:29:42
VLG25QJ,EDDH,D,VLG,A20N,EC-NAE,11:20:00,11:35:24
VLG60QY,LIRQ,D,VLG,A319,EC-MGF,11:20:00,11:36:36
AFR87VQ,LFPG,A,AFR,A321,F-GTAK,11:25:00,11:21:01
RYR1UE,LEMG,D,RYR,B738,EI-DLX,11:25:00,11:31:35
CCA846,ZBAA,D,CCA,A333,B-8577,11:25:00,11:39:49
VLG7337,GMMX,A,VLG,A20N,EC-NCT,11:30:00,11:05:34
VLG1703,LEVX,A,VLG,A320,EC-MDZ,11:30:00,11:22:17
RYR2MQ,EGSS,A,RYR,B738,EI-FIC,11:30:00,11:25:38
VLG58QZ,LSZH,A,VLG,A20N,EC-NAZ,11:30:00,11:27:49
THY6AS,LTFM,D,THY,A333,TC-JOI,11:30:00,11:35:32
VLG3744,LEMH,D,VLG,A320,EC-MKO,11:30:00,11:38:11
VLG74KB,LEZL,D,VLG,A320,EC-MXP,11:30:00,11:38:43
ROT422L,LROP,D,ROT,B737,YR-BGI,11:30:00,11:51:50
EJU83CN,LFSB,A,EZY,A320,OE-IZW,11:35:00,11:19:05
RYR3GG,EBCI,D,RYR,B738,EI-FIW,11:35:00,11:35:41
VLG87AB,EGBB,D,VLG,A320,EC-KHN,11:35:00,11:42:47
RYR907E,LEST,D,RYR,B738,EI-EPC,11:35:00,11:56:30
EJU96WH,LFBD,A,EZY,A320,OE-IZD,11:40:00,11:29:17
VLG18KA,EDDT,D,VLG,A320,EC-JYX,11:40:00,11:47:05
VLG24BM,LDSP,D,VLG,A320,EC-LRE,11:40:00,11:48:34
AZA077,LIRF,D,AZA,A320,EI-IKB,11:40:00,11:49:26
BAW479,EGLL,D,BAW,A320,G-EUYN,11:40:00,12:05:22
VLG25MR,EGCC,D,VLG,A320,EC-JTQ,11:40:00,12:16:35
DLH85N,EDDF,A,DLH,A321,D-AIDJ,11:45:00,11:25:31
IBK56V,EKCH,A,NAX,B738,EI-FHA,11:45:00,11:31:08
VLG61WG,LIRF,A,VLG,A20N,EC-NAY,11:45:00,11:36:51
VLG3RC,EBBR,A,VLG,A320,EC-MKM,11:45:00,11:40:59
VLG64CC,LIPZ,A,VLG,A321,EC-MLM,11:45:00,11:43:29
VLG89VK,LIMC,A,VLG,A320,EC-MKN,11:45:00,11:48:22
VLG39DL,LEPA,D,VLG,A320,EC-MEQ,11:45:00,11:56:46
ROU1915,CYYZ,D,ROU,B763,C-FIYE,11:45:00,12:08:37
ANE8251,GEML,A,IBE,AT76,EC-LRR,11:50:00,11:17:46
AEA7706,LEMD,D,AEA,A332,EC-LVL,11:50:00,11:50:32
WJA14,CYYZ,A,WJA,B763,C-GOGN,11:50:00,11:50:48
VLG828W,EGKK,D,VLG,A320,EC-KRH,11:50:00,11:54:55
AEE711,LGAV,D,AEE,A320,SX-DGK,11:50:00,11:55:39
RYR5LR,EBBR,A,RYR,B738,EI-DPT,11:55:00,11:41:11
VLG35TQ,LEIB,A,VLG,A320,EC-LVO,11:55:00,12:02:28
DLH12K,EDDM,D,DLH,A320,D-AIPF,11:55:00,12:04:29
SDM6702,ULLI,D,SDM,A320,VP-BWI,11:55:00,12:06:15
VLG61VJ,LIRF,D,VLG,A320,EC-LAB,11:55:00,12:08:12
AEA6037,LEPA,D,AEA,B738,EC-IDA,11:55:00,12:20:20
VLG84LC,LPPT,A,VLG,A321,EC-MRF,12:00:00,11:35:51
EWG4CK,EDDS,A,EWG,A319,D-AKNS,12:00:00,11:38:59
TAP1040,LPPT,A,TAP,A319,CS-TTV,12:00:00,11:52:28
VLG18ER,EDDM,A,VLG,A320,EC-MXG,12:00:00,11:53:04
BRU870,UMMS,D,BRU,B735,EW-294PA,12:00:00,12:04:24
UAL141,KIAD,D,UAL,B764,N76064,12:00:00,12:13:13
IBE12BV,LEMD,D,IBE,A20N,EC-NFZ,12:00:00,12:18:18
AFL2639,UUEE,D,AFL,A321,VQ-BTU,12:00:00,12:24:04
VLG37MY,LEMH,A,VLG,A320,EC-LZN,12:05:00,12:04:04
VLG32KU,GCXO,D,VLG,A20N,EC-MZT,12:05:00,12:06:36
EJU37XU,LFLL,A,EZY,A319,OE-LQU,12:05:00,12:10:09
RYR86XJ,LIME,D,RYR,B738,EI-FIC,12:05:00,12:16:07
VLG21VC,LEMG,D,VLG,A321,EC-MGZ,12:05:00,12:19:20
ROU1912,CYUL,A,ROU,B763,C-GHLA,12:10:00,12:03:41
VLG2AB,GCLP,D,VLG,A321,EC-MQL,12:10:00,12:10:00
EJU8569,EGKK,A,EZY,A320,OE-ICR,12:15:00,11:47:44
RYR129,EDDH,A,RYR,B738,EI-FZK,12:15:00,11:53:44
VLG19ZN,EGKK,A,VLG,A320,EC-MAN,12:15:00,12:05:39
TSC257,CYUL,D,TSC,A332,C-GUBL,12:15:00,12:25:07
VLG377B,LPPT,D,VLG,A20N,EC-NAZ,12:15:00,12:31:48
VLG6334,LIMC,D,VLG,A320,EC-MDZ,12:15:00,12:35:24
LOT437,EPWA,A,LOT,B738,SP-LWA,12:20:00,12:03:36
THY5JD,LTFJ,A,THY,B738,TC-JVD,12:20:00,12:16:34
VLG73DB,LSZH,D,VLG,A20N,EC-NCT,12:20:00,12:20:09
VLG6501,LIRN,A,VLG,A320,EC-MEL,12:20:00,12:23:52
NAX4CW,ENGM,A,NAX,B738,EI-FJA,12:20:00,12:28:18
TAM8115,SBGR,D,TAM,B763,PT-MOF,12:20:00,12:29:14
VLG43BT,LIBD,D,VLG,A321,EC-MQB,12:20:00,12:29:24
AFR1349,LFPG,D,AFR,A321,F-GTAK,12:20:00,12:36:14
EJU71WZ,EGKK,D,EZY,A320,OE-IZW,12:20:00,12:37:31
TSC268,CYYZ,A,TSC,A332,C-GTSI,12:25:00,12:00:41
RYR4589,EGFF,A,RYR,B738,EI-DYY,12:25:00,12:14:28
BAW449,EGLL,D,BAW,A320,G-EUUH,12:25:00,12:37:46
VLG89TE,LFPG,A,VLG,A320,EC-MGE,12:30:00,12:16:43
IBE2626,KBOS,A,IBE,A332,EC-MYA,12:30:00,12:17:26
VLG83PJ,EHAM,A,VLG,A320,EC-MBT,12:30:00,12:17:44
VLG326C,LPFR,D,VLG,A320,EC-MKN,12:30:00,12:34:03
VLG1281,LDZA,A,VLG,A320,EC-KLT,12:30:00,12:37:21
IBK365L,EKCH,D,NAX,B738,EI-FHA,12:30:00,12:37:41
VLG857Q,EBBR,D,VLG,A20N,EC-NAY,12:30:00,12:41:56
VLG6605,LICJ,A,VLG,A320,EC-LUN,12:35:00,12:11:16
KLM65H,EHAM,A,KLM,B738,PH-BCE,12:35:00,12:16:01
BAW484C,EGLL,A,BAW,A320,G-EUUA,12:35:00,12:28:23
VLG8477,LPPR,A,VLG,A20N,EC-NBA,12:35:00,12:32:29
RAM964Y,GMMN,A,RAM,B737,CN-RNV,12:40:00,12:23:51
AUI991,UKBB,A,AUI,B739,UR-PSJ,12:40:00,12:43:00
EWG2HC,EDDS,D,EWG,A319,D-AKNS,12:40:00,12:44:30
VLG72LD,EIDW,D,VLG,A320,EC-LVO,12:40:00,12:58:40
VLG2DZ,EGKK,D,VLG,A321,EC-MLM,12:40:00,13:03:22
EJU92FG,LFLL,D,EZY,A319,OE-LQU,12:40:00,13:07:52
VLG35LG,LEIB,D,VLG,A320,EC-MXG,12:45:00,12:45:51
VLG85LP,EDDL,D,VLG,A320,EC-KDX,12:45:00,12:49:37
DAL477,KJFK,D,DAL,B764,N826MH,12:45:00,12:52:44
DLH02A,EDDF,D,DLH,A321,D-AIDJ,12:45:00,12:58:34
IBE11ZL,LEMD,A,IBE,A20N,EC-MXU,12:50:00,12:27:22
ANE8250,GEML,D,IBE,AT76,EC-LRR,12:50:00,12:51:55
RYR6YN,LEPA,D,RYR,B738,EI-DPT,12:50:00,12:53:05
VLG15GE,LEAS,D,VLG,A320,EC-LZN,12:50:00,12:53:58
TAP1035,LPPT,D,TAP,A319,CS-TTV,12:50:00,12:54:57
RYR63LN,EGNX,A,RYR,B738,EI-DPO,12:50:00,12:55:36
VLG803E,LFPO,D,VLG,A321,EC-MRF,12:50:00,12:57:46
AAL743,KPHL,D,AAL,A332,N279AY,12:50:00,13:19:08
DLH48H,EDDM,A,DLH,A320,D-AIPP,12:55:00,12:26:35
NAX7050,KFLL,A,NAX,B789,LN-LNN,12:55:00,12:35:26
VLG78SL,EGKK,A,VLG,A321,EC-MHB,12:55:00,12:50:18
NAX7107,KLAX,D,NAX,B789,SE-RXZ,13:00:00,13:03:38
EJU73EN,LFPG,D,EZY,A320,OE-IZD,13:00:00,13:19:13
DLH08F,EDDF,A,DLH,A21N,D-AIEC,13:05:00,12:43:41
RYR9553,EGBB,A,RYR,B738,EI-FEI,13:05:00,12:44:13
AVA018,SKBO,A,AVA,B788,N784AV,13:05:00,12:51:42
AFL2648,UUEE,A,AFL,A321,VP-BKI,13:05:00,13:01:28
VLG88GX,LEJR,D,VLG,A320,EC-MEL,13:05:00,13:17:17
EJU32YQ,LIMC,A,EZY,A319,OE-LQF,13:10:00,13:08:34
EJU79AN,EGGD,D,EZY,A320,OE-ICR,13:10:00,13:19:39
LOT4GM,EPWA,D,LOT,B738,SP-LWA,13:10:00,13:33:43
NAX76C,KEWR,A,NAX,B789,SE-RXM,13:15:00,12:39:09
VLG9AA,EDDM,D,VLG,A320,EC-JZI,13:15:00,13:16:36
THY1XY,LTFJ,D,THY,B738,TC-JVD,13:15:00,13:21:53
VLG121A,LEMD,A,VLG,A320,EC-KMI,13:20:00,13:02:25
