callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
VLG19LR,LEPA,A,VLG,A320,EC-MDZ,14:10:00,14:16:18
ROU1913,CYUL,D,ROU,B763,C-FIYE,14:10:00,14:19:01
AFL2649,UUEE,D,AFL,A321,VP-BJX,14:10:00,14:27:19
VLG293L,LEPA,D,VLG,A320,EC-KJD,14:15:00,14:18:19
QTR145,OTHH,A,TAM,A359,A7-AMA,14:15:00,14:19:47
EWG7521,EDDH,D,EWG,B738,D-ABMV,14:15:00,14:24:18
VLG1679,LEST,D,VLG,A320,EC-JYX,14:15:00,14:25:45
VLG84PU,LPPR,D,VLG,A320,EC-LUN,14:15:00,14:33:40
AEA6060,LEPA,A,AEA,B738,EC-LVR,14:20:00,14:06:04
ANE13DZ,LEBZ,A,IBE,CRJ9,EC-JZT,14:20:00,14:10:45
PGT38Z,LTFJ,D,PGT,A20N,TC-NBC,14:20:00,14:34:58
AFR75JK,LFPG,A,AFR,A320,F-HEPC,14:25:00,14:19:25
RYR30HJ,LEXJ,A,RYR,B738,EI-FOF,14:25:00,14:19:42
VLG6514,LIMF,D,VLG,A320,EC-LOC,14:25:00,14:27:00
ELY394,LLBG,D,ELY,B744,4X-ELC,14:25:00,14:30:51
FOO772R,LOWW,A,FOO,A321,OE-LCF,14:30:00,14:11:37
IBE1316,LEMD,A,IBE,A321,EC-ILP,14:30:00,14:19:26
IBE2621,KSFO,D,IBE,A332,EC-MYA,14:30:00,14:30:53
BEL3LM,EBBR,A,BEL,A320,OO-TCQ,14:30:00,14:32:14
VLG149B,LEBB,A,VLG,A320,EC-MVM,14:30:00,14:32:34
RYR6578,LEPA,D,RYR,B738,EI-DWC,14:30:00,14:39:02
VLG54FP,LIPE,D,VLG,A320,EC-MVD,14:30:00,14:46:48
RYR31JL,LEVD,D,RYR,B738,EI-FOY,14:35:00,14:38:42
IBK3KF,EKCH,A,NAX,B738,EI-GBB,14:40:00,14:19:25
RYR16HN,LIRN,A,RYR,B738,EI-EVW,14:40:00,14:24:26
CSA689,LKPR,D,TVS,B738,OK-TSF,14:40:00,14:55:45
EZY74LB,EGKK,A,EZY,A319,G-EZDI,14:45:00,14:37:46
SVR846,UUDD,D,SVR,A321,VQ-BCE,14:45:00,14:53:16
DLH06E,EDDM,A,DLH,A319,D-AILA,14:50:00,14:42:16
TRA16Y,EHEH,A,TRA,B737,PH-XRA,14:50:00,14:48:58
BAW475,EGLL,D,BAW,A320,G-EUUB,14:50:00,14:56:23
VLG61BR,LIMC,D,VLG,A320,EC-LUO,14:50:00,15:07:35
LGL32B,ELLX,D,LGL,DH8D,LX-LGM,14:50:00,15:07:42
VLG59BY,LIEO,A,VLG,A320,EC-MBY,14:55:00,14:44:16
SWR193P,LSZH,D,SWR,A321,HB-IOM,14:55:00,15:08:55
RYR2233,GMMW,D,RYR,B738,EI-FOF,15:00:00,15:04:43
VLG61SN,LIRF,D,VLG,A320,EC-MVE,15:00:00,15:06:07
RYR8FP,LIMF,A,RYR,B738,EI-DPZ,15:00:00,15:11:49
VLG186T,EDDS,D,VLG,A321,EC-MHA,15:00:00,15:21:43
SBI892,UUDD,D,SBI,A321,VQ-BQK,15:05:00,15:19:09
LZB477,LBSF,A,LZB,E190,LZ-PLO,15:15:00,14:58:17
DLH91A,EDDF,A,DLH,A321,D-AIRT,15:15:00,15:14:29
IBK5667,BIKF,A,NAX,B738,EI-FVY,15:15:00,15:17:39
AFR99RA,LFPG,D,AFR,A320,F-HEPC,15:15:00,15:17:47
RYR8841,LEIB,D,RYR,B738,EI-GDE,15:15:00,15:19:24
IBE1515,LEMD,D,IBE,A321,EC-ILP,15:15:00,15:20:12
VLG19BK,LEMG,D,VLG,A320,EC-MAN,15:15:00,15:20:27
FOO538L,LOWW,D,FOO,A321,OE-LCF,15:15:00,15:29:38
RYR2897,LEPA,A,RYR,B738,EI-DPM,15:20:00,14:56:27
VLG9002,LFBO,A,VLG,A320,EC-MUM,15:20:00,15:10:18
VLG35MH,LEIB,A,VLG,A20N,EC-NFH,15:20:00,15:24:28
EZY51KW,EGKK,D,EZY,A319,G-EZDI,15:20:00,15:30:56
BEL74C,EBBR,D,BEL,A320,OO-TCQ,15:20:00,15:32:45
VLG22CY,LEZL,A,VLG,A320,EC-MBM,15:25:00,15:05:18
RYR3T,LEMG,A,RYR,B738,EI-EBL,15:25:00,15:13:20
VLG8XX,GCXO,A,VLG,A320,EC-LQK,15:25:00,15:15:03
VLG6008,LIRQ,A,VLG,A319,EC-MKX,15:30:00,15:31:57
VLG12MN,LECO,D,VLG,A320,EC-MDZ,15:30:00,15:36:59
UAE186,OMDB,D,UAE,A388,A6-EOA,15:30:00,15:48:35
TRA11R,EHRD,D,TRA,B737,PH-XRA,15:35:00,15:59:08
AFL2514,UUEE,A,AFL,A321,VP-BEE,15:40:00,15:38:12
IBE1430,LEMD,A,IBE,A320,EC-IZH,15:45:00,15:23:22
IBK52H,ENGM,D,NAX,B738,EI-GBB,15:45:00,15:51:22
DLH87Y,EDDM,D,DLH,A319,D-AILA,15:45:00,15:55:46
VLG43WP,LFSB,A,VLG,A319,EC-MGF,15:50:00,15:38:03
AZA076,LIRF,A,AZA,A320,EI-IKF,15:50:00,15:42:26
VLG73SB,EHAM,D,VLG,A320,EC-MBY,15:50:00,16:00:57
NAX6WE,KOAK,A,NAX,B789,SE-RXM,15:55:00,15:39:04
NAX10B,KLAX,A,NAX,B789,LN-LNN,15:55:00,15:53:17
VLG15FR,LFML,D,VLG,A320,EC-KDX,15:55:00,15:55:45
VLG91QL,EDDV,A,VLG,A319,EC-NGB,15:55:00,16:00:48
VLG14WL,LEBB,D,VLG,A320,EC-MBT,15:55:00,16:13:47
AVA019,SKBO,D,AVA,B788,N781AV,15:55:00,16:19:44
RYR1GK,EGSS,A,RYR,B738,EI-DPW,16:00:00,15:45:24
EZY14QD,EGGW,A,EZY,A320,G-EZUN,16:00:00,15:49:12
RYR8NM,LIME,A,RYR,B738,EI-DPO,16:00:00,15:51:15
IBK1RG,ESSA,A,HFM,A333,9H-AGU,16:00:00,15:55:05
DLH84M,EDDF,D,DLH,A321,D-AIRT,16:00:00,16:01:25
RYR45LG,ESGG,D,RYR,B738,EI-EVW,16:00:00,16:03:45
VLG5NR,LEXJ,D,VLG,A320,EC-LVP,16:00:00,16:12:26
LZB478,LBSF,D,LZB,E190,LZ-PLO,16:00:00,16:21:51
VLG787F,EGKK,A,VLG,A320,EC-MKN,16:05:00,15:51:56
BAW406,EGLL,A,BAW,A320,G-EUYG,16:05:00,15:57:19
DLH22H,EDDF,A,DLH,A321,D-AIRY,16:05:00,16:00:32
VLG39BN,LEPA,D,VLG,A20N,EC-MZT,16:05:00,16:06:22
NAX7049,KFLL,D,NAX,B789,SE-RXZ,16:05:00,16:09:29
VLG38JT,LFPG,D,VLG,A20N,EC-NFH,16:05:00,16:19:53
VLG6005,LIMJ,D,VLG,A320,EC-MUM,16:05:00,16:24:52
RYR87JV,EBCI,A,RYR,B738,EI-DHH,16:10:00,15:48:24
VLG21RW,LEMG,A,VLG,A321,EC-MRF,16:10:00,15:58:21
EJU37XU,LFLL,A,EZY,A319,OE-LQI,16:10:00,16:00:04
VLG8751,EGCC,A,VLG,A320,EC-JSY,16:10:00,16:00:19
VLG16CZ,LEMD,D,VLG,A320,EC-MVM,16:15:00,16:22:40
VLG24PP,LIRF,A,VLG,A320,EC-MYC,16:20:00,15:52:19
VLG1YH,LIMC,A,VLG,A320,EC-MQE,16:20:00,16:08:44
TAP1042,LPPT,A,TAP,A319,CS-TTR,16:20:00,16:15:18
RYR68DX,EDDF,D,RYR,B738,EI-EBL,16:20:00,16:44:27
VLG15SQ,LEMD,A,VLG,A20N,EC-NAF,16:25:00,16:12:06
KLM79K,EHAM,A,KLM,B739,PH-BXS,16:25:00,16:19:50
EZS79EP,LSGG,A,EZY,A320,HB-JXA,16:25:00,16:26:00
VLG94VV,LEZL,D,VLG,A320,EC-MBM,16:25:00,16:34:38
VLG1521,LFMN,D,VLG,A319,EC-MKX,16:25:00,16:37:26
RYR5UN,EDDB,D,RYR,B738,EI-DPM,16:25:00,16:42:28
IBE16GP,LEMD,D,IBE,A320,EC-IZH,16:30:00,16:31:38
IBK1TM,EFHK,A,NAX,B738,EI-FVZ,16:35:00,16:22:40
VLG73CV,LPPT,A,VLG,A20N,EC-NAZ,16:35:00,16:23:44
AEA78QT,LEMD,A,AEA,A332,EC-LVL,16:35:00,16:24:29
VLG13GJ,LEVC,D,VLG,A319,EC-MGF,16:35:00,16:36:42
EZY62ZH,EGGW,D,EZY,A320,G-EZUN,16:35:00,16:37:43
VLG3531,LEIB,A,VLG,A20N,EC-NBA,16:40:00,16:29:47
VLG548B,LEPA,A,VLG,A320,EC-KJD,16:40:00,16:45:12
AZA28R,LIRF,D,AZA,A320,EI-IKF,16:40:00,16:45:31
VLG5GG,LESO,D,VLG,A319,EC-NGB,16:40:00,16:53:22
RYR36CX,LEMH,D,RYR,B738,EI-DPZ,16:40:00,16:57:04
QTR13EW,OTHH,D,TAM,A359,A7-AMA,16:40:00,17:05:27
EJU92FG,LFLL,D,EZY,A319,OE-LQI,16:45:00,17:03:36
VLG305W,LEBB,A,VLG,A320,EC-KRH,16:50:00,16:41:27
VLG87CD,EGBB,A,VLG,A320,EC-KHN,16:50:00,16:43:50
VLG8481,LPFR,A,VLG,A320,EC-MFN,16:50:00,16:44:38
VLG24DR,LDSP,A,VLG,A320,EC-MVN,16:50:00,16:48:09
AFL2515,UUEE,D,AFL,A321,VP-BEE,16:50:00,16:59:25
DLH26E,EDDF,D,DLH,A321,D-AIRY,16:50:00,17:06:49
IBK4PQ,EKCH,D,NAX,B738,EI-FVY,16:50:00,17:07:30
EJU28FT,LIMC,A,EZY,A320,OE-ICM,16:55:00,16:50:38
WZZ8TN,LRCL,A,WZZ,A320,HA-LWU,16:55:00,16:56:34
RYR10TU,EPMO,D,RYR,B738,EI-DPO,16:55:00,17:05:30
BAW407,EGLL,D,BAW,A320,G-EUYG,16:55:00,17:19:44
EZS83PX,LSGG,D,EZY,A320,HB-JXA,17:00:00,17:05:37
VLG8031,LFPO,A,VLG,A321,EC-MLM,17:05:00,16:50:16
IBE1546,LEMD,A,IBE,A321,EC-HUH,17:05:00,16:53:04
VLG17GS,LEMD,D,VLG,A20N,EC-NAF,17:05:00,17:19:05
VLG35UL,LEIB,D,VLG,A320,EC-MOG,17:05:00,17:19:29
VLG39AC,LEPA,D,VLG,A320,EC-LQK,17:05:00,17:20:33
VLG37NA,LEMH,D,VLG,A320,EC-MEL,17:05:00,17:31:16
AFR22JR,LFPG,A,AFR,A321,F-GTAZ,17:10:00,16:46:40
VLG18WZ,EDDH,A,VLG,A320,EC-MAO,17:10:00,16:52:08
VLG69BE,GCRR,A,VLG,A321,EC-MQL,17:10:00,17:07:38
RYR94EC,GCFV,D,RYR,B738,EI-DPW,17:10:00,17:11:47
VLG20FJ,LEGR,D,VLG,A320,EC-LVV,17:10:00,17:18:43
TAP1037,LPPT,D,TAP,A319,CS-TTR,17:10:00,17:19:50
RYR834Y,LHBP,D,RYR,B738,EI-DHH,17:10:00,17:34:32
KLM88T,EHAM,D,KLM,B739,PH-BXS,17:15:00,17:15:38
VLG22PU,LEZL,A,VLG,A320,EC-LVU,17:20:00,17:02:01
VLG89PL,EBBR,A,VLG,A20N,EC-NDA,17:25:00,16:59:26
EJU38ZE,EGKK,A,EZY,A320,OE-ICR,17:25:00,17:16:55
VLG75DW,EGCC,D,VLG,A320,EC-KJD,17:25:00,17:33:41
IBK2PU,EGKK,D,NAX,B738,EI-FVZ,17:25:00,17:34:23
VLG83PW,EHAM,A,VLG,A321,EC-MQB,17:30:00,16:59:31
THY9VJ,LTFM,A,THY,A333,TC-LOA,17:30:00,17:00:49
CTN72E,LDZA,A,CTN,A319,9A-CTH,17:30:00,17:10:03
BAW480,EGLL,A,BAW,A320,G-EUUJ,17:30:00,17:22:09
IBK9RU,ESSA,D,HFM,A333,9H-AGU,17:30:00,17:39:15
EJU56FC,LIMC,D,EZY,A320,OE-ICM,17:30:00,17:39:49
WZZ1BN,LRCL,D,WZZ,A320,HA-LWU,17:30:00,17:45:38
VLG65GF,LICC,A,VLG,A320,EC-MER,17:35:00,17:17:06
VLG18TB,EDDT,A,VLG,A320,EC-MGE,17:35:00,17:26:45
VLG63KP,LROP,D,VLG,A20N,EC-NBA,17:35:00,17:39:06
VLG2KT,LFPO,D,VLG,A320,EC-KHN,17:35:00,17:41:29
DAH2018,DAOO,A,DAH,B738,7T-VKM,17:40:00,17:25:46
RYR1CG,LIRF,A,RYR,B738,EI-EKK,17:40:00,17:38:38
VLG18NE,EDDM,D,VLG,A20N,EC-NAZ,17:40:00,17:54:59
VLG9EK,GCXO,D,VLG,A20N,EC-NDB,17:40:00,17:57:25
VLG1434,LEBB,D,VLG,A320,EC-KRH,17:40:00,18:00:10
DLH98U,EDDM,A,DLH,A321,D-AIDD,17:45:00,17:30:43
VLG7724,LDDU,A,VLG,A320,EC-LZN,17:45:00,17:42:30
IBE16MY,LEMD,A,IBE,A319,EC-MFO,17:50:00,17:37:12
VLG7827,EGKK,A,VLG,A321,EC-MOO,17:50:00,17:40:27
RYR342Q,LEVD,A,RYR,B738,EI-FOY,17:50:00,17:48:59
IBE1751,LEMD,D,IBE,A321,EC-HUH,17:50:00,17:50:11
RYR1RT,LBSF,A,RYR,B738,EI-GSH,17:50:00,17:51:50
VLG3016,GCFV,D,VLG,A320,EC-MVN,17:50:00,17:52:08
VLG306Z,LSZH,D,VLG,A320,EC-JSY,17:50:00,17:54:37
EJU74FZ,EGGD,A,EZY,A320,OE-IZD,17:50:00,17:58:15
VLG189C,EDDL,A,VLG,A320,EC-MKM,18:00:00,17:47:54
NAX1WA,KLAX,D,NAX,B789,LN-LNR,18:00:00,18:12:46
EJU89EQ,EGKK,D,EZY,A320,OE-IZW,18:00:00,18:19:24
AFR1748,LFPG,A,AFR,A318,F-GUGP,18:05:00,17:46:24
DLH97M,EDDF,A,DLH,A321,D-AIRL,18:05:00,17:51:14
RYR18PP,EGGP,A,RYR,B738,EI-EMR,18:05:00,17:56:40
RYR5BA,LEIB,A,RYR,B738,EI-GDE,18:05:00,18:01:11
VLG22XV,LEZL,D,VLG,A320,EC-MFN,18:05:00,18:13:03
EJU75HB,LFPG,D,EZY,A320,OE-IZL,18:05:00,18:13:26
VLG39CE,LEPA,D,VLG,A320,EC-MCU,18:05:00,18:14:02
AFR29MZ,LFPG,D,AFR,A321,F-GTAZ,18:05:00,18:31:56
VLG89RM,LIMF,A,VLG,A320,EC-LOC,18:10:00,17:58:25
VLG13LP,LEAL,D,VLG,A320,EC-MYC,18:10:00,18:24:44
VLG51XP,EDDM,A,VLG,A20N,EC-NCS,18:15:00,18:22:07
RYR3142,LIPZ,D,RYR,B738,EI-EKK,18:15:00,18:25:43
VLG17AP,LEMD,A,VLG,A320,EC-JTQ,18:20:00,18:10:41
VLG97QD,LKPR,D,VLG,A320,EC-MQE,18:20:00,18:23:48
BAW481B,EGLL,D,BAW,A320,G-EUUJ,18:20:00,18:29:51
VLG61XL,LIRF,D,VLG,A321,EC-MRF,18:20:00,18:42:33
CTN375,LDZA,D,CTN,A319,9A-CTH,18:20:00,18:42:57
RYR907E,LEST,D,RYR,B738,EI-FOY,18:25:00,18:33:26
VLG80LM,LFPO,A,VLG,A320,EC-KDG,18:25:00,18:36:30
NAX95L,KEWR,D,NAX,B789,LN-LNN,18:25:00,18:36:36
VLG3FD,LPPR,A,VLG,A320,EC-LUN,18:30:00,18:16:33
VLG8104,LGAV,D,VLG,A320,EC-LVU,18:30:00,18:35:15
DLH95E,EDDM,D,DLH,A321,D-AIDD,18:30:00,18:35:38
RYR3AE,LBSF,D,RYR,B738,EI-GSH,18:30:00,18:47:40
VLG39GH,LEPA,A,VLG,A20N,EC-MZT,18:35:00,18:37:13
VLG96EW,EBBR,D,VLG,A320,EC-MER,18:35:00,18:37:15
IBE18MT,LEMD,D,IBE,A319,EC-MFO,18:35:00,18:41:22
EJU46YB,LFSB,D,EZY,A320,OE-IZD,18:35:00,18:42:59
VLG6523,LIPE,A,VLG,A320,EC-MVD,18:35:00,18:43:02
VLG83WG,EHAM,D,VLG,A321,EC-MQB,18:35:00,19:00:16
RAM960U,GMMN,A,RAM,B738,CN-RGG,18:40:00,18:28:45
VLG421M,EGPH,D,VLG,A320,EC-LZN,18:40:00,18:52:52
DAH2019,DAOO,D,DAH,B738,7T-VKM,18:40:00,18:57:43
RYR5PD,EGGP,D,RYR,B738,EI-GDE,18:40:00,19:00:12
RYR36DL,EGSS,D,RYR,B738,EI-EMR,18:40:00,19:04:18
VLG6336,LIMC,D,VLG,A321,EC-MPV,18:40:00,19:06:07
IBE1730,LEMD,A,IBE,A321,EC-ILP,18:45:00,18:37:21
VLG1286,LYBE,D,VLG,A320,EC-MAO,18:45:00,18:48:13
RYR2AZ,EBBR,A,RYR,B738,EI-FIB,18:45:00,19:01:06
AEA84LR,LEPA,D,AEA,B738,EC-LVR,18:45:00,19:04:16
KLM75K,EHAM,A,KLM,B738,PH-BCH,18:50:00,18:29:26
WZZ378,EPWA,A,WZZ,A321,HA-LXT,18:50:00,18:43:18
DLH09W,EDDF,D,DLH,A321,D-AIRL,18:50:00,18:52:06
VLG1313,LEAL,A,VLG,A320,EC-KDH,18:55:00,18:22:41
AAR511,RKSI,A,AAR,B772,HL8284,18:55:00,18:47:37
RYR7XB,EGBB,A,RYR,B738,EI-FIJ,18:55:00,18:51:25
RYR8YF,GMMW,A,RYR,B738,EI-FOF,18:55:00,18:52:16
VLG14RJ,LEBB,A,VLG,A320,EC-MBT,18:55:00,18:55:51
VLG7782,UUDD,D,VLG,A320,EC-MGE,18:55:00,18:57:08
RYR71CU,LFOB,D,RYR,B738,EI-FTD,18:55:00,18:58:54
VLG1RG,LIMC,A,VLG,A320,EC-LUO,18:55:00,19:01:23
VLG34FT,EGKK,D,VLG,A320,EC-MKM,19:00:00,19:09:39
VLG19HJ,LEMD,D,VLG,A320,EC-JTQ,19:00:00,19:19:29
THY4NH,LTFM,D,THY,A333,TC-LOA,19:00:00,19:29:30
EWG9442,EDDL,A,EWG,A320,D-AEWW,19:05:00,18:44:53
DAH2014,DAAG,A,DAH,B738,7T-VJN,19:05:00,18:45:33
VLG159N,LEXJ,A,VLG,A320,EC-LVP,19:10:00,18:48:29
VLG13RT,LEVC,A,VLG,A319,EC-MGF,19:10:00,18:53:58
AFR1749,LFPG,D,AFR,A318,F-GUGP,19:10:00,19:24:28
IBE18BD,LEMD,A,IBE,A321,EC-JZM,19:15:00,18:59:36
RYR78TP,EGGW,A,RYR,B738,EI-EFC,19:15:00,19:00:47
VLG23VD,LEMG,A,VLG,A320,EC-MAN,19:15:00,19:03:20
EWG2520,EDDS,A,EWG,A320,D-ABDQ,19:15:00,19:05:52
VLG64SL,LEVX,D,VLG,A320,EC-LUN,19:15:00,19:24:43
SWR136K,LSZH,A,SWR,A321,HB-IOM,19:15:00,19:29:04
VLG8462,LPPT,D,VLG,A321,EC-MOO,19:15:00,19:39:41
EWG5922,LOWW,A,EWG,A319,OE-LYZ,19:20:00,19:12:00
VLG32SN,GCXO,A,VLG,A320,EC-JGM,19:20:00,19:13:39
VLG21LY,LEMG,D,VLG,A320,EC-MVD,19:20:00,19:27:55
VLG80VH,LFPO,D,VLG,A20N,EC-NDA,19:20:00,19:36:41
VLG72GV,LFPG,D,VLG,A20N,EC-MZT,19:20:00,19:44:08
TAP1036,LPPT,A,TAP,A20N,CS-TVD,19:25:00,19:15:02
RYR6HR,EGSS,A,RYR,B738,EI-DCX,19:25:00,19:29:58
VLG61KC,LIRF,A,VLG,A320,EC-MFK,19:25:00,19:42:35
VLG37GQ,LEMH,A,VLG,A320,EC-MEL,19:30:00,19:07:37
VLG3909,LEPA,A,VLG,A320,EC-LQK,19:30:00,19:12:44
DLH88P,EDDF,A,DLH,A321,D-AIDI,19:30:00,19:33:07
IBE19HM,LEMD,D,IBE,A321,EC-ILP,19:30:00,19:52:44
VLG80FV,LFPO,A,VLG,A321,EC-MGY,19:35:00,19:11:40
AFR124M,LFPG,A,AFR,A320,F-GKXY,19:35:00,19:22:04
VLG248T,LESO,A,VLG,A319,EC-NGB,19:35:00,19:26:48
VLG18LX,LEMD,A,VLG,A320,EC-MVM,19:35:00,19:34:43
EJU65ER,EDDB,A,EZY,A320,OE-ICW,19:35:00,19:50:44
RYR9ZD,LPPR,D,RYR,B738,EI-FIJ,19:35:00,19:50:52
VLG12AD,LECO,A,VLG,A320,EC-MDZ,19:40:00,19:29:59
VLG67MT,EDDS,A,VLG,A321,EC-MHA,19:40:00,19:31:52
RYR6XW,EBBR,D,RYR,B738,EI-FIB,19:40:00,19:41:37
VLG84C,LEAL,D,VLG,A320,EC-MBT,19:40:00,19:45:18
VLG14TE,LEBB,D,VLG,A320,EC-LUO,19:40:00,19:46:45
WZZ276,EPWA,D,WZZ,A321,HA-LXT,19:40:00,19:50:00
RAM961U,GMMN,D,RAM,B738,CN-RGG,19:40:00,19:55:51
KLM76T,EHAM,D,KLM,B738,PH-BCH,19:40:00,19:59:28
VLG1522,LFMN,A,VLG,A319,EC-MKX,19:45:00,19:26:09
VLG35UU,LEIB,A,VLG,A320,EC-MOG,19:45:00,19:47:56
EWG6LW,EDDL,D,EWG,A320,D-AEWW,19:45:00,19:59:28
BAW486,EGLL,A,BAW,A320,G-EUYM,19:50:00,19:36:07
VLG12HE,ESSA,A,VLG,A320,EC-MFL,19:50:00,19:39:05
VLG64RU,LIMJ,A,VLG,A320,EC-MUM,19:50:00,19:44:59
RYR60SL,EGGW,D,RYR,B738,EI-EFC,19:50:00,19:52:12
EZY74BR,EGKK,A,EZY,A320,G-EZUR,19:55:00,19:48:21
VLG130W,LFRN,D,VLG,A20N,EC-NCS,19:55:00,20:01:00
EWG9SJ,EDDS,D,EWG,A320,D-ABDQ,19:55:00,20:07:14
RYR5SU,LIME,D,RYR,B738,EI-DCX,20:00:00,20:05:35
IBE1846,LEMD,A,IBE,A320,EC-IZH,20:00:00,20:05:58
IBE2001,LEMD,D,IBE,A321,EC-JZM,20:00:00,20:15:27
VLG3003,GCLP,A,VLG,A321,EC-MMH,20:05:00,19:52:43
VLG129J,LECO,D,VLG,A320,EC-LVP,20:05:00,20:06:08
EWG46T,EDDK,A,EWG,A320,D-ABNN,20:05:00,20:19:02
DAH2015,DAAG,D,DAH,B738,7T-VJN,20:05:00,20:19:51
VLG42WU,GCXO,D,VLG,A320,EC-JGM,20:05:00,20:24:06
SWR191N,LSZH,D,SWR,A321,HB-IOM,20:05:00,20:24:35
LDM86Y,LOWW,A,LDM,A320,OE-LOA,20:10:00,19:48:25
VLG18JC,EKCH,A,VLG,A320,EC-MEQ,20:10:00,19:50:02
EZS63KT,LFSB,A,EZY,A319,HB-JYJ,20:10:00,19:58:22
WZZ941,EYVI,A,WZZ,A320,HA-LYJ,20:10:00,19:59:19
RYR85DA,LIRF,A,RYR,B738,EI-EPF,20:10:00,20:10:52
EWG8XT,LOWW,D,EWG,A319,OE-LYZ,20:10:00,20:20:48
EJU13YF,EDDB,D,EZY,A320,OE-ICW,20:10:00,20:29:54
EZS97QP,LSGG,A,EZY,A320,HB-JXN,20:15:00,19:49:09
MAC377,GMTT,A,ABY,A320,CN-NMG,20:15:00,20:08:38
VLG39MN,LEPA,D,VLG,A320,EC-MEL,20:15:00,20:26:59
VLG22QB,LEZL,A,VLG,A320,EC-MBM,20:20:00,19:56:19
VLG45SM,LFPO,D,VLG,A321,EC-MQL,20:20:00,20:23:32
TAP1045,LPPT,D,TAP,A20N,CS-TVD,20:20:00,20:26:42
VLG8464,LPPT,D,VLG,A319,EC-NGB,20:20:00,20:26:46
FIN5TV,EFHK,A,FIN,A321,OH-LZR,20:25:00,20:00:24
VLG19CT,LEMD,A,VLG,A20N,EC-NAF,20:25:00,20:10:03
AFR28EB,LFPG,D,AFR,A320,F-GKXY,20:25:00,20:28:35
VLG22JG,LEZL,D,VLG,A320,EC-MVM,20:25:00,20:30:14
ASL64Z,LYBE,D,ASL,A319,YU-API,20:25:00,20:39:23
VLG35VM,LEIB,D,VLG,A321,EC-MHA,20:25:00,20:42:58
VLG15UT,LFMN,D,VLG,A320,EC-MDZ,20:25:00,20:43:24
RYR506L,LIPE,A,RYR,B738,EI-EKH,20:30:00,20:23:00
VLG3701,LEMH,A,VLG,A20N,EC-NCU,20:30:00,20:25:16
VLG20HL,LEGR,D,VLG,A321,EC-MLM,20:30:00,20:36:50
EZY84VQ,EGKK,D,EZY,A320,G-EZUR,20:30:00,20:38:13
AEA7708,LEMD,D,AEA,A332,EC-LVL,20:30:00,20:38:35
VLG977G,LIRQ,D,VLG,A319,EC-MKX,20:30:00,20:46:42
VLG39EF,LEPA,A,VLG,A320,EC-MCU,20:35:00,20:16:26
RYR6PA,EDDK,A,RYR,B738,9H-QAG,20:35:00,20:17:47
BEL5PL,EBBR,A,BEL,A320,OO-TCQ,20:35:00,20:32:45
VLG49GB,LPPR,D,VLG,A320,EC-LQK,20:35:00,20:49:42
VLG7480,DAOO,D,VLG,A320,EC-MFK,20:35:00,20:52:21
VLG1680,LEST,A,VLG,A320,EC-MBS,20:40:00,20:28:14
VLG82VA,LFPG,A,VLG,A20N,EC-NFH,20:40:00,20:28:15
RYR84JW,EIDW,A,RYR,B738,EI-FOE,20:40:00,20:45:28
BAW487,EGLL,D,BAW,A320,G-EUYM,20:40:00,21:00:00
VLG20GK,LEGR,A,VLG,A320,EC-LVV,20:45:00,20:29:48
EZS13QV,LFSB,D,EZY,A319,HB-JYJ,20:45:00,20:45:14
EWG6CK,EDDK,D,EWG,A320,D-ABNN,20:45:00,20:49:00
IBE2045,LEMD,D,IBE,A320,EC-IZH,20:45:00,20:55:05
LDM78YT,LOWW,D,LDM,A320,OE-LOA,20:45:00,21:15:54
EZS61DG,LSGG,D,EZY,A320,HB-JXN,20:50:00,20:50:16
VLG2972,LFRS,D,VLG,A320,EC-KDG,20:50:00,21:11:01
RYR8141,LEIB,D,RYR,B738,EI-FOF,20:50:00,21:11:38
WZZ943,EYVI,D,WZZ,A320,HA-LYJ,20:50:00,21:20:39
UAE187,OMDB,A,UAE,A388,A6-EDU,20:55:00,20:42:52
RYR2SD,LEZL,A,RYR,B738,EI-EVX,20:55:00,20:50:48
MAC378,GMTT,D,ABY,A320,CN-NMG,20:55:00,20:58:59
VLG28NN,GCLP,D,VLG,A321,EC-MMH,20:55:00,21:12:37
TRA15Q,EHAM,A,TRA,B738,PH-HZL,21:00:00,20:43:45
VLG21EP,LEMG,A,VLG,A320,EC-MBL,21:00:00,20:46:59
RYR9LR,GMFF,A,RYR,B738,EI-FOO,21:00:00,20:54:49
VLG142F,LEBB,A,VLG,A20N,EC-NAV,21:00:00,20:55:53
RYR76YN,LIRF,D,RYR,B738,EI-EPF,21:00:00,21:09:00
VLG37WC,LEMH,D,VLG,A320,EC-MFL,21:00:00,21:18:30
EZY57GU,EGNT,A,EZY,A319,G-EZFV,21:05:00,21:06:02
EZY86RV,EGGW,A,EZY,A320,G-EZTB,21:05:00,21:12:35
RYR2FX,LIPE,D,RYR,B738,EI-EKH,21:05:00,21:20:20
VLG794D,LEIB,D,VLG,A320,EC-MBM,21:05:00,21:35:30
QTR10SR,OTHH,A,TAM,A359,A7-AMB,21:10:00,21:02:36
AEA21DA,LEPA,A,AEA,B738,EC-LVR,21:10:00,21:05:02
VLG9AX,LEAL,A,VLG,A320,EC-MYC,21:10:00,21:12:05
RYR1JE,EDDK,D,RYR,B738,9H-QAG,21:10:00,21:20:56
AAR512,RKSI,D,AAR,B772,HL8284,21:10:00,21:31:27
