callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
IBE0630,LEMD,A,IBE,A320,EC-IZH,07:45:00,07:27:28
VLG2XX,LOWW,D,VLG,A320,EC-MFL,07:45:00,07:45:34
UAL140,KIAD,A,UAL,B764,N66056,07:45:00,07:46:46
AEA6006,LEPA,A,AEA,B738,EC-LVR,07:50:00,07:48:26
VLG48PE,LFBD,D,VLG,A320,EC-MVD,07:50:00,07:56:44
VLG1512,LFML,D,VLG,A20N,EC-NDA,07:50:00,08:04:10
RYR1E,GMMX,D,RYR,B738,EI-DPW,07:50:00,08:06:57
VLG91UB,LEPA,A,VLG,A20N,EC-NCU,07:55:00,07:37:36
SQP741,UKBB,A,SQP,B738,UR-SQF,07:55:00,08:01:47
DLH02K,EDDM,D,DLH,A320,D-AIQS,07:55:00,08:16:15
VLG74TG,GCXO,D,VLG,A20N,EC-NAZ,08:00:00,08:09:14
VLG71GZ,GCLA,D,VLG,A320,EC-MVN,08:00:00,08:12:54
IBK6LE,EFHK,D,NAX,B738,EI-FVX,08:00:00,08:12:55
IBE0801,LEMD,D,IBE,A320,EC-MCS,08:00:00,08:20:22
DLH25E,EDDF,D,DLH,A321,D-AISU,08:00:00,08:21:21
RYR6362,LEPA,D,RYR,B738,EI-DHH,08:00:00,08:27:42
EJU67YH,LIMC,A,ART,A320,ES-SAU,08:05:00,07:37:35
LDM96D,LOWW,A,LDM,A320,OE-LOQ,08:05:00,07:42:27
RYR2GX,LIPE,A,RYR,B738,EI-EKE,08:05:00,08:05:07
VLG14GL,LEBB,A,VLG,A20N,EC-NAV,08:10:00,08:06:53
TRA89A,EHAM,A,TRA,B738,PH-HSA,08:10:00,08:09:18
EJU79AN,EGGD,D,EZY,A320,OE-ICR,08:10:00,08:25:48
VLG1311,LEAL,A,VLG,A320,EC-MAX,08:10:00,08:26:46
VLG242N,LFPG,D,VLG,A321,EC-MMU,08:10:00,08:31:04
RYR6397,LEZL,A,RYR,B738,EI-EMB,08:15:00,08:10:07
VLG80XK,LFPO,D,VLG,A320,EC-LVT,08:20:00,08:29:20
IBK5PH,EGKK,D,NAX,B738,EI-GBB,08:20:00,08:41:20
RYR6QA,GCXO,D,RYR,B738,EI-FIP,08:20:00,08:50:46
VLG22TQ,LEZL,A,VLG,A320,EC-MES,08:25:00,08:08:44
EWG4CK,EDDS,A,EWG,A319,OK-NEN,08:25:00,08:15:00
VLG21AL,LEMG,A,VLG,A20N,EC-NCF,08:25:00,08:19:30
DLH22A,EDDM,A,DLH,A320,D-AIPC,08:30:00,08:17:46
IBE0831,LEMD,D,IBE,A320,EC-IZH,08:30:00,08:34:46
VLG41SB,LEST,A,VLG,A320,EC-JYX,08:35:00,08:21:31
VLG3923,LEPA,A,VLG,A20N,EC-NFI,08:35:00,08:22:46
BEL6BC,EBBR,A,BEL,A320,OO-SNF,08:35:00,08:27:16
EWG5B,LOWW,A,EWG,A319,OE-LYU,08:35:00,08:33:10
WZZ161,LHBP,A,WZZ,A21N,HA-LVD,08:40:00,08:29:19
AEA52UP,LEPA,D,AEA,B738,EC-LVR,08:40:00,08:41:20
EJU68LP,LIMC,D,ART,A320,ES-SAU,08:40:00,08:41:54
VLG39ZS,LEPA,D,VLG,A20N,EC-NCU,08:40:00,08:59:36
RYR5QH,LIPE,D,RYR,B738,EI-EKE,08:40:00,08:59:51
IBE0730,LEMD,A,IBE,A320,EC-KOH,08:45:00,08:26:19
EWG47Y,EDDL,A,EWG,A320,D-AEWK,08:45:00,08:27:03
DAL194,KATL,A,DAL,B764,N841MH,08:45:00,08:35:48
SIA378,LIMC,A,SIA,A359,9V-SMK,08:45:00,08:43:38
SQP742,UKBB,D,SQP,B738,UR-SQF,08:45:00,08:47:30
VLG3NF,LECO,A,VLG,A320,EC-MNZ,08:45:00,08:47:45
SWR198F,LSZH,A,SWR,A321,HB-IOK,08:50:00,08:35:45
VLG7845,LLBG,A,VLG,A320,EC-MEQ,08:50:00,08:37:41
VLG70AR,LFPO,A,VLG,A320,EC-MYC,08:50:00,08:46:30
RYR39AJ,LEZL,D,RYR,B738,EI-DYD,08:50:00,08:51:47
QTR19LJ,OTHH,D,TAM,A359,A7-AMA,08:50:00,09:03:43
AEA7701,LEMD,A,AEA,A332,EC-JZL,08:55:00,08:31:43
EJU76LR,LIRN,A,EZY,A319,OE-LQA,08:55:00,08:35:26
VLG15NT,LEAS,A,VLG,A320,EC-LOP,08:55:00,08:44:54
VLG39PB,LEPA,A,VLG,A320,EC-MCU,08:55:00,08:48:16
VLG4TZ,LEBB,D,VLG,A20N,EC-NAV,08:55:00,08:58:28
VLG691Z,LIRF,A,VLG,A320,EC-JTR,08:55:00,08:59:19
TRA132K,EHAM,D,TRA,B738,PH-HSA,08:55:00,09:03:09
VLG48SG,LEAL,D,VLG,A320,EC-MAX,08:55:00,09:19:45
UAL120,KEWR,A,UAL,B78X,N12006,09:00:00,08:35:07
AAL742,KPHL,A,AAL,A332,N282AY,09:00:00,08:40:11
SQP747,UKHH,A,SQP,B738,UR-SQC,09:00:00,08:45:11
TRA90B,EHRD,A,TRA,B737,PH-XRB,09:00:00,08:48:04
RYR7XM,EDDB,A,RYR,B738,EI-DHZ,09:00:00,08:57:26
VLG5PK,LEMD,D,VLG,A20N,EC-NAF,09:00:00,09:09:00
LDM68JT,LOWW,D,LDM,A320,OE-LOQ,09:00:00,09:09:04
EWG520,EDDK,A,EWG,A320,D-AIQL,09:05:00,08:50:27
VLG7460,LEMD,A,VLG,A320,EC-JTQ,09:05:00,09:05:52
EWG2HC,EDDS,D,EWG,A319,OK-NEN,09:05:00,09:22:30
VLG14ZU,LEBB,A,VLG,A320,EC-MAI,09:10:00,08:49:23
AFR17BY,LFPG,A,AFR,A320,F-GKXJ,09:10:00,08:54:10
TAM8114,SBGR,A,TAM,B763,PT-MOC,09:10:00,08:54:42
AAL112,KMIA,A,AAL,B772,N791AN,09:10:00,08:54:58
TAP1030,LPPR,A,TAP,A319,CS-TTR,09:10:00,09:07:04
VLG22UL,LEZL,D,VLG,A320,EC-LUO,09:10:00,09:10:33
VLG21CM,LEMG,D,VLG,A20N,EC-NCF,09:10:00,09:12:29
IBE0800,LEMD,A,IBE,A321,EC-JZM,09:15:00,08:52:11
DLH32K,EDDM,D,DLH,A320,D-AIPC,09:15:00,09:16:52
EWG7TJ,LOWW,D,EWG,A319,OE-LYU,09:15:00,09:35:07
BAW472,EGLL,A,BAW,A320,G-EUYL,09:20:00,09:08:43
RYR8HR,LPPR,A,RYR,B738,EI-DHF,09:20:00,09:14:29
FOO884E,EHAM,A,FOO,A321,OE-LCR,09:20:00,09:18:17
EJU81EU,LFPG,A,EZY,A320,OE-INM,09:20:00,09:21:41
VLG5XZ,LEST,D,VLG,A320,EC-JYX,09:20:00,09:24:47
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVD,09:20:00,09:24:53
VLG35JE,LEIB,D,VLG,A320,EC-MBY,09:20:00,09:28:57
RYR8ST,LIMF,D,RYR,B738,EI-EMB,09:20:00,09:32:42
VLG22FC,LEZL,A,VLG,A320,EC-MFN,09:25:00,09:21:14
BEL96C,EBBR,D,BEL,A320,OO-SNF,09:25:00,09:29:52
VLG39VW,LEPA,D,VLG,A20N,EC-NFI,09:25:00,09:41:40
VLG7477,DAAG,A,VLG,A320,EC-MAO,09:30:00,09:04:54
RYR75KC,LEIB,A,RYR,B738,EI-FOF,09:30:00,09:21:14
EJU23ZC,LIRN,D,EZY,A319,OE-LQA,09:30:00,09:30:11
IBE0931,LEMD,D,IBE,A320,EC-KOH,09:30:00,09:35:42
VLG12HG,LECO,D,VLG,A320,EC-MNZ,09:30:00,09:39:59
EWG6VU,EDDL,D,EWG,A320,D-AEWK,09:30:00,09:48:27
VLG248X,LESO,A,VLG,A319,EC-NGB,09:35:00,09:07:50
VLG63QS,LEPA,A,VLG,A321,EC-MGY,09:35:00,09:13:18
VLG75BB,LEIB,A,VLG,A320,EC-MDZ,09:35:00,09:22:24
VLG80EQ,LFPO,D,VLG,A320,EC-MYC,09:35:00,09:40:34
EIN6XA,EICK,A,EIN,A320,EI-DEO,09:35:00,09:40:51
DLH11Y,EDDF,A,DLH,A321,D-AIDK,09:35:00,09:41:55
RYR1DN,EDDB,D,RYR,B738,EI-DHZ,09:35:00,09:50:19
VLG37LX,LEMH,D,VLG,A320,EC-LVV,09:40:00,09:41:28
SWR195N,LSZH,D,SWR,A321,HB-IOK,09:40:00,09:42:33
TRA11R,EHRD,D,TRA,B737,PH-XRB,09:40:00,09:49:31
AAL113,KMIA,D,AAL,B772,N755AN,09:40:00,09:51:30
VLG61ZZ,LIRF,D,VLG,A320,EC-JTR,09:40:00,10:03:47
VLG2LU,LEMH,A,VLG,A320,EC-MER,09:45:00,09:28:12
TGZ737,UGTB,A,TGZ,E190,4L-TGH,09:45:00,09:30:22
RYR2UB,EIDW,A,RYR,B738,EI-FEI,09:45:00,09:35:13
RYR95VX,EGCC,A,RYR,B738,EI-DPB,09:45:00,09:48:11
EWG521,EDDK,D,EWG,A320,D-AIQL,09:45:00,09:58:25
VLG9450,LEMD,D,VLG,A320,EC-JTQ,09:45:00,09:59:44
IBE0830,LEMD,A,IBE,A320,EC-LUL,09:50:00,09:34:41
VLG13ME,LEAL,A,VLG,A320,EC-MEL,09:50:00,09:43:38
EZY25WL,EGMC,A,EZY,A20N,G-UZHF,09:55:00,09:43:19
EJU68YB,EDDB,A,EZY,A319,OE-LKF,09:55:00,09:52:36
VLG83BZ,LEBB,D,VLG,A320,EC-MAI,09:55:00,09:56:05
RYR8PC,LPPR,D,RYR,B738,EI-DHF,09:55:00,10:04:55
TAP1033,LPPR,D,TAP,A319,CS-TTR,09:55:00,10:07:30
EJU27DA,LFPG,D,EZY,A320,OE-INM,09:55:00,10:10:49
THY9RV,LTFM,A,THY,A333,TC-JNN,10:00:00,09:58:14
IBE10HD,LEMD,D,IBE,A321,EC-JZM,10:00:00,10:23:21
VLG6332,LIMC,D,VLG,A320,EC-MCU,10:00:00,10:25:00
VLG14QM,LEBB,A,VLG,A320,EC-MGE,10:05:00,09:48:23
ROU1914,CYYZ,A,ROU,B763,C-FMWU,10:05:00,09:57:48
ANE49YK,LEVC,A,IBE,CRJ9,EC-JZT,10:05:00,10:12:01
FIN6RM,EFHK,A,FIN,A321,OH-LZR,10:05:00,10:12:55
FOO8319,EHAM,D,FOO,A321,OE-LCR,10:05:00,10:20:02
AFR67HE,LFPG,D,AFR,A320,F-GKXJ,10:05:00,10:20:31
RYR7RW,LIRN,D,RYR,B738,EI-FOF,10:05:00,10:22:00
RYR215Q,LIME,A,RYR,B738,EI-EKK,10:10:00,09:52:54
VLG27RR,LIPE,A,VLG,A20N,EC-NBA,10:10:00,10:00:10
SIA377,LIMC,D,SIA,A359,9V-SMK,10:10:00,10:12:36
BAW473,EGLL,D,BAW,A320,G-EUYL,10:10:00,10:16:29
VLG22EA,LEZL,D,VLG,A320,EC-MFN,10:10:00,10:32:20
EZY15FU,EGGW,A,EZY,A319,G-EZMK,10:15:00,09:54:14
EJU39QP,LSGG,A,EZY,A320,OE-IZL,10:15:00,10:01:02
EIN87H,EICK,D,EIN,A320,EI-DEO,10:15:00,10:23:52
EZY27MQ,EGGP,A,EZY,A319,G-EZDV,10:20:00,10:06:03
KLM85J,EHAM,A,KLM,B738,PH-BGC,10:20:00,10:10:41
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,10:10:47
RYR70TT,EGPH,A,RYR,B738,EI-GJB,10:20:00,10:13:27
EIN562P,EIDW,A,EIN,A320,EI-DER,10:20:00,10:22:07
VLG24YL,GCRR,D,VLG,A321,EC-MGY,10:20:00,10:27:26
VLG189L,EDDV,D,VLG,A319,EC-NGB,10:20:00,10:29:46
VLG902H,LEGR,D,VLG,A320,EC-MDZ,10:20:00,10:30:35
RYR6GA,EGCC,D,RYR,B738,EI-DPB,10:20:00,10:35:04
RYR65TB,EIDW,D,RYR,B738,EI-EVW,10:20:00,10:40:10
VLG6012,LIEA,D,VLG,A320,EC-MEQ,10:20:00,10:48:12
VLG15LB,LEAS,A,VLG,A320,EC-KJD,10:30:00,10:15:51
RYR70RV,LIRF,A,RYR,B738,EI-FON,10:30:00,10:19:54
EJU15CR,EDDB,D,EZY,A319,OE-LKF,10:30:00,10:30:43
DLH09H,EDDF,D,DLH,A321,D-AIDK,10:30:00,10:32:50
EZY21RW,EGMC,D,EZY,A20N,G-UZHF,10:30:00,10:41:33
VLG26JP,GCFV,D,VLG,A320,EC-MER,10:30:00,10:43:16
DAL195,KATL,D,DAL,B764,N841MH,10:30:00,10:45:38
DAL476,KJFK,A,DAL,B764,N842MH,10:35:00,10:28:00
VLG15AW,LFMN,A,VLG,A320,EC-LVP,10:35:00,10:29:18
VLG60VC,LIRQ,A,VLG,A319,EC-MKX,10:35:00,10:31:41
VLG14SD,LEBB,A,VLG,A320,EC-MBE,10:35:00,10:33:55
VLG58RP,LFLL,D,VLG,A320,EC-MEL,10:35:00,10:49:55
RYR58K,LIPZ,A,RYR,B738,EI-DPM,10:40:00,10:13:43
ROT421U,LROP,A,ROT,B737,YR-BGG,10:40:00,10:33:11
EZY32GY,EGKK,A,EZY,A319,G-EZAN,10:40:00,10:36:06
VLG42YX,LEZL,A,VLG,A20N,EC-NDB,10:45:00,10:11:00
IBE0930,LEMD,A,IBE,A320,EC-IEF,10:45:00,10:42:04
ETD35Q,OMAA,D,ETD,B789,A6-BNB,10:45:00,10:53:57
RYR2KM,LFOB,A,RYR,B738,EI-DPO,10:45:00,10:55:33
VLG2975,LFRS,A,VLG,A320,EC-KDH,10:50:00,10:25:54
VLG1519,LFML,A,VLG,A20N,EC-NDA,10:50:00,10:36:10
AZA2TW,LIRF,A,AZA,A320,EI-IKG,10:50:00,10:44:12
BAW478S,EGLL,A,BAW,A320,G-EUUD,10:50:00,10:45:30
EJU27UC,LFMN,D,EZY,A320,OE-IZL,10:50:00,10:56:16
RYR6RP,EGSS,D,RYR,B738,EI-EKK,10:50:00,11:08:05
EZY89ZM,EGGW,D,EZY,A319,G-EZMK,10:50:00,11:12:09
VLG37BL,EGKK,D,VLG,A320,EC-MGE,10:50:00,11:16:47
VLG2913,LFBD,A,VLG,A320,EC-MVD,10:55:00,10:33:51
VLG8037,LFPO,A,VLG,A320,EC-LQK,10:55:00,10:35:34
EZY45CQ,EGGP,D,EZY,A319,G-EZDV,10:55:00,11:04:38
TGZ738,UGTB,D,TGZ,E190,4L-TGH,10:55:00,11:07:48
RYR626E,EGPH,D,RYR,B738,EI-GJB,10:55:00,11:14:28
AEE710,LGAV,A,AEE,A321,SX-DGP,11:00:00,10:27:35
RYR5LR,EBBR,A,RYR,B738,EI-EMR,11:00:00,10:48:40
AFL2638,UUEE,A,AFL,A321,VP-BKQ,11:00:00,10:54:51
IBE11AT,LEMD,D,IBE,A320,EC-LUL,11:00:00,11:03:34
SDM6701,ULLI,A,SDM,A319,VQ-BAQ,11:00:00,11:03:50
VLG3560,LEIB,D,VLG,A320,EC-LOP,11:00:00,11:06:58
DLH27U,EDDM,A,DLH,A320,D-AIPK,11:00:00,11:07:48
EIN5HM,EIDW,D,EIN,A320,EI-DER,11:00:00,11:08:49
VLG32JJ,LEMD,A,VLG,A320,EC-MBM,11:05:00,10:38:09
VLG7365,GMTT,A,VLG,A320,EC-KHN,11:05:00,10:52:56
AEA6156,LEPA,A,AEA,B738,EC-LVR,11:05:00,10:55:58
KLM86N,EHAM,D,KLM,B738,PH-BGC,11:05:00,11:10:03
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:25:24
RYR2ZG,LEXJ,D,RYR,B738,EI-FON,11:05:00,11:43:12
ANE8251,GEML,A,IBE,AT76,EC-LRH,11:10:00,10:52:31
VLG318M,LFPO,A,VLG,A320,EC-MJB,11:10:00,11:16:33
FIN7RT,EFHK,D,FIN,A321,OH-LZR,11:10:00,11:22:38
VLG30MJ,GCLP,A,VLG,A321,EC-MGZ,11:15:00,10:51:40
VLG21GU,LEMG,A,VLG,A321,EC-MRF,11:15:00,10:59:08
UAL2803,KEWR,D,UAL,B78X,N12006,11:15:00,11:18:12
VLG661B,LIEE,D,VLG,A320,EC-MUM,11:15:00,11:23:23
AAL67,KJFK,D,AAL,B772,N791AN,11:15:00,11:28:35
VLG3744,LEMH,D,VLG,A20N,EC-NBA,11:15:00,11:29:02
EZY57UT,EGKK,D,EZY,A319,G-EZAN,11:15:00,11:31:53
VLG20CG,LEGR,A,VLG,A321,EC-MOO,11:20:00,11:17:48
VLG25QJ,EDDH,D,VLG,A320,EC-MBE,11:20:00,11:20:25
VLG60QY,LIRQ,D,VLG,A319,EC-MKX,11:20:00,11:24:33
VLG15AC,GCXO,A,VLG,A320,EC-JGM,11:20:00,11:40:38
AFR87VQ,LFPG,A,AFR,A321,F-GTAS,11:25:00,11:07:01
RYR1UE,LEMG,D,RYR,B738,EI-DPO,11:25:00,11:36:09
RYR2MQ,EGSS,A,RYR,B738,EI-FOY,11:30:00,11:02:37
VLG58QZ,LSZH,A,VLG,A20N,EC-MZT,11:30:00,11:05:32
AMX037,MMMX,A,AMX,B789,XA-ADD,11:30:00,11:16:39
RYR86YD,GCTS,A,RYR,B738,EI-ENG,11:30:00,11:20:37
VLG1703,LEVX,A,VLG,A20N,EC-NFH,11:30:00,11:22:01
EXS68ZM,EGCC,A,EXS,B738,G-JZHA,11:30:00,11:31:57
ROT422L,LROP,D,ROT,B737,YR-BGG,11:30:00,11:49:31
VLG74KB,LEZL,D,VLG,A320,EC-MFK,11:30:00,11:50:25
VLG14AH,LEBB,D,VLG,A320,EC-LVP,11:30:00,11:55:19
THY6AS,LTFM,D,THY,A333,TC-JNN,11:30:00,12:01:58
EJU83CN,LFSB,A,EZY,A320,OE-IZD,11:35:00,11:06:46
RYR3GG,EBCI,D,RYR,B738,EI-DPM,11:35:00,11:47:46
VLG87AB,EGBB,D,VLG,A320,EC-MAN,11:35:00,11:48:10
DLH85N,EDDF,A,DLH,A321,D-AISL,11:40:00,11:32:09
VLG18KA,EDDT,D,VLG,A20N,EC-NDA,11:40:00,11:40:11
AZA077,LIRF,D,AZA,A320,EI-IKG,11:40:00,11:48:59
BAW479,EGLL,D,BAW,A320,G-EUUD,11:40:00,11:50:12
ANE8250,GEML,D,IBE,AT76,EC-LRH,11:40:00,11:50:17
VLG89VK,LIMC,A,VLG,A320,EC-MKN,11:45:00,11:15:49
ROU1915,CYYZ,D,ROU,B763,C-FMWU,11:45:00,11:46:20
IBK56V,EKCH,A,DTR,A321,OY-RUU,11:45:00,11:47:01
VLG39DL,LEPA,D,VLG,A320,EC-MXG,11:45:00,11:47:30
VLG8477,LPPR,A,VLG,A20N,EC-NDC,11:45:00,11:48:05
VLG64CC,LIPZ,A,VLG,A321,EC-MPV,11:45:00,11:49:34
SVR7051,ULLI,A,SVR,A321,VQ-BCX,11:50:00,11:52:56
AEA7706,LEMD,D,AEA,A332,EC-JZL,11:50:00,12:13:00
AEE711,LGAV,D,AEE,A321,SX-DGP,11:50:00,12:14:36
VLG35TQ,LEIB,A,VLG,A320,EC-MBY,11:55:00,11:41:52
DLH12K,EDDM,D,DLH,A320,D-AIPK,11:55:00,11:56:15
VLG24ZG,EDDN,D,VLG,A320,EC-MJB,11:55:00,12:02:26
AEA6037,LEPA,D,AEA,B738,EC-LVR,11:55:00,12:02:44
VLG61VJ,LIRF,D,VLG,A320,EC-MBM,11:55:00,12:11:27
VLG87QK,LMML,D,VLG,A20N,EC-NDB,11:55:00,12:15:08
SDM6702,ULLI,D,SDM,A319,VQ-BAQ,11:55:00,12:35:33
TAP1040,LPPT,A,TAP,A320,CS-TNR,12:00:00,11:57:06
VLG84LC,LPPT,A,VLG,A321,EC-MQB,12:00:00,11:57:30
VLG18ER,EDDM,A,VLG,A320,EC-MKM,12:00:00,12:00:22
AFL2639,UUEE,D,AFL,A321,VP-BKQ,12:00:00,12:11:49
IBE12BV,LEMD,D,IBE,A320,EC-IEF,12:00:00,12:15:16
UAL2802,KIAD,D,UAL,B764,N66056,12:00:00,12:23:07
VLG37MY,LEMH,A,VLG,A320,EC-LVV,12:05:00,11:56:31
RYR46VZ,GCTS,D,RYR,B738,EI-ENG,12:05:00,12:05:18
VLG21VC,LEMG,D,VLG,A321,EC-MRF,12:05:00,12:10:52
VLG736H,EHAM,D,VLG,A321,EC-MGZ,12:05:00,12:12:31
RYR86XJ,LIME,D,RYR,B738,EI-FOY,12:05:00,12:17:03
VLG32KU,GCXO,D,VLG,A320,EC-JGM,12:05:00,12:18:12
VLG2AB,GCLP,D,VLG,A321,EC-MOO,12:10:00,12:11:51
EJU8569,EGKK,A,EZY,A320,OE-IZW,12:15:00,11:46:51
NAX76C,KEWR,A,NAX,B789,LN-LNN,12:15:00,11:59:50
RYR129,EDDH,A,RYR,B738,EI-DCX,12:15:00,12:15:59
VLG377B,LPPT,D,VLG,A20N,EC-MZT,12:15:00,12:17:34
VLG6334,LIMC,D,VLG,A320,EC-LQK,12:15:00,12:24:23
NAX4CW,ENGM,A,NVD,A320,9H-AMA,12:20:00,11:53:40
THY5JD,LTFJ,A,THY,B738,TC-JGZ,12:20:00,11:57:08
LOT437,EPWA,A,LOT,B734,SP-LLF,12:20:00,12:00:19
VLG1100,LEMD,A,VLG,A20N,EC-NAF,12:20:00,12:15:47
EJU71WZ,EGKK,D,EZY,A320,OE-IZD,12:20:00,12:25:31
AFR1349,LFPG,D,AFR,A321,F-GTAS,12:20:00,12:26:07
TAM8115,SBGR,D,TAM,B763,PT-MOC,12:20:00,12:28:40
VLG83PJ,EHAM,A,VLG,A320,EC-LQM,12:30:00,12:08:59
VLG15LL,LFPO,A,VLG,A320,EC-LVT,12:30:00,12:21:26
VLG857Q,EBBR,D,VLG,A320,EC-LZN,12:30:00,12:33:56
EXS59ED,EGCC,D,EXS,B738,G-JZHA,12:30:00,12:41:32
VLG8802,LHBP,D,VLG,A320,EC-KDH,12:30:00,12:43:26
RYR6KL,LIRF,D,RYR,B738,EI-EMR,12:30:00,12:46:10
IBK365L,EKCH,D,DTR,A321,OY-RUU,12:30:00,12:53:18
VLG534X,LICC,D,VLG,A320,EC-MKN,12:30:00,12:57:18
BAW484C,EGLL,A,BAW,A320,G-EUYG,12:35:00,12:21:51
KLM65H,EHAM,A,KLM,B738,PH-BGB,12:35:00,12:23:52
ELY393,LLBG,A,ELY,B744,4X-ELA,12:35:00,12:29:14
AUI991,UKBB,A,AUI,B738,UR-PSE,12:40:00,12:36:44
RAM964Y,GMMN,A,RAM,B738,CN-ROP,12:40:00,12:38:57
VLG35LG,LEIB,D,VLG,A20N,EC-NFH,12:45:00,12:46:13
DLH02A,EDDF,D,DLH,A321,D-AISL,12:45:00,12:46:50
DAL477,KJFK,D,DAL,B764,N842MH,12:45:00,12:52:47
SVR7052,ULLI,D,SVR,A321,VQ-BCX,12:45:00,12:56:57
VLG85LP,EDDL,D,VLG,A320,EC-MBY,12:45:00,13:01:18
VLG89TE,LFPG,A,VLG,A321,EC-MMU,12:50:00,12:24:30
RYR63LN,EGNX,A,RYR,B738,EI-DHG,12:50:00,12:38:15
SBI6105,ULLI,A,SBI,A319,VP-BHK,12:50:00,12:47:20
AAL743,KPHL,D,AAL,A332,N282AY,12:50:00,12:50:29
VLG15GE,LEAS,D,VLG,A320,EC-LVV,12:50:00,12:56:30
RYR6YN,LEPA,D,RYR,B738,EI-DCX,12:50:00,12:57:27
IBE11ZL,LEMD,A,IBE,A320,EC-ILR,12:50:00,12:59:02
RYR9XE,LKPR,D,RYR,B738,EI-FEI,12:50:00,13:05:02
TAP1035,LPPT,D,TAP,A320,CS-TNR,12:50:00,13:07:52
VLG803E,LFPO,D,VLG,A321,EC-MQB,12:50:00,13:08:30
NAX7050,KFLL,A,NAX,B789,SE-RXZ,12:55:00,12:25:48
DLH48H,EDDM,A,DLH,A319,D-AILY,12:55:00,12:44:14
VLG78SL,EGKK,A,VLG,A321,EC-MLM,12:55:00,12:45:52
RYR8FP,LIMF,A,RYR,B738,EI-EMB,13:00:00,12:53:35
AVA018,SKBO,A,AVA,B788,N785AV,13:00:00,13:02:03
VLG131R,LEMD,D,VLG,A20N,EC-NAF,13:00:00,13:10:02
AFL2648,UUEE,A,AFL,A321,VQ-BTT,13:05:00,12:48:43
RYR5JC,EBBR,A,RYR,B738,EI-FIT,13:05:00,12:50:17
DLH08F,EDDF,A,DLH,A321,D-AISU,13:05:00,13:00:47
VLG88GX,LEJR,D,VLG,A20N,EC-NDC,13:05:00,13:14:24
NAX41B,ENGM,D,NVD,A320,9H-AMA,13:05:00,13:21:11
RYR12GR,GCFV,A,RYR,B738,EI-FTD,13:10:00,13:11:36
LOT4GM,EPWA,D,LOT,B734,SP-LLF,13:10:00,13:33:08
RYR73BW,GMMX,A,RYR,B738,EI-DPW,13:15:00,13:02:14
VLG9AA,EDDM,D,VLG,A320,EC-LVT,13:15:00,13:34:25
THY1XY,LTFJ,D,THY,B738,TC-JGZ,13:15:00,13:40:36
VLG121A,LEMD,A,VLG,A320,EC-JTQ,13:20:00,13:02:49
