callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
CCA839,ZSPD,A,CCA,A332,B-6540,08:00:00,07:44:08
IBK6LE,EFHK,D,NAX,B738,EI-GBF,08:00:00,08:01:27
RYR6362,LEPA,D,RYR,B738,EI-FRT,08:00:00,08:04:46
DLH25E,EDDF,D,DLH,A321,D-AIRU,08:00:00,08:10:10
THY6346,LTBA,D,KZU,A310,TC-LER,08:00:00,08:10:39
VLG74TG,GCXO,D,VLG,A320,EC-LUO,08:00:00,08:12:20
EJU67YH,LIMC,A,EZY,A320,OE-IJU,08:05:00,07:52:38
VLG14GL,LEBB,A,VLG,A320,EC-MFN,08:10:00,07:54:34
TRA89A,EHAM,A,TRA,B738,PH-HZN,08:10:00,07:55:12
VLG1311,LEAL,A,VLG,A320,EC-MJC,08:10:00,07:55:23
RYR6397,LEZL,A,RYR,B738,EI-FTA,08:15:00,07:58:36
CCA845,ZBAA,A,CCA,A333,B-8385,08:15:00,08:14:24
VLG7893,ULLI,A,VLG,A20N,EC-NAZ,08:20:00,08:12:09
TVF25JY,LFPO,A,TRA,B738,F-HTVM,08:20:00,08:16:14
VLG80XK,LFPO,D,VLG,A320,EC-JZI,08:20:00,08:42:42
VLG22TQ,LEZL,A,VLG,A320,EC-MFL,08:25:00,08:15:53
EJU76TB,LFLL,A,EZY,A319,OE-LQW,08:25:00,08:17:33
DLH22A,EDDM,A,DLH,A320,D-AIPF,08:30:00,08:33:30
IBE0831,LEMD,D,IBE,A320,EC-KOH,08:30:00,08:44:49
VLG41SB,LEST,A,VLG,A320,EC-LOB,08:35:00,08:26:44
VLG3923,LEPA,A,VLG,A20N,EC-NEA,08:35:00,08:32:17
BEL6BC,EBBR,A,BEL,A320,OO-SNK,08:35:00,08:38:25
VLG70AR,LFPO,A,VLG,A321,EC-MPV,08:40:00,08:23:55
VLG39ZS,LEPA,D,VLG,A20N,EC-NFI,08:40:00,08:40:49
WZZ161,LHBP,A,WZZ,A21N,HA-LVD,08:40:00,08:41:18
MLD598,LUKK,D,MLD,E190,ER-ECD,08:40:00,08:51:57
AEA52UP,LEPA,D,AEA,E195,EC-LLR,08:40:00,08:52:55
EJU68LP,LIMC,D,EZY,A320,OE-IJU,08:40:00,09:04:20
DAL194,KATL,A,DAL,B764,N830MH,08:45:00,08:22:48
SIA378,LIMC,A,SIA,A359,9V-SMP,08:45:00,08:38:02
SWR198F,LSZH,A,SWR,A321,HB-IOH,08:50:00,08:24:08
QTR19LJ,OTHH,D,TAM,A359,A7-AQA,08:50:00,08:56:17
RYR39AJ,LEZL,D,RYR,B738,EI-FTA,08:50:00,08:59:06
VLG12HG,LECO,D,VLG,A320,EC-LVT,08:50:00,09:02:05
VLG691Z,LIRF,A,VLG,A320,EC-MES,08:55:00,08:21:54
VLG39PB,LEPA,A,VLG,A320,EC-LVV,08:55:00,08:33:27
EJU76LR,LIRN,A,EZY,A319,OE-LKP,08:55:00,08:36:19
AEA7701,LEMD,A,AEA,B788,EC-MIG,08:55:00,08:39:28
VLG48SG,LEAL,D,VLG,A320,EC-MJC,08:55:00,08:55:12
TRA132K,EHAM,D,TRA,B738,PH-HZN,08:55:00,08:55:22
VLG4TZ,LEBB,D,VLG,A320,EC-MFN,08:55:00,09:01:02
VLG15NT,LEAS,A,VLG,A320,EC-MBL,08:55:00,09:02:25
AAL742,KPHL,A,AAL,A332,N287AY,09:00:00,08:43:10
RYR16AC,EDDF,A,RYR,B738,EI-FRV,09:00:00,08:44:18
RYR7XM,EDDB,A,RYR,B738,EI-EGD,09:00:00,08:46:00
EJU81EU,LFPG,A,EZY,A320,OE-IJF,09:00:00,08:49:33
UAL120,KEWR,A,UAL,B78X,N16008,09:00:00,08:50:44
AAL112,KMIA,A,AAL,B772,N754AN,09:00:00,09:05:09
VLG5PK,LEMD,D,VLG,A320,EC-JTQ,09:00:00,09:12:45
EJU57NR,LFLL,D,EZY,A319,OE-LQW,09:00:00,09:23:12
WZZ2SN,LROP,A,WZZ,A320,HA-LWQ,09:05:00,08:33:41
TVF82CJ,LFPO,D,TRA,B738,F-HTVM,09:05:00,09:31:56
AFR17BY,LFPG,A,AFR,A320,F-GKXT,09:10:00,08:54:05
TAM8114,SBGR,A,TAM,B763,PT-MOF,09:10:00,08:55:06
TAP1030,LPPR,A,TAP,A319,CS-TTB,09:10:00,08:56:57
VLG22UL,LEZL,D,VLG,A320,EC-MFL,09:10:00,09:25:56
EJU68YB,EDDB,A,EZY,A319,OE-LQA,09:15:00,09:13:39
DLH32K,EDDM,D,DLH,A320,D-AIPF,09:15:00,09:23:13
IBE0800,LEMD,A,IBE,A320,EC-LXQ,09:15:00,09:23:35
DAH2012,DAAG,A,DAH,B736,7T-VJR,09:20:00,09:05:21
FOO884E,EHAM,A,FOO,A321,OE-LCP,09:20:00,09:07:48
BAW472,EGLL,A,BAW,A320,G-EUYD,09:20:00,09:10:53
RYR8HR,LPPR,A,RYR,B738,EI-GJA,09:20:00,09:16:08
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVD,09:20:00,09:22:38
VLG5XZ,LEST,D,VLG,A320,EC-LOB,09:20:00,09:28:23
VLG35JE,LEIB,D,VLG,A20N,EC-NCU,09:20:00,09:33:12
VLG22FC,LEZL,A,VLG,A320,EC-MBF,09:25:00,09:17:09
IBK2432,EGKK,A,NAX,B738,EI-FHR,09:25:00,09:20:50
VLG39VW,LEPA,D,VLG,A20N,EC-NEA,09:25:00,09:39:14
VLG80EQ,LFPO,D,VLG,A321,EC-MPV,09:25:00,09:56:59
BEL96C,EBBR,D,BEL,A320,OO-SNK,09:25:00,10:03:47
RYR75KC,LEIB,A,RYR,B738,EI-DCJ,09:30:00,09:09:26
DLH11Y,EDDF,A,DLH,A321,D-AIDJ,09:30:00,09:13:38
VLG7477,DAAG,A,VLG,A320,EC-KDX,09:30:00,09:26:40
EJU23ZC,LIRN,D,EZY,A319,OE-LKP,09:30:00,09:33:09
IBK2TK,EKCH,D,NAX,B738,EI-FVW,09:30:00,09:52:31
EIN6XA,EICK,A,EIN,A320,EI-DEO,09:35:00,09:22:59
VLG75BB,LEIB,A,VLG,A20N,EC-NDA,09:35:00,09:28:29
BMS1TA,LRIA,A,BMS,B738,YR-BMB,09:35:00,09:29:33
VLG63QS,LEPA,A,VLG,A321,EC-MQL,09:35:00,09:36:37
RYR1DN,EDDB,D,RYR,B738,EI-EGD,09:35:00,09:38:36
NAX38P,ENGM,A,NAX,B738,EI-FHT,09:40:00,09:36:19
VLG37LX,LEMH,D,VLG,A320,EC-MBL,09:40:00,09:42:35
WZZ9PN,LROP,D,WZZ,A320,HA-LWQ,09:40:00,09:44:37
SWR195N,LSZH,D,SWR,A321,HB-IOH,09:40:00,09:47:37
AAL113,KMIA,D,AAL,B772,N794AN,09:40:00,09:48:52
VLG61ZZ,LIRF,D,VLG,A320,EC-LVV,09:40:00,09:52:55
EJU27DA,LFPG,D,EZY,A320,OE-IJF,09:40:00,09:55:10
VLG2LU,LEMH,A,VLG,A320,EC-JTR,09:45:00,09:20:09
RYR95VX,EGCC,A,RYR,B738,EI-DCM,09:45:00,09:30:02
RYR2UB,EIDW,A,RYR,B738,EI-FIJ,09:45:00,09:43:44
VLG99WP,LIEA,A,VLG,A321,EC-MGY,09:50:00,09:37:10
BEL1619,EBBR,A,BEL,A320,OO-SNA,09:50:00,09:44:44
EJU15CR,EDDB,D,EZY,A319,OE-LQA,09:50:00,09:50:50
IBK5PH,EGKK,D,NAX,B738,EI-GBG,09:50:00,09:54:42
TGZ737,UGTB,A,TGZ,E190,4L-TGH,09:55:00,09:47:27
IRM136,OIIE,A,IRM,A346,EP-MMQ,09:55:00,09:49:11
TAP1033,LPPR,D,TAP,A319,CS-TTB,09:55:00,10:03:44
RYR8PC,LPPR,D,RYR,B738,EI-GJA,09:55:00,10:10:40
THY9RV,LTFM,A,THY,A333,TC-JNS,10:00:00,09:42:46
VLG6332,LIMC,D,VLG,A320,EC-MES,10:00:00,10:00:28
IBE10HD,LEMD,D,IBE,A320,EC-LXQ,10:00:00,10:03:14
RYR68DX,EDDF,D,RYR,B738,EI-FRV,10:00:00,10:19:10
ROU1914,CYYZ,A,ROU,B763,C-GHLT,10:05:00,09:46:03
FIN6RM,EFHK,A,FIN,A321,OH-LZP,10:05:00,09:57:04
FOO8319,EHAM,D,FOO,A321,OE-LCP,10:05:00,10:13:29
AFR67HE,LFPG,D,AFR,A320,F-GKXT,10:05:00,10:21:42
RYR7RW,LIRN,D,RYR,B738,EI-DCJ,10:05:00,10:30:43
VLG27RR,LIPE,A,VLG,A320,EC-MER,10:10:00,10:01:00
RYR215Q,LIME,A,RYR,B738,EI-FTC,10:10:00,10:02:32
VLG22EA,LEZL,D,VLG,A320,EC-LAA,10:10:00,10:14:25
SIA377,LIMC,D,SIA,A359,9V-SMP,10:10:00,10:17:00
BAW473,EGLL,D,BAW,A320,G-EUYD,10:10:00,10:19:49
EJU39QP,LSGG,A,EZY,A320,OE-IZL,10:15:00,10:14:53
EZY15FU,EGGW,A,EZY,A319,G-EZIW,10:15:00,10:22:50
EZY73KM,EGAA,A,EZY,A320,G-EZRV,10:15:00,10:23:39
VLG69AJ,LEAM,D,VLG,A320,EC-KDX,10:15:00,10:25:53
EIN87H,EICK,D,EIN,A320,EI-DEO,10:15:00,10:44:27
EIN562P,EIDW,A,EIN,A320,EI-DVE,10:20:00,10:13:16
KLM85J,EHAM,A,KLM,B738,PH-BCK,10:20:00,10:18:09
VLG189L,EDDV,D,VLG,A319,EC-MKX,10:20:00,10:20:11
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,10:28:01
RYR6GA,EGCC,D,RYR,B738,EI-DCM,10:20:00,10:29:52
DAH2013,DAAG,D,DAH,B736,7T-VJR,10:20:00,10:32:30
RYR65TB,EIDW,D,RYR,B738,EI-FIJ,10:20:00,10:32:47
VLG902H,LEGR,D,VLG,A20N,EC-NDA,10:20:00,10:40:55
RYR21JE,LIPZ,D,RYR,B738,EI-DPY,10:25:00,10:38:24
VLG15LB,LEAS,A,VLG,A320,EC-LVP,10:30:00,10:17:47
RYR86YD,GCTS,A,RYR,B738,EI-GDG,10:30:00,10:18:11
RYR70RV,LIRF,A,RYR,B738,EI-DLE,10:30:00,10:29:30
NAX39S,ENGM,D,NAX,B738,EI-FHT,10:30:00,10:30:16
DLH09H,EDDF,D,DLH,A321,D-AIDJ,10:30:00,10:35:44
VLG26JP,GCFV,D,VLG,A20N,EC-NAZ,10:30:00,10:43:01
DAL195,KATL,D,DAL,B764,N830MH,10:30:00,11:03:45
DAL476,KJFK,A,DAL,B764,N829MH,10:35:00,10:16:27
VLG14SD,LEBB,A,VLG,A20N,EC-NDB,10:35:00,10:37:43
VLG58RP,LFLL,D,VLG,A320,EC-JTR,10:35:00,10:39:15
BMS6808,LRIA,D,BMS,B738,YR-BMB,10:35:00,11:04:01
EZY32GY,EGKK,A,EZY,A320,G-EZTH,10:40:00,10:17:41
ROT421U,LROP,A,ROT,B737,YR-BGF,10:40:00,10:27:48
NAX5HB,KOAK,D,NAX,B789,LN-LNS,10:40:00,10:54:16
BEL1620,EBBR,D,BEL,A320,OO-SNA,10:40:00,11:03:50
RYR3FQ,LEST,A,RYR,B738,EI-DLC,10:45:00,10:19:20
RYR2KM,LFOB,A,RYR,B738,EI-DPT,10:45:00,10:24:37
DAH2018,DAOO,A,DAH,B738,7T-VKM,10:45:00,10:25:39
IBE0930,LEMD,A,IBE,A321,EC-JQZ,10:45:00,10:36:35
VLG42YX,LEZL,A,VLG,A320,EC-MBD,10:45:00,10:46:47
VLG15AW,LFMN,A,VLG,A20N,EC-NAF,10:45:00,10:52:08
ETD35Q,OMAA,D,ETD,B789,A6-BLL,10:45:00,10:52:31
VLG6005,LIMJ,D,VLG,A320,EC-MBF,10:45:00,10:59:44
IBK2433,EGKK,D,NAX,B738,EI-FHR,10:45:00,11:07:47
VLG2975,LFRS,A,VLG,A320,EC-MAN,10:50:00,10:30:54
RYR70TT,EGPH,A,RYR,B738,EI-FIG,10:50:00,10:40:07
AZA2TW,LIRF,A,AZA,A320,I-BIKA,10:50:00,10:44:49
BAW478S,EGLL,A,BAW,A320,G-EUUL,10:50:00,10:45:01
VLG1519,LFML,A,VLG,A320,EC-MNZ,10:50:00,10:49:59
EJU27UC,LFMN,D,EZY,A320,OE-IZL,10:50:00,10:53:30
RYR6RP,EGSS,D,RYR,B738,EI-FTC,10:50:00,10:56:29
VLG3558,LEIB,D,VLG,A320,EC-MBE,10:50:00,10:57:17
EZY89ZM,EGGW,D,EZY,A319,G-EZIW,10:50:00,10:58:33
VLG37BL,EGKK,D,VLG,A321,EC-MGY,10:50:00,11:05:22
VLG2913,LFBD,A,VLG,A320,EC-MGE,10:55:00,10:33:32
VLG8037,LFPO,A,VLG,A20N,EC-NCT,10:55:00,10:37:47
EZY47WM,EGAA,D,EZY,A320,G-EZRV,10:55:00,10:55:17
TGZ738,UGTB,D,TGZ,E190,4L-TGH,10:55:00,11:03:35
VLG12AD,LECO,A,VLG,A320,EC-LVU,11:00:00,10:42:12
AFL2638,UUEE,A,AFL,A321,VP-BTH,11:00:00,10:47:26
AEE710,LGAV,A,AEE,A321,SX-DNH,11:00:00,10:53:56
RYR5LR,EBBR,A,RYR,B738,EI-EKG,11:00:00,10:54:30
DLH27U,EDDM,A,DLH,A320,D-AIPE,11:00:00,10:54:33
EIN5HM,EIDW,D,EIN,A320,EI-DVE,11:00:00,11:01:02
VLG7365,GMTT,A,VLG,A320,EC-LLJ,11:05:00,10:45:19
AEA6156,LEPA,A,AEA,B738,EC-III,11:05:00,10:48:28
FIN7RT,EFHK,D,FIN,A321,OH-LZP,11:05:00,11:06:37
KLM86N,EHAM,D,KLM,B738,PH-BCK,11:05:00,11:09:47
RYR3GG,EBCI,D,RYR,B738,EI-DLE,11:05:00,11:09:50
RYR46VZ,GCTS,D,RYR,B738,EI-GDG,11:05:00,11:10:02
IRM137,OIIE,D,IRM,A346,EP-MMQ,11:05:00,11:12:30
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:17:21
RYR2GX,LIPE,A,RYR,B738,EI-DLD,11:10:00,10:57:30
VLG318M,LFPO,A,VLG,A320,EC-LZN,11:10:00,10:58:06
VLG7843,LLBG,A,VLG,A320,EC-LZZ,11:10:00,11:01:01
VLG7481,DAOO,A,VLG,A320,EC-MCU,11:10:00,11:11:19
VLG30MJ,GCLP,A,VLG,A321,EC-MQB,11:15:00,11:00:36
VLG21GU,LEMG,A,VLG,A321,EC-MHA,11:15:00,11:12:50
IBE2605,SCEL,D,IBE,A332,EC-MOY,11:15:00,11:18:20
EZY57UT,EGKK,D,EZY,A320,G-EZTH,11:15:00,11:20:05
UAL121,KEWR,D,UAL,B78X,N16008,11:15:00,11:26:12
VLG3744,LEMH,D,VLG,A320,EC-LVP,11:15:00,11:29:01
AAL67,KJFK,D,AAL,B772,N754AN,11:15:00,11:35:18
VLG20CG,LEGR,A,VLG,A320,EC-MOG,11:20:00,11:03:14
VLG15AC,GCXO,A,VLG,A320,EC-MVO,11:20:00,11:04:32
VLG60QY,LIRQ,D,VLG,A319,EC-MIR,11:20:00,11:25:13
RYR4909,LYPG,D,RYR,B738,EI-DLC,11:20:00,11:26:10
VLG25QJ,EDDH,D,VLG,A20N,EC-NDB,11:20:00,11:32:29
TSC266,CYUL,A,TSC,A310,C-GTSW,11:25:00,11:07:15
AFR87VQ,LFPG,A,AFR,A321,F-GTAH,11:25:00,11:24:06
RYR1UE,LEMG,D,RYR,B738,EI-DPT,11:25:00,11:25:43
CCA846,ZBAA,D,CCA,A333,B-8385,11:25:00,11:36:17
RYR626E,EGPH,D,RYR,B738,EI-FIG,11:25:00,12:06:00
EXS98FS,EGPF,A,EXS,B738,G-JZBC,11:30:00,10:55:22
EXS68ZM,EGCC,A,EXS,B738,G-JZHO,11:30:00,11:04:06
RYR2MQ,EGSS,A,RYR,B738,EI-DPW,11:30:00,11:05:56
VLG58QZ,LSZH,A,VLG,A320,EC-JYX,11:30:00,11:11:44
VLG7845,LLBG,A,VLG,A320,EC-LQZ,11:30:00,11:34:29
VLG74KB,LEZL,D,VLG,A20N,EC-NAF,11:30:00,11:36:02
ROT422L,LROP,D,ROT,B737,YR-BGF,11:30:00,11:47:29
THY6AS,LTFM,D,THY,A333,TC-JNS,11:30:00,11:47:41
EJU83CN,LFSB,A,EZY,A320,OE-IZW,11:35:00,11:22:33
VLG87AB,EGBB,D,VLG,A320,EC-MAN,11:35:00,11:36:24
VLG7AY,EKYT,D,VLG,A320,EC-MNZ,11:35:00,11:39:29
RYR8ST,LIMF,D,RYR,B738,EI-EKG,11:35:00,11:57:03
VLG18KA,EDDT,D,VLG,A320,EC-MKO,11:40:00,11:40:44
BAW479,EGLL,D,BAW,A320,G-EUUL,11:40:00,11:43:55
AZA077,LIRF,D,AZA,A320,I-BIKA,11:40:00,11:46:36
VLG62AM,LFSB,D,VLG,A320,EC-LUN,11:40:00,11:51:00
CCA840,ZSPD,D,CCA,A332,B-6540,11:40:00,11:59:22
VLG61WG,LIRF,A,VLG,A320,EC-MXG,11:45:00,11:22:59
VLG64CC,LIPZ,A,VLG,A321,EC-MHS,11:45:00,11:24:48
VLG89VK,LIMC,A,VLG,A320,EC-JGM,11:45:00,11:28:54
VLG8477,LPPR,A,VLG,A320,EC-LQM,11:45:00,11:45:13
VLG39DL,LEPA,D,VLG,A320,EC-MER,11:45:00,11:49:54
DAH2019,DAOO,D,DAH,B738,7T-VKM,11:45:00,11:51:59
DLH85N,EDDF,A,DLH,A321,D-AIDV,11:45:00,11:52:17
VLG377B,LPPT,D,VLG,A320,EC-LVU,11:45:00,11:57:47
RYR86XJ,LIME,D,RYR,B738,EI-DLD,11:45:00,12:02:48
ROU1915,CYYZ,D,ROU,B763,C-GHLT,11:45:00,12:07:15
TAR514,DTTA,A,TAR,A319,TS-IMQ,11:50:00,11:32:29
NAX7156,KORD,A,NAX,B789,SE-RXM,11:50:00,11:36:29
VLG12GC,ESSA,D,VLG,A20N,EC-NCT,11:50:00,11:54:56
AEA7706,LEMD,D,AEA,B788,EC-MIG,11:50:00,11:55:00
AEE711,LGAV,D,AEE,A321,SX-DNH,11:50:00,11:56:19
VLG35TQ,LEIB,A,VLG,A20N,EC-NCU,11:55:00,11:49:57
DLH12K,EDDM,D,DLH,A320,D-AIPE,11:55:00,11:56:56
AEA6037,LEPA,D,AEA,B738,EC-III,11:55:00,11:59:40
VLG24ZG,EDDN,D,VLG,A320,EC-LZN,11:55:00,12:03:33
VLG61VJ,LIRF,D,VLG,A320,EC-MBD,11:55:00,12:19:54
TAP1040,LPPT,A,TAP,A319,CS-TTA,12:00:00,11:40:35
VLG18ER,EDDM,A,VLG,A320,EC-KCU,12:00:00,11:59:08
VLG84LC,LPPT,A,VLG,A321,EC-MOO,12:00:00,12:00:10
AFL2639,UUEE,D,AFL,A321,VP-BTH,12:00:00,12:11:31
IBE12BV,LEMD,D,IBE,A321,EC-JQZ,12:00:00,12:14:53
UAL141,KIAD,D,UAL,B764,N76065,12:00:00,12:22:33
VLG37MY,LEMH,A,VLG,A320,EC-MBL,12:05:00,11:56:31
VLG21VC,LEMG,D,VLG,A321,EC-MQB,12:05:00,12:08:47
VLG736H,EHAM,D,VLG,A320,EC-MGE,12:05:00,12:18:01
VLG32KU,GCXO,D,VLG,A320,EC-LZZ,12:05:00,12:19:17
BRU869,UMMS,A,BRU,B738,EW-526PA,12:10:00,11:50:06
ROU1912,CYUL,A,ROU,B763,C-GEOU,12:10:00,11:56:09
VLG86KW,LFRB,D,VLG,A320,EC-MCU,12:10:00,12:15:05
VLG2AB,GCLP,D,VLG,A321,EC-MHA,12:10:00,12:23:42
NAX76C,KEWR,A,NAX,B789,LN-LNR,12:15:00,11:56:20
EJU8569,EGKK,A,EZY,A320,OE-IZD,12:15:00,12:01:00
VLG6334,LIMC,D,VLG,A320,EC-JYX,12:15:00,12:21:23
EXS5LS,EGPF,D,EXS,B738,G-JZBC,12:15:00,12:23:13
THY5JD,LTFJ,A,THY,B738,TC-JVA,12:20:00,12:12:16
EJU73UW,LFMN,A,EZY,A320,OE-IJA,12:20:00,12:14:17
LOT437,EPWA,A,LOT,B734,SP-LLF,12:20:00,12:15:59
VLG6501,LIRN,A,VLG,A320,EC-MVN,12:20:00,12:20:45
EJU71WZ,EGKK,D,EZY,A320,OE-IZW,12:20:00,12:22:29
TAM8115,SBGR,D,TAM,B763,PT-MOF,12:20:00,12:30:46
AFR1349,LFPG,D,AFR,A321,F-GTAH,12:20:00,12:40:05
TSC280,CYYZ,A,TSC,A310,C-GTSH,12:25:00,12:32:53
VLG8526,ESGG,D,VLG,A320,EC-MVO,12:25:00,12:38:44
VLG15LL,LFPO,A,VLG,A320,EC-JZI,12:30:00,12:08:27
VLG83PJ,EHAM,A,VLG,A320,EC-MEL,12:30:00,12:18:47
RYR129,EDDH,A,RYR,B738,EI-EBL,12:30:00,12:27:27
VLG89TE,LFPG,A,VLG,A321,EC-MHB,12:30:00,12:28:57
VLG534X,LICC,D,VLG,A320,EC-MOG,12:30:00,12:33:40
VLG857Q,EBBR,D,VLG,A320,EC-MXG,12:30:00,12:47:34
EXS59ED,EGCC,D,EXS,B738,G-JZHO,12:30:00,12:48:34
VLG8802,LHBP,D,VLG,A320,EC-MDZ,12:30:00,12:51:41
BAW484C,EGLL,A,BAW,A320,G-EUYG,12:35:00,12:08:26
KLM65H,EHAM,A,KLM,B739,PH-BXT,12:35:00,12:13:21
ELY393,LLBG,A,ELY,B744,4X-ELA,12:35:00,12:32:33
VLG2DZ,EGKK,D,VLG,A321,EC-MHS,12:35:00,12:49:12
RYR338K,LHBP,A,RYR,B738,EI-EBM,12:40:00,12:02:41
RAM964Y,GMMN,A,RAM,B738,CN-ROB,12:40:00,12:14:01
AMX037,MMMX,A,AMX,B789,N128AM,12:40:00,12:23:40
AUI991,UKBB,A,AUI,B738,UR-UID,12:40:00,12:36:09
AEA7702,LEMD,D,AEA,B738,EC-LPR,12:40:00,12:42:49
TAR515,DTTA,D,TAR,A319,TS-IMQ,12:40:00,12:43:26
VLG72LD,EIDW,D,VLG,A20N,EC-NCU,12:40:00,13:08:02
VLG85LP,EDDL,D,VLG,A320,EC-LRE,12:45:00,12:47:01
DLH02A,EDDF,D,DLH,A321,D-AIDV,12:45:00,12:54:25
VLG35LG,LEIB,D,VLG,A320,EC-KCU,12:45:00,12:56:04
DAL477,KJFK,D,DAL,B764,N829MH,12:45:00,13:04:20
IBE11ZL,LEMD,A,IBE,A20N,EC-MXY,12:50:00,12:33:25
EWG47Y,EDDL,A,EWG,A320,D-AIZU,12:50:00,12:42:58
RYR63LN,EGNX,A,RYR,B738,EI-FRR,12:50:00,12:53:50
TAP1035,LPPT,D,TAP,A319,CS-TTA,12:50:00,12:56:44
AAL743,KPHL,D,AAL,A332,N287AY,12:50:00,12:59:31
VLG15GE,LEAS,D,VLG,A320,EC-MBL,12:50:00,13:02:52
RYR6YN,LEPA,D,RYR,B738,EI-DPW,12:50:00,13:04:00
SBI6105,ULLI,A,SBI,A319,VP-BHI,12:50:00,13:04:08
VLG803E,LFPO,D,VLG,A321,EC-MOO,12:50:00,13:13:21
VLG78SL,EGKK,A,VLG,A321,EC-MMU,12:55:00,12:23:09
DLH48H,EDDM,A,DLH,A319,D-AIBF,12:55:00,12:45:32
TSC267,CYUL,D,TSC,A310,C-GTSW,12:55:00,12:55:00
UAE9969,EHAM,A,UAE,B77L,A6-EFK,13:00:00,12:45:46
EZS1405,LSGG,A,EZY,A320,HB-JXK,13:00:00,12:51:07
VLG3NF,LECO,A,VLG,A320,EC-LVT,13:00:00,12:51:25
EJU94KY,LFMN,D,EZY,A320,OE-IJA,13:00:00,13:00:57
EJU73EN,LFPG,D,EZY,A320,OE-IZD,13:00:00,13:04:08
BRU870,UMMS,D,BRU,B738,EW-526PA,13:00:00,13:10:13
DLH08F,EDDF,A,DLH,A21N,D-AIEC,13:05:00,12:51:20
AFL2648,UUEE,A,AFL,A321,VP-BFF,13:05:00,12:58:24
RYR73BW,GMMX,A,RYR,B738,EI-DYM,13:05:00,13:02:41
