callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
VLG3557,LEIB,A,VLG,A320,EC-MXP,12:50:00,12:25:45
IBE11ZL,LEMD,A,IBE,A320,EC-IEG,12:50:00,12:35:58
TAP1035,LPPT,D,TAP,A320,CS-TNU,12:50:00,12:52:27
VLG803E,LFPO,D,VLG,A321,EC-MHA,12:50:00,12:59:45
RYR63LN,EGNX,A,RYR,B738,EI-FRR,12:50:00,13:00:16
VLG15GE,LEAS,D,VLG,A320,EC-KDG,12:50:00,13:02:38
AAL743,KPHL,D,AAL,A332,N286AY,12:50:00,13:04:05
DLH48H,EDDM,A,DLH,A321,D-AIRX,12:55:00,12:29:44
VLG78SL,EGKK,A,VLG,A321,EC-MQL,12:55:00,12:48:55
BRU870,UMMS,D,BRU,E195,EW-533PO,13:00:00,13:00:34
RYR63HB,LMML,A,RYR,B738,EI-EPA,13:00:00,13:03:10
EXS23Y,EGNM,D,ART,A320,ES-SAQ,13:00:00,13:03:18
EJU73EN,LFPG,D,EZY,A320,OE-IZW,13:00:00,13:07:19
VLG131R,LEMD,D,VLG,A320,EC-KMI,13:00:00,13:19:44
TRA66Y,EHEH,A,TRA,B738,PH-HSB,13:05:00,12:40:27
AFL2648,UUEE,A,AFL,A321,VP-BAZ,13:05:00,12:43:06
DLH08F,EDDF,A,DLH,A321,D-AIRP,13:05:00,12:48:18
RYR73BW,GMMX,A,RYR,B738,EI-DPT,13:05:00,12:57:17
NAX41B,ENGM,D,MMZ,B763,CS-TST,13:05:00,13:05:04
VLG88GX,LEJR,D,VLG,A320,EC-LQK,13:05:00,13:07:40
TSC263,CYUL,D,TSC,A310,C-GTSW,13:05:00,13:13:10
LOT4GM,EPWA,D,LOT,B738,SP-LWD,13:10:00,13:22:38
VLG66YE,LIBD,A,VLG,A320,EC-JSY,13:15:00,12:44:09
IBK1PW,EGKK,A,NAX,B738,EI-FVZ,13:15:00,12:59:57
VLG9AA,EDDM,D,VLG,A20N,EC-NCU,13:15:00,13:16:21
THY1XY,LTFJ,D,THY,B738,TC-JVT,13:15:00,13:19:01
RYR2GX,LIPE,A,RYR,B738,EI-ENI,13:20:00,13:05:43
VLG13EC,LEAL,A,VLG,A320,EC-MBS,13:20:00,13:15:18
VLG121A,LEMD,A,VLG,A320,EC-JTQ,13:20:00,13:18:06
RYR6KL,LIRF,D,RYR,B738,EI-DPY,13:20:00,13:20:24
KLM1670,EHAM,D,KLM,B738,PH-BXZ,13:20:00,13:35:31
CPA318,VHHH,D,CPA,A35K,B-LXL,13:20:00,13:44:22
AVA018,SKBO,A,AVA,B788,N796AV,13:21:00,13:12:56
UAE185,OMDB,A,UAE,A388,A6-EUG,13:25:00,13:04:25
VLG18HA,EKCH,D,VLG,A321,EC-MLM,13:25:00,13:34:27
RYR7WY,EGNX,D,RYR,B738,EI-FRR,13:25:00,13:55:52
IBE2628,KJFK,A,IBE,A332,EC-NEN,13:30:00,13:14:44
VLG8653,LKPR,A,VLG,A320,EC-MGE,13:30:00,13:16:03
VLG1678,LEST,A,VLG,A320,EC-MVD,13:30:00,13:19:42
AAL40,KORD,A,AAL,B788,N815AA,13:30:00,13:20:08
RAM965Y,GMMN,D,RAM,B738,CN-ROH,13:30:00,13:35:52
IBE13GV,LEMD,D,IBE,A320,EC-IEG,13:30:00,13:38:32
AUI7BC,UKBB,D,AUI,B738,UR-UIA,13:30:00,13:42:31
EJU91NY,EGAA,A,EZY,A320,OE-IZD,13:35:00,13:38:09
BAW485,EGLL,D,BAW,A320,G-EUYG,13:35:00,13:40:32
VLG43HN,LIME,D,VLG,A320,EC-MXP,13:35:00,13:48:45
VLG1252,LEAM,A,VLG,A320,EC-KHN,13:40:00,13:21:02
PGT78B,LTFJ,A,PGT,A20N,TC-NBS,13:40:00,13:23:34
VLG3745,LEMH,A,VLG,A320,EC-MBD,13:40:00,13:26:57
EWG3LR,EDDH,A,EWG,A320,D-AEWU,13:40:00,13:37:04
SVR845,UUDD,A,SVR,A321,VP-BSY,13:45:00,13:25:27
DLH51J,EDDM,D,DLH,A321,D-AIRX,13:45:00,14:05:18
TRA36F,EHEH,D,TRA,B738,PH-HSB,13:45:00,14:12:06
CSA688,LKPR,A,TVS,B738,OK-TVH,13:50:00,13:20:18
LPE2430,SPJC,A,LAN,B763,CC-BDB,13:50:00,13:42:36
DLH05U,EDDF,D,DLH,A321,D-AIRP,13:50:00,14:06:41
RYR6LY,EGBB,D,RYR,B738,EI-FRE,13:50:00,14:19:29
RYR452,LEPA,A,RYR,B738,EI-FOM,13:55:00,13:43:42
VLG2021,LEGR,A,VLG,A320,EC-MAN,13:55:00,13:50:47
EJU1697,LFMN,A,EZY,A320,OE-IZL,14:00:00,13:31:12
RYR1HM,EYVI,A,RYR,B738,EI-ENB,14:00:00,13:39:42
SBI891,UUDD,A,SBI,A21N,VQ-BGR,14:00:00,13:40:25
VLG12TR,LFLL,A,VLG,A320,EC-MVE,14:00:00,13:48:41
VLG1GY,EKCH,A,VLG,A320,EC-MFM,14:00:00,13:52:12
BAW474,EGLL,A,BAW,A320,G-EUUA,14:00:00,13:54:54
RYR4FZ,EGSS,D,RYR,B738,EI-DPT,14:00:00,14:02:15
VLG64BC,LIPZ,D,VLG,A320,EC-MBM,14:00:00,14:07:46
RYR21JA,UKBB,D,RYR,B738,EI-DPW,14:00:00,14:08:26
VLG537J,LEMD,D,VLG,A320,EC-JTQ,14:00:00,14:18:11
VLG41BV,LEVD,D,VLG,A320,EC-JSY,14:00:00,14:18:53
SWR131C,LSZH,A,SWR,A321,HB-IOL,14:05:00,13:52:58
LGL3591,ELLX,A,LGL,DH8D,LX-LQJ,14:05:00,13:55:42
VLG333G,LIMC,A,VLG,A320,EC-LVV,14:05:00,13:59:57
VLG53RR,LEIB,D,VLG,A320,EC-MFN,14:05:00,14:06:46
VLG80PL,LFPO,D,VLG,A321,EC-MQL,14:05:00,14:25:58
VLG13BD,LEAL,D,VLG,A320,EC-MBS,14:05:00,14:28:12
NAX7155,KORD,D,PLM,B744,EC-KSM,14:05:00,14:32:13
RYR2897,LEPA,A,RYR,B738,EI-EBL,14:10:00,13:35:02
VLG3007,GCLP,A,VLG,A320,EC-MKN,14:10:00,13:55:39
VLG19LR,LEPA,A,VLG,A20N,EC-NAZ,14:10:00,14:04:39
EJU32YQ,LIMC,A,EZY,A320,OE-IZG,14:10:00,14:11:05
RYR23ET,ELLX,D,RYR,B738,EI-ENI,14:10:00,14:19:18
ROU1913,CYUL,D,ROU,B763,C-GHLK,14:10:00,14:20:30
AFL2649,UUEE,D,AFL,A321,VP-BAZ,14:10:00,14:23:13
QTR145,OTHH,A,TAM,A359,A7-AMA,14:15:00,13:45:54
VLG81UU,LGAV,A,VLG,A321,EC-MOO,14:15:00,14:17:24
VLG84PU,LPPR,D,VLG,A320,EC-MKO,14:15:00,14:22:26
VLG293L,LEPA,D,VLG,A320,EC-MEL,14:15:00,14:27:26
EWG7521,EDDH,D,EWG,A320,D-AEWU,14:15:00,14:37:53
VLG1679,LEST,D,VLG,A320,EC-MVD,14:15:00,14:44:26
AEA6060,LEPA,A,AEA,B738,EC-III,14:20:00,14:06:40
PGT38Z,LTFJ,D,PGT,A20N,TC-NBS,14:20:00,14:29:26
VLG24EM,LFQQ,D,VLG,A320,EC-MGE,14:20:00,14:30:46
EJU53BD,EDDB,A,EZY,A320,OE-ICM,14:25:00,14:04:58
AFR75JK,LFPG,A,AFR,A320,F-GKXV,14:25:00,14:18:16
VLG6514,LIMF,D,VLG,A320,EC-MBD,14:25:00,14:36:29
RYR16HN,LIRN,A,RYR,B738,EI-GDE,14:30:00,14:00:01
BEL3LM,EBBR,A,BEL,A320,OO-SNE,14:30:00,14:07:49
IBE1316,LEMD,A,IBE,A321,EC-IXD,14:30:00,14:14:51
VLG149B,LEBB,A,VLG,A320,EC-MVM,14:30:00,14:22:52
RYR6578,LEPA,D,RYR,B738,EI-FOM,14:30:00,14:45:25
VLG54FP,LIPE,D,VLG,A320,EC-MAN,14:30:00,14:45:32
TRA81J,EHAM,A,TRA,B738,PH-HZX,14:35:00,14:36:55
MAC377,GMTT,A,ABY,A320,CN-NMO,14:40:00,14:17:13
ANE70VG,LEBG,D,IBE,CRJ9,EC-JZT,14:40:00,14:41:55
AMX038,MMMX,D,AMX,B788,N782AM,14:40:00,14:52:23
CSA689,LKPR,D,TVS,B738,OK-TVH,14:40:00,14:54:09
EZY74LB,EGKK,A,EZY,A319,G-EZAA,14:45:00,14:38:29
EJU64GV,LSGG,D,EZY,A320,OE-IZD,14:45:00,14:46:17
SVR846,UUDD,D,SVR,A321,VP-BSY,14:45:00,14:46:38
VLG3VW,ENGM,A,VLG,A20N,EC-NAF,14:45:00,14:47:00
EJU14KV,LIMC,D,EZY,A320,OE-IZG,14:45:00,14:57:01
DLH06E,EDDM,A,DLH,A320,D-AIZH,14:50:00,14:43:09
VLG61BR,LIMC,D,VLG,A320,EC-MVE,14:50:00,14:51:18
BAW475,EGLL,D,BAW,A320,G-EUUA,14:50:00,14:54:01
NAX1WA,KLAX,D,NAX,B789,LN-LNN,14:50:00,14:55:16
LGL32B,ELLX,D,LGL,DH8D,LX-LQJ,14:50:00,14:58:36
VLG61FW,LIRF,A,VLG,A20N,EC-NAX,14:55:00,14:47:13
SWR193P,LSZH,D,SWR,A321,HB-IOL,14:55:00,15:07:27
VLG13SU,LIEE,A,VLG,A320,EC-LZZ,15:00:00,14:40:38
RYR8FP,LIMF,A,RYR,B738,EI-FTD,15:00:00,14:46:59
VLG61SN,LIRF,D,VLG,A320,EC-MKN,15:00:00,15:02:16
RYR9XE,LKPR,D,RYR,B738,EI-ENB,15:00:00,15:03:24
EJU36VU,LFBD,D,EZY,A320,OE-IZL,15:00:00,15:04:18
EJU58MK,EDDB,D,EZY,A320,OE-ICM,15:00:00,15:04:51
FOO772R,LOWW,A,FOO,A321,OE-LCF,15:05:00,14:48:18
SBI892,UUDD,D,SBI,A21N,VQ-BGR,15:05:00,15:06:01
VLG186T,EDDS,D,VLG,A321,EC-MOO,15:05:00,15:15:36
VLG80NE,LFPO,A,VLG,A20N,EC-NCG,15:15:00,14:57:03
DLH91A,EDDF,A,DLH,A321,D-AIRR,15:15:00,15:06:58
TRA16Y,EHEH,A,TRA,B738,PH-HZN,15:15:00,15:07:14
VLG19BK,LEMG,D,VLG,A320,EC-MVM,15:15:00,15:18:17
IBK9NC,ENBR,A,NAX,B738,EI-FVY,15:15:00,15:19:24
RYR8841,LEIB,D,RYR,B738,EI-EBL,15:15:00,15:20:37
AFR99RA,LFPG,D,AFR,A320,F-GKXV,15:15:00,15:25:28
IBE1515,LEMD,D,IBE,A321,EC-IXD,15:15:00,15:30:10
RYR5JC,EBBR,A,RYR,B738,EI-GDM,15:20:00,15:00:29
VLG35MH,LEIB,A,VLG,A320,EC-MUM,15:20:00,15:20:06
TRA513V,EHAM,D,TRA,B738,PH-HZX,15:20:00,15:33:02
BEL74C,EBBR,D,BEL,A320,OO-SNE,15:20:00,15:35:39
RYR31JL,LEVD,D,RYR,B738,EI-GDE,15:20:00,15:36:00
EZY51KW,EGKK,D,EZY,A319,G-EZAA,15:20:00,15:38:06
VLG22CY,LEZL,A,VLG,A320,EC-MBK,15:25:00,15:13:32
RYR3T,LEMG,A,RYR,B738,EI-FOF,15:25:00,15:16:14
VLG1677,LEST,A,VLG,A320,EC-LUN,15:25:00,15:17:10
VLG8XX,GCXO,A,VLG,A20N,EC-NCS,15:25:00,15:18:57
MSR767,HECA,A,MSR,B738,SU-GCN,15:25:00,15:20:32
VLG6008,LIRQ,A,VLG,A319,EC-MIR,15:30:00,15:28:25
EJU37XU,LFLL,A,EZY,A319,OE-LQW,15:30:00,15:29:27
MAC378,GMTT,D,ABY,A320,CN-NMO,15:30:00,15:34:26
UAE186,OMDB,D,UAE,A388,A6-EUG,15:30:00,15:38:35
AAL41,KORD,D,AAL,B788,N815AA,15:30:00,15:55:41
VLG12MN,LECO,D,VLG,A20N,EC-MZT,15:30:00,16:05:07
AFL2514,UUEE,A,AFL,A321,VP-BAY,15:40:00,15:21:42
VLG61GX,LIRF,D,VLG,A20N,EC-NAX,15:40:00,15:56:32
IBE1430,LEMD,A,IBE,A320,EC-ILR,15:45:00,15:31:29
VLG14WL,LEBB,D,VLG,A20N,EC-NAE,15:45:00,15:45:26
DLH87Y,EDDM,D,DLH,A320,D-AIZH,15:45:00,15:46:37
AZA076,LIRF,A,AZA,A320,EI-DTA,15:50:00,15:35:19
VLG73SB,EHAM,D,VLG,A320,EC-LZZ,15:50:00,16:01:42
VLG43WP,LFSB,A,VLG,A320,EC-LAA,15:50:00,16:06:36
RYR82KC,GCXO,A,RYR,B738,EI-FIZ,15:55:00,15:40:52
VLG91QL,EDDV,A,VLG,A319,EC-MIQ,15:55:00,15:47:58
AVA019,SKBO,D,AVA,B788,N796AV,15:55:00,15:56:30
VLG15FR,LFML,D,VLG,A320,EC-KHN,15:55:00,16:00:34
RYR6RW,EBBR,D,RYR,B738,EI-GDM,15:55:00,16:02:44
FOO538L,LOWW,D,FOO,A321,OE-LCF,15:55:00,16:06:08
IBK5DF,ESGG,D,NAX,B738,EI-FVZ,15:55:00,16:06:48
RYR1GK,EGSS,A,RYR,B738,EI-DPV,16:00:00,15:29:15
DLH22H,EDDF,A,DLH,A321,D-AIRM,16:00:00,15:44:36
RYR8NM,LIME,A,RYR,B738,EI-DCW,16:00:00,15:53:14
IBK1RG,ESSA,A,HFY,A332,CS-TQP,16:00:00,15:56:49
VLG5NR,LEXJ,D,VLG,A320,EC-MFM,16:00:00,16:02:14
EZY14QD,EGGW,A,EZY,A320,G-EZUN,16:00:00,16:02:52
DLH84M,EDDF,D,DLH,A321,D-AIRR,16:00:00,16:08:53
TRA77E,EHEH,D,TRA,B738,PH-HZN,16:00:00,16:12:43
RYR562G,EGCC,D,RYR,B738,EI-FTD,16:00:00,16:18:01
VLG787F,EGKK,A,VLG,A320,EC-LVP,16:05:00,15:51:41
MAC373,GMMN,A,ABY,A320,CN-NMN,16:05:00,15:55:58
VLG38JT,LFPG,D,VLG,A320,EC-MUM,16:05:00,16:06:34
VLG39BN,LEPA,D,VLG,A320,EC-LVV,16:05:00,16:16:14
EJU92FG,LFLL,D,EZY,A319,OE-LQW,16:05:00,16:24:10
IBK5671,LLBG,A,NAX,B738,EI-GBB,16:10:00,15:55:03
VLG21RW,LEMG,A,VLG,A321,EC-MRF,16:10:00,15:59:48
BTI683,EVRA,A,BTI,BCS3,YL-CSI,16:10:00,16:04:56
RYR87JV,EBCI,A,RYR,B738,EI-DLD,16:10:00,16:06:21
SVR857,USSS,A,SVR,A319,VP-BJV,16:10:00,16:13:46
VLG16WR,LEST,D,VLG,A320,EC-LUN,16:10:00,16:20:01
VLG62TV,LSGG,D,VLG,A20N,EC-NAZ,16:10:00,16:22:04
RYR2NJ,LEJR,D,RYR,B738,EI-FOF,16:15:00,16:18:35
VLG16CZ,LEMD,D,VLG,A20N,EC-NAF,16:15:00,16:22:52
EZS79EP,LSGG,A,EZY,A320,HB-JZY,16:20:00,15:46:24
VLG94ZX,EFHK,A,VLG,A20N,EC-NCF,16:20:00,15:46:51
VLG1YH,LIMC,A,VLG,A320,EC-LVU,16:20:00,16:05:53
TAP1042,LPPT,A,TAP,A319,CS-TTG,16:20:00,16:14:19
VLG24PP,LIRF,A,VLG,A320,EC-LUO,16:20:00,16:22:19
VLG15SQ,LEMD,A,VLG,A320,EC-KMI,16:25:00,16:01:14
KLM79K,EHAM,A,KLM,B738,PH-BXB,16:25:00,16:05:39
MSR768,HECA,D,MSR,B738,SU-GCN,16:25:00,16:28:46
VLG94VV,LEZL,D,VLG,A320,EC-MBK,16:25:00,16:39:01
VLG1521,LFMN,D,VLG,A319,EC-MIR,16:25:00,16:43:11
EJU73UW,LFMN,A,EZY,A320,OE-IJA,16:30:00,16:23:32
IBE16GP,LEMD,D,IBE,A320,EC-ILR,16:30:00,16:30:30
VLG305W,LEBB,A,VLG,A320,EC-MBT,16:35:00,16:27:16
EZY62ZH,EGGW,D,EZY,A320,G-EZUN,16:35:00,16:36:35
AEA78QT,LEMD,A,AEA,A332,EC-LQP,16:35:00,16:42:35
VLG13GJ,LEVC,D,VLG,A320,EC-LAA,16:35:00,16:49:04
VLG3531,LEIB,A,VLG,A320,EC-MFN,16:40:00,16:30:10
VLG548B,LEPA,A,VLG,A320,EC-MEL,16:40:00,16:38:17
VLG5GG,LESO,D,VLG,A319,EC-MIQ,16:40:00,16:48:32
QTR13EW,OTHH,D,TAM,A359,A7-AMA,16:40:00,16:57:34
AZA28R,LIRF,D,AZA,A320,EI-DTA,16:40:00,16:57:54
RYR5UN,EDDB,D,RYR,B738,EI-FIZ,16:45:00,16:45:02
VLG87CD,EGBB,A,VLG,A320,EC-JTR,16:50:00,16:27:24
VLG2470,EDDN,A,VLG,A320,EC-MVN,16:50:00,16:42:28
VLG73CV,LPPT,A,VLG,A320,EC-MAH,16:50:00,16:44:04
RYR66MP,EIDW,D,RYR,B738,EI-DPV,16:50:00,16:51:12
IBK4PQ,EKCH,D,NAX,B738,EI-FVY,16:50:00,16:56:02
AFL2515,UUEE,D,AFL,A321,VP-BAY,16:50:00,17:00:31
MAC374,GMMN,D,ABY,A320,CN-NMN,16:50:00,17:05:26
DLH26E,EDDF,D,DLH,A321,D-AIRM,16:50:00,17:05:39
LPE2431,SPJC,D,LAN,B763,CC-BDB,16:50:00,17:08:42
EZS83PX,LSGG,D,EZY,A320,HB-JZY,16:50:00,17:15:59
EJU28FT,LIMC,A,EZY,A319,OE-LQD,16:55:00,16:36:57
WZZ8TN,LRCL,A,WZZ,A320,HA-LWD,16:55:00,16:48:50
RYR36CX,LEMH,D,RYR,B738,EI-DCW,16:55:00,17:11:00
IBE2606,SCEL,A,IBE,A332,EC-MOU,17:00:00,16:53:36
IBE1546,LEMD,A,IBE,A321,EC-HUH,17:05:00,16:58:57
VLG14VP,LEJR,A,VLG,A320,EC-LQK,17:05:00,17:00:42
VLG8031,LFPO,A,VLG,A321,EC-MHA,17:05:00,17:06:18
EJU94KY,LFMN,D,EZY,A320,OE-IJA,17:05:00,17:08:26
VLG35UL,LEIB,D,VLG,A321,EC-MRF,17:05:00,17:12:09
VLG37NA,LEMH,D,VLG,A320,EC-LVU,17:05:00,17:13:21
SVR858,USSS,D,SVR,A319,VP-BJV,17:05:00,17:25:31
VLG39AC,LEPA,D,VLG,A320,EC-LUO,17:05:00,17:26:23
VLG17GS,LEMD,D,VLG,A320,EC-KMI,17:05:00,17:28:22
VLG18WZ,EDDH,A,VLG,A320,EC-MER,17:10:00,16:47:42
VLG69BE,GCRR,A,VLG,A321,EC-MHB,17:10:00,16:54:30
AFR22JR,LFPG,A,AFR,A321,F-GTAU,17:10:00,17:11:16
BTI684,EVRA,D,BTI,BCS3,YL-CSI,17:10:00,17:14:31
RYR834Y,LHBP,D,RYR,B738,EI-DLD,17:10:00,17:24:54
VLG3010,GCLP,D,VLG,A20N,EC-NCS,17:10:00,17:29:02
TAP1037,LPPT,D,TAP,A319,CS-TTG,17:10:00,17:34:19
VLG20FJ,LEGR,D,VLG,A20N,EC-NCF,17:15:00,17:16:47
KLM88T,EHAM,D,KLM,B738,PH-BXB,17:15:00,17:20:13
VLG34VT,LEVD,A,VLG,A320,EC-JSY,17:20:00,17:08:56
VLG3015,GCFV,A,VLG,A320,EC-LVO,17:20:00,17:18:29
VLG22PU,LEZL,A,VLG,A320,EC-MES,17:20:00,17:20:02
EJU15WZ,LFPG,A,EZY,A320,OE-IZW,17:25:00,17:08:02
EJU38ZE,EGKK,A,EZY,A320,OE-ICR,17:25:00,17:12:46
VLG89PL,EBBR,A,VLG,A320,EC-MBY,17:25:00,17:25:13
VLG75DW,EGCC,D,VLG,A320,EC-MEL,17:25:00,17:39:55
VLG1434,LEBB,D,VLG,A320,EC-MBT,17:25:00,17:42:50
THY9VJ,LTFM,A,THY,A333,TC-JNN,17:30:00,17:04:45
VLG83PW,EHAM,A,VLG,A321,EC-MPV,17:30:00,17:17:39
BAW480,EGLL,A,BAW,A320,G-EUUR,17:30:00,17:30:19
WZZ1BN,LRCL,D,WZZ,A320,HA-LWD,17:30:00,17:34:44
IBK9RU,ESSA,D,HFY,A332,CS-TQP,17:30:00,17:45:59
EJU56FC,LIMC,D,EZY,A319,OE-LQD,17:30:00,17:48:45
ANE71WB,LEBG,A,IBE,CRJ9,EC-JZT,17:35:00,17:34:07
VLG91BM,LIME,A,VLG,A320,EC-MXP,17:35:00,17:47:26
VLG2KT,LFPO,D,VLG,A320,EC-JTR,17:35:00,17:48:48
RYR1CG,LIRF,A,RYR,B738,EI-DPY,17:40:00,17:39:40
VLG9EK,GCXO,D,VLG,A20N,EC-NCG,17:40:00,17:41:11
VLG18NE,EDDM,D,VLG,A320,EC-MQE,17:40:00,17:50:19
DLH98U,EDDM,A,DLH,A321,D-AIDP,17:45:00,17:28:25
VLG65GF,LICC,A,VLG,A320,EC-KJD,17:45:00,17:44:34
VLG7830,EGKK,D,VLG,A321,EC-MMU,17:45:00,17:46:40
VLG7827,EGKK,A,VLG,A321,EC-MGZ,17:50:00,17:39:00
IBE16MY,LEMD,A,IBE,A321,EC-JZM,17:50:00,18:03:52
IBE1751,LEMD,D,IBE,A321,EC-HUH,17:50:00,18:08:14
VLG306Z,LSZH,D,VLG,A320,EC-MAH,17:50:00,18:12:41
EJU96WH,LFBD,A,EZY,A320,OE-IZL,17:55:00,17:34:58
VLG18TB,EDDT,A,VLG,A320,EC-KDX,17:55:00,17:55:42
VLG189C,EDDL,A,VLG,A20N,EC-NDC,18:00:00,17:54:12
DLH97M,EDDF,A,DLH,A321,D-AISQ,18:00:00,18:02:43
EJU89EQ,EGKK,D,EZY,A320,OE-ICR,18:00:00,18:09:52
RYR5BA,LEIB,A,RYR,B738,EI-EBL,18:05:00,17:51:13
AFR1748,LFPG,A,AFR,A319,F-GRHT,18:05:00,18:01:07
AFR29MZ,LFPG,D,AFR,A321,F-GTAU,18:05:00,18:08:41
VLG11FU,LEMH,D,VLG,A320,EC-LQK,18:05:00,18:18:27
VLG39CE,LEPA,D,VLG,A321,EC-MHA,18:05:00,18:20:45
VLG22XV,LEZL,D,VLG,A320,EC-MES,18:05:00,18:34:56
EJU75HB,LFPG,D,EZY,A320,OE-IZW,18:05:00,18:42:48
VLG89RM,LIMF,A,VLG,A320,EC-MBD,18:10:00,18:02:21
ANE58LP,LELN,D,IBE,CRJ9,EC-JZT,18:10:00,18:19:59
VLG96EW,EBBR,D,VLG,A320,EC-MER,18:10:00,18:24:58
VLG13LP,LEAL,D,VLG,A320,EC-LVO,18:10:00,18:30:20
VLG51XP,EDDM,A,VLG,A20N,EC-NCU,18:15:00,18:07:25
RYR1JE,EDDK,D,RYR,B738,EI-DPY,18:15:00,18:34:57
VLG17AP,LEMD,A,VLG,A20N,EC-NFH,18:20:00,18:07:26
RYR16AC,EDDF,A,RYR,B738,EI-DAO,18:20:00,18:16:12
VLG97QD,LKPR,D,VLG,A320,EC-JSY,18:20:00,18:21:08
BAW481B,EGLL,D,BAW,A320,G-EUUR,18:20:00,18:32:01
VLG61XL,LIRF,D,VLG,A321,EC-MHB,18:20:00,18:35:18
EJU1405,LSGG,A,EZY,A320,OE-IZD,18:25:00,18:16:34
VLG80LM,LFPO,A,VLG,A321,EC-MQL,18:25:00,18:30:32
IBK5576,EKBI,D,NAX,B738,EI-GBB,18:25:00,18:41:44
VLG16BB,LHBP,A,VLG,A20N,EC-NEA,18:30:00,18:10:59
IBK532,EFHK,A,NAX,B738,EI-FJS,18:30:00,18:14:57
VLG8102,LGAV,D,VLG,A320,EC-MBY,18:30:00,18:31:24
VLG421M,EGPH,D,VLG,A320,EC-MXP,18:30:00,18:31:47
VLG2490,GCRR,D,VLG,A320,EC-MCU,18:30:00,18:32:49
DLH95E,EDDM,D,DLH,A321,D-AIDP,18:30:00,18:56:42
RYR342Q,LEVD,A,RYR,B738,EI-GDE,18:35:00,18:06:28
VLG6523,LIPE,A,VLG,A320,EC-MAN,18:35:00,18:15:53
VLG39GH,LEPA,A,VLG,A320,EC-LVV,18:35:00,18:21:13
VLG1MP,EIDW,A,VLG,A320,EC-MXG,18:35:00,18:25:25
EJU46YB,LFSB,D,EZY,A320,OE-IZL,18:35:00,18:35:17
IBE18MT,LEMD,D,IBE,A321,EC-JZM,18:35:00,18:38:33
VLG83WG,EHAM,D,VLG,A321,EC-MGZ,18:35:00,18:49:00
KAL915,RKSI,A,KAL,B789,HL8345,18:40:00,18:28:57
RAM960U,GMMN,A,RAM,B738,CN-RNJ,18:40:00,18:32:22
VLG274T,LOWW,D,VLG,A320,EC-MVN,18:40:00,18:43:58
VLG6336,LIMC,D,VLG,A321,EC-MPV,18:40:00,18:45:47
VLG3FD,LPPR,A,VLG,A320,EC-MKO,18:40:00,18:47:12
RYR36DL,EGSS,D,RYR,B738,EI-EBL,18:40:00,18:54:19
RYR38SM,ELLX,A,RYR,B738,EI-ENI,18:45:00,18:22:09
VLG14RJ,LEBB,A,VLG,A20N,EC-NAE,18:45:00,18:29:39
IBE1730,LEMD,A,IBE,A321,EC-IXD,18:45:00,18:35:07
AEA84LR,LEPA,D,AEA,B738,EC-III,18:45:00,18:53:53
KLM75K,EHAM,A,KLM,B738,PH-BXF,18:50:00,18:19:22
VLG2436,LFQQ,A,VLG,A320,EC-MGE,18:50:00,18:48:34
BAW406,EGLL,A,BAW,A320,G-EUUD,18:50:00,18:50:01
DLH09W,EDDF,D,DLH,A321,D-AISQ,18:50:00,18:57:05
RYR7XB,EGBB,A,RYR,B738,EI-FRE,18:55:00,18:41:33
VLG1313,LEAL,A,VLG,A320,EC-LLM,18:55:00,18:45:49
VLG1RG,LIMC,A,VLG,A320,EC-MVE,18:55:00,18:48:00
EWG5922,LOWW,A,EWG,A320,D-ABNH,19:00:00,18:54:25
THY4NH,LTFM,D,THY,A333,TC-JNN,19:00:00,19:03:22
VLG19HJ,LEMD,D,VLG,A20N,EC-NFH,19:00:00,19:03:51
VLG34FT,EGKK,D,VLG,A320,EC-MBD,19:00:00,19:05:13
EJU54QW,LFLL,D,EZY,A320,OE-IZD,19:00:00,19:17:01
VLG1884,EDDT,D,VLG,A320,EC-MFN,19:00:00,19:18:17
EWG9442,EDDL,A,EWG,A321,D-AEUC,19:05:00,18:47:30
DAH2014,DAAG,A,DAH,B738,7T-VJM,19:05:00,19:10:11
AFR1749,LFPG,D,AFR,A319,F-GRHT,19:05:00,19:17:18
RYR6CB,ESKN,A,RYR,B738,EI-ENN,19:10:00,18:55:51
RYR6HR,EGSS,A,RYR,B738,EI-DCY,19:10:00,18:59:45
VLG13RT,LEVC,A,VLG,A320,EC-LAA,19:10:00,19:08:04
VLG159N,LEXJ,A,VLG,A320,EC-MFM,19:10:00,19:13:02
RYR68DX,EDDF,D,RYR,B738,EI-DAO,19:10:00,19:21:46
SWR136K,LSZH,A,SWR,A321,HB-IOM,19:15:00,18:47:41
RYR78TP,EGGW,A,RYR,B738,EI-EKY,19:15:00,18:53:57
VLG23VD,LEMG,A,VLG,A320,EC-MVM,19:15:00,19:18:57
IBK533,EFHK,D,NAX,B738,EI-FJS,19:15:00,19:21:04
RYR71CU,LFOB,D,RYR,B738,EI-GDE,19:15:00,19:24:52
VLG8462,LPPT,D,VLG,A321,EC-MQL,19:15:00,19:26:15
WZZ6417,UGKO,A,WZZ,A320,HA-LYG,19:20:00,18:57:26
VLG32SN,GCXO,A,VLG,A320,EC-LOP,19:20:00,19:00:30
VLG21LY,LEMG,D,VLG,A320,EC-MAN,19:20:00,19:20:54
VLG72GV,LFPG,D,VLG,A20N,EC-NDC,19:20:00,19:28:17
