callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
THY1XY,LTFJ,D,THY,B738,TC-JVP,13:15:00,13:17:36
VLG9AA,EDDM,D,VLG,A20N,EC-NCU,13:15:00,13:19:02
VLG121A,LEMD,A,VLG,A320,EC-LOP,13:20:00,13:01:05
IBK1PW,EGKK,A,NAX,B738,EI-GBF,13:20:00,13:03:32
VLG13EC,LEAL,A,VLG,A320,EC-MBS,13:20:00,13:10:49
VLG33RK,LOWW,A,VLG,A20N,EC-NCG,13:20:00,13:13:11
KLM1670,EHAM,D,KLM,B738,PH-BCK,13:20:00,13:28:17
CPA318,VHHH,D,CPA,A35K,B-LXE,13:20:00,13:40:44
UAE185,OMDB,A,UAE,A388,A6-EDK,13:25:00,13:18:35
RYR7WY,EGNX,D,RYR,B738,EI-DWZ,13:25:00,13:25:36
VLG1678,LEST,A,VLG,A320,EC-KCU,13:30:00,13:05:36
AAL40,KORD,A,AAL,B788,N805AN,13:30:00,13:12:34
VLG8653,LKPR,A,VLG,A320,EC-MVD,13:30:00,13:14:43
EZY73KM,EGAA,A,EZY,A319,G-EZDM,13:30:00,13:27:19
IBE13GV,LEMD,D,IBE,A20N,EC-NER,13:30:00,13:33:00
AUI7BC,UKBB,D,AUI,B738,UR-UID,13:30:00,13:34:10
RAM965Y,GMMN,D,RAM,B738,CN-RNZ,13:30:00,13:43:07
VLG3561,LEIB,A,VLG,A320,EC-MNZ,13:35:00,13:35:45
BAW485,EGLL,D,BAW,A320,G-EUUL,13:35:00,13:48:11
PGT78B,LTFJ,A,PGT,A20N,TC-NCE,13:40:00,13:19:41
VLG3745,LEMH,A,VLG,A320,EC-MBD,13:40:00,13:30:32
VLG1252,LEAM,A,VLG,A320,EC-KHN,13:40:00,13:32:19
VLG99WP,LIEA,A,VLG,A320,EC-MAI,13:40:00,13:35:43
VLG18HA,EKCH,D,VLG,A321,EC-MHB,13:40:00,13:41:00
EWG3LR,EDDH,A,EWG,A320,D-AEWU,13:40:00,13:41:44
RYR6RW,EBBR,D,RYR,B738,EI-GDC,13:40:00,14:04:58
SBI6106,ULLI,D,SBI,A319,VP-BHV,13:45:00,13:46:17
SVR845,UUDD,A,SVR,A321,VQ-BOF,13:45:00,13:49:12
DLH51J,EDDM,D,DLH,A320,D-AIUQ,13:45:00,13:52:13
LPE2430,SPJC,A,LAN,B763,CC-CXJ,13:50:00,13:31:49
CSA688,LKPR,A,TVS,B738,OK-TSV,13:50:00,13:40:02
DLH05U,EDDF,D,DLH,A321,D-AIDK,13:50:00,13:59:46
RYR21JA,UKBB,D,RYR,B738,EI-DLC,13:50:00,14:06:14
VLG2021,LEGR,A,VLG,A320,EC-MER,13:55:00,13:39:56
RYR452,LEPA,A,RYR,B738,EI-EBS,13:55:00,13:44:45
RYR6LY,EGBB,D,RYR,B738,EI-FIZ,13:55:00,13:56:50
VLG12TR,LFLL,A,VLG,A20N,EC-NCF,14:00:00,13:41:02
RYR1HM,EYVI,A,RYR,B738,EI-EBL,14:00:00,13:44:04
BAW474,EGLL,A,BAW,A320,G-EUYF,14:00:00,13:47:59
EJU74FZ,EGGD,A,EZY,A320,OE-ICR,14:00:00,13:48:17
EJU1697,LFMN,A,EZY,A320,OE-IZD,14:00:00,13:50:32
VLG1GY,EKCH,A,VLG,A320,EC-MCU,14:00:00,13:55:10
SBI891,UUDD,A,SBI,A321,VQ-BQK,14:00:00,14:01:45
VLG537J,LEMD,D,VLG,A320,EC-LOP,14:00:00,14:14:53
VLG64BC,LIPZ,D,VLG,A320,EC-MUM,14:00:00,14:26:44
LGL3591,ELLX,A,LGL,DH8D,LX-LQC,14:05:00,13:55:08
VLG333G,LIMC,A,VLG,A320,EC-MBF,14:05:00,13:56:41
SWR131C,LSZH,A,SWR,A321,HB-IOM,14:05:00,14:00:10
VLG81UU,LGAV,A,VLG,A321,EC-MHS,14:05:00,14:05:19
NAX7155,KORD,D,NAX,B789,SE-RXZ,14:05:00,14:08:43
VLG13BD,LEAL,D,VLG,A320,EC-MBS,14:05:00,14:16:43
RYR4FZ,EGSS,D,RYR,B738,EI-FTY,14:05:00,14:21:51
VLG80PL,LFPO,D,VLG,A321,EC-MRF,14:05:00,14:22:31
VLG53RR,LEIB,D,VLG,A320,EC-MXG,14:05:00,14:30:36
VLG3007,GCLP,A,VLG,A320,EC-MAN,14:10:00,14:01:07
VLG19LR,LEPA,A,VLG,A320,EC-LQM,14:10:00,14:05:09
AFL2649,UUEE,D,AFL,A321,VP-BFQ,14:10:00,14:15:57
EZY47WM,EGAA,D,EZY,A319,G-EZDM,14:10:00,14:25:30
QTR145,OTHH,A,TAM,A359,A7-AQA,14:15:00,13:56:40
VLG293L,LEPA,D,VLG,A320,EC-KCU,14:15:00,14:15:54
VLG84PU,LPPR,D,VLG,A320,EC-MVO,14:15:00,14:16:37
VLG1679,LEST,D,VLG,A320,EC-MVD,14:15:00,14:26:07
EWG7521,EDDH,D,EWG,A320,D-AEWU,14:15:00,14:35:08
RYR30HJ,LEXJ,A,RYR,B738,EI-DLE,14:20:00,13:55:44
AEA6060,LEPA,A,AEA,B738,EC-III,14:20:00,14:07:58
PGT38Z,LTFJ,D,PGT,A20N,TC-NCE,14:20:00,14:22:28
RYR3081,LEMG,A,RYR,B738,EI-DYZ,14:20:00,14:25:40
AFR75JK,LFPG,A,AFR,A320,F-GKXZ,14:25:00,14:18:14
VLG6514,LIMF,D,VLG,A320,EC-MBD,14:25:00,14:27:32
VLG149B,LEBB,A,VLG,A320,EC-LVU,14:30:00,14:16:16
BEL3LM,EBBR,A,BEL,A320,OO-TCH,14:30:00,14:19:31
IBE1316,LEMD,A,IBE,A321,EC-HUH,14:30:00,14:28:19
RYR16HN,LIRN,A,RYR,B738,EI-DPW,14:30:00,14:29:49
RYR6578,LEPA,D,RYR,B738,EI-EBS,14:30:00,14:30:20
VLG54FP,LIPE,D,VLG,A320,EC-MNZ,14:30:00,14:36:24
MAC377,GMTT,A,ABY,A320,CN-NMO,14:40:00,14:13:10
SQP745,UKOO,A,SQP,B738,UR-SQB,14:40:00,14:24:38
AMX038,MMMX,D,AMX,B789,XA-ADG,14:40:00,14:43:20
CSA689,LKPR,D,TVS,B738,OK-TSV,14:40:00,14:56:02
ANE70VG,LEBG,D,IBE,CRJ9,EC-JZT,14:40:00,14:59:35
VLG3VW,ENGM,A,VLG,A20N,EC-NCT,14:45:00,14:26:00
EZY74LB,EGKK,A,EZY,A319,G-EZGE,14:45:00,14:36:05
EJU64GV,LSGG,D,EZY,A320,OE-IZL,14:45:00,14:51:44
SVR846,UUDD,D,SVR,A321,VQ-BOF,14:45:00,14:56:40
DLH06E,EDDM,A,DLH,A320,D-AIQH,14:50:00,14:44:58
RYR2NJ,LEJR,D,RYR,B738,EI-DLD,14:50:00,14:52:41
VLG61BR,LIMC,D,VLG,A320,EC-MCU,14:50:00,15:01:37
BAW475,EGLL,D,BAW,A320,G-EUYF,14:50:00,15:06:02
LGL32B,ELLX,D,LGL,DH8D,LX-LQC,14:50:00,15:16:17
SWR193P,LSZH,D,SWR,A321,HB-IOM,14:55:00,14:57:46
RYR3082,LEMG,D,RYR,B738,EI-DYZ,14:55:00,15:01:23
VLG13SU,LIEE,A,VLG,A320,EC-JSY,15:00:00,14:46:25
VLG186T,EDDS,D,VLG,A321,EC-MHS,15:00:00,15:11:31
VLG61SN,LIRF,D,VLG,A320,EC-LQM,15:00:00,15:12:51
FOO772R,LOWW,A,FOO,A321,OE-LCF,15:05:00,15:15:26
SBI892,UUDD,D,SBI,A321,VQ-BQK,15:05:00,15:25:19
TRA81J,EHAM,A,TRA,B738,PH-HZX,15:10:00,14:36:30
DLH91A,EDDF,A,DLH,A321,D-AIDG,15:15:00,15:10:25
VLG80NE,LFPO,A,VLG,A320,EC-JZI,15:15:00,15:14:37
VLG19BK,LEMG,D,VLG,A320,EC-MAN,15:15:00,15:22:31
IBE1515,LEMD,D,IBE,A321,EC-HUH,15:15:00,15:24:22
AFR99RA,LFPG,D,AFR,A320,F-GKXZ,15:15:00,15:27:23
RYR8841,LEIB,D,RYR,B738,EI-DLE,15:15:00,15:40:18
RYR2897,LEPA,A,RYR,B738,EI-DPT,15:20:00,14:58:41
VLG35MH,LEIB,A,VLG,A320,EC-MAX,15:20:00,15:12:12
NAX1WA,KLAX,D,NAX,B789,LN-LNS,15:20:00,15:22:59
BEL74C,EBBR,D,BEL,A320,OO-TCH,15:20:00,15:24:40
RYR31JL,LEVD,D,RYR,B738,EI-DPW,15:20:00,15:25:59
EZY51KW,EGKK,D,EZY,A319,G-EZGE,15:20:00,15:34:57
VLG22CY,LEZL,A,VLG,A320,EC-KDG,15:25:00,15:01:27
VLG8XX,GCXO,A,VLG,A20N,EC-NCS,15:25:00,15:13:58
MSR767,HECA,A,MSR,B738,SU-GDY,15:25:00,15:16:18
RYR3T,LEMG,A,RYR,B738,EI-DPY,15:25:00,15:29:43
VLG6008,LIRQ,A,VLG,A319,EC-MGF,15:30:00,15:25:52
MAC378,GMTT,D,ABY,A320,CN-NMO,15:30:00,15:30:46
AAL41,KORD,D,AAL,B788,N805AN,15:30:00,15:38:26
VLG12MN,LECO,D,VLG,A20N,EC-NCT,15:30:00,15:44:23
SQP746,UKOO,D,SQP,B738,UR-SQB,15:30:00,15:46:07
IBK52H,ENGM,D,NAX,B738,EI-GBF,15:30:00,15:55:55
UAE186,OMDB,D,UAE,A388,A6-EDK,15:30:00,15:59:58
AFL2514,UUEE,A,AFL,A321,VP-BFX,15:40:00,15:22:36
VLG3249,GCLA,A,VLG,A20N,EC-NEA,15:40:00,15:36:33
IBE1430,LEMD,A,IBE,A320,EC-IEF,15:45:00,15:31:12
DLH87Y,EDDM,D,DLH,A320,D-AIQH,15:45:00,15:52:57
VLG43WP,LFSB,A,VLG,A320,EC-LVP,15:50:00,15:34:02
VLG73SB,EHAM,D,VLG,A320,EC-JSY,15:50:00,16:00:07
RYR82KC,GCXO,A,RYR,B738,EI-FOG,15:55:00,15:29:38
VLG91QL,EDDV,A,VLG,A320,EC-LZN,15:55:00,15:36:54
FOO538L,LOWW,D,FOO,A321,OE-LCF,15:55:00,15:59:50
TRA513V,EHAM,D,TRA,B738,PH-HZX,15:55:00,16:04:55
VLG14WL,LEBB,D,VLG,A320,EC-MAI,15:55:00,16:06:00
AVA019,SKBO,D,AVA,B788,N785AV,15:55:00,16:10:48
VLG15FR,LFML,D,VLG,A320,EC-KHN,15:55:00,16:18:46
DLH22H,EDDF,A,DLH,A321,D-AIRN,16:00:00,15:51:44
IBK1RG,ESSA,A,HFM,A333,9H-AGU,16:00:00,15:53:09
RYR1GK,EGSS,A,RYR,B738,EI-DCG,16:00:00,15:53:39
EZY14QD,EGGW,A,EZY,A20N,G-UZHX,16:00:00,15:58:15
RYR8NM,LIME,A,RYR,B738,EI-DPM,16:00:00,16:03:44
DLH84M,EDDF,D,DLH,A321,D-AIDG,16:00:00,16:05:40
VLG5NR,LEXJ,D,VLG,A20N,EC-NCF,16:00:00,16:12:03
BAW406,EGLL,A,BAW,A320,G-EUYC,16:05:00,15:56:32
VLG39BN,LEPA,D,VLG,A320,EC-LRY,16:05:00,16:23:34
BTI683,EVRA,A,BTI,BCS3,YL-CSH,16:10:00,16:02:20
RYR87JV,EBCI,A,RYR,B738,EI-DYM,16:10:00,16:05:05
VLG21RW,LEMG,A,VLG,A321,EC-MOO,16:10:00,16:10:43
RYR23ET,ELLX,D,RYR,B738,EI-DPT,16:10:00,16:20:50
VLG62TV,LSGG,D,VLG,A320,EC-MAH,16:10:00,16:24:09
BRU869,UMMS,A,BRU,E195,EW-514PO,16:15:00,16:07:41
VLG16CZ,LEMD,D,VLG,A320,EC-LVU,16:15:00,16:27:30
RYR907E,LEST,D,RYR,B738,EI-EBL,16:15:00,16:32:50
TAP1042,LPPT,A,TAP,A319,CS-TTN,16:20:00,15:50:34
VLG24PP,LIRF,A,VLG,A320,EC-MVM,16:20:00,16:03:19
VLG1YH,LIMC,A,VLG,A20N,EC-NAJ,16:20:00,16:11:51
EZS79EP,LSGG,A,EZY,A320,HB-JZY,16:25:00,16:03:58
KLM79K,EHAM,A,KLM,B739,PH-BXT,16:25:00,16:13:55
VLG94VV,LEZL,D,VLG,A320,EC-KDG,16:25:00,16:32:48
VLG15SQ,LEMD,A,VLG,A20N,EC-NFH,16:25:00,16:40:21
VLG1521,LFMN,D,VLG,A320,EC-MAX,16:25:00,16:52:52
MSR768,HECA,D,MSR,B738,SU-GDY,16:25:00,16:55:46
IBE16GP,LEMD,D,IBE,A320,EC-IEF,16:30:00,16:31:24
TAR514,DTTA,A,TAR,A320,TS-IMI,16:35:00,16:27:18
AEA78QT,LEMD,A,AEA,A332,EC-KTG,16:35:00,16:30:07
VLG13GJ,LEVC,D,VLG,A320,EC-LVP,16:35:00,16:41:08
EZY62ZH,EGGW,D,EZY,A20N,G-UZHX,16:35:00,16:41:13
IBK1TM,EFHK,A,NAX,B738,EI-FVY,16:35:00,16:43:28
IBK5DF,ESGG,D,NAX,B738,EI-GBB,16:35:00,16:45:05
VLG3531,LEIB,A,VLG,A320,EC-MXG,16:40:00,16:30:10
VLG548B,LEPA,A,VLG,A320,EC-KCU,16:40:00,16:33:45
QTR13EW,OTHH,D,TAM,A359,A7-AQA,16:40:00,16:42:16
VLG5GG,LESO,D,VLG,A319,EC-MGF,16:40:00,17:00:49
IBE2622,KSFO,A,IBE,A332,EC-MOY,16:45:00,16:36:40
VLG87CD,EGBB,A,VLG,A20N,EC-NAF,16:50:00,16:26:06
RYR1CG,LIRF,A,RYR,B738,EI-GDE,16:50:00,16:26:35
VLG305W,LEBB,A,VLG,A320,EC-MBM,16:50:00,16:30:08
VLG2470,EDDN,A,VLG,A320,EC-MBK,16:50:00,16:33:12
VLG8745,LMML,A,VLG,A320,EC-LVT,16:50:00,16:43:30
VLG73CV,LPPT,A,VLG,A320,EC-MFL,16:50:00,16:51:57
DLH26E,EDDF,D,DLH,A321,D-AIRN,16:50:00,16:54:30
RYR2VT,GCLP,D,RYR,B738,EI-DCG,16:50:00,16:54:49
LPE2431,SPJC,D,LAN,B763,CC-CXJ,16:50:00,17:11:16
AFL2515,UUEE,D,AFL,A321,VP-BFX,16:50:00,17:14:42
EJU28FT,LIMC,A,EZY,A319,OE-LQV,16:55:00,16:40:00
BAW407,EGLL,D,BAW,A320,G-EUYC,16:55:00,16:59:10
WZZ8TN,LRCL,A,WZZ,A320,HA-LPV,16:55:00,17:01:27
RYR36CX,LEMH,D,RYR,B738,EI-FOG,16:55:00,17:12:08
IBE2606,SCEL,A,IBE,A332,EC-MYA,17:00:00,16:44:16
EZS83PX,LSGG,D,EZY,A320,HB-JZY,17:00:00,17:18:55
IBE1546,LEMD,A,IBE,A321,EC-JRE,17:05:00,17:01:26
VLG35UL,LEIB,D,VLG,A321,EC-MOO,17:05:00,17:07:12
VLG17GS,LEMD,D,VLG,A20N,EC-NFH,17:05:00,17:09:53
VLG37NA,LEMH,D,VLG,A20N,EC-NEA,17:05:00,17:10:24
BRU870,UMMS,D,BRU,E195,EW-514PO,17:05:00,17:19:18
VLG39AC,LEPA,D,VLG,A320,EC-MVM,17:05:00,17:20:03
SVR3531,UUDD,A,SVR,A321,VQ-BGX,17:10:00,16:52:49
VLG69BE,GCRR,A,VLG,A321,EC-MLM,17:10:00,16:57:03
VLG18WZ,EDDH,A,VLG,A320,EC-LLJ,17:10:00,16:59:31
AFR22JR,LFPG,A,AFR,A320,F-GKXN,17:10:00,17:06:26
VLG20FJ,LEGR,D,VLG,A20N,EC-NAJ,17:10:00,17:14:26
RYR834Y,LHBP,D,RYR,B738,EI-DYM,17:10:00,17:20:23
TAP1037,LPPT,D,TAP,A319,CS-TTN,17:10:00,17:21:55
BTI684,EVRA,D,BTI,BCS3,YL-CSH,17:10:00,17:35:27
KLM88T,EHAM,D,KLM,B739,PH-BXT,17:15:00,17:47:40
VLG3015,GCFV,A,VLG,A20N,EC-NBA,17:20:00,16:58:21
RYR506L,LIPE,A,RYR,B738,EI-FIV,17:20:00,17:10:02
VLG22PU,LEZL,A,VLG,A320,EC-LAA,17:20:00,17:11:40
BAW480,EGLL,A,BAW,A320,G-EUYH,17:25:00,17:17:16
EJU38ZE,EGKK,A,EZY,A320,OE-IZW,17:25:00,17:17:21
VLG89PL,EBBR,A,VLG,A320,EC-LOB,17:25:00,17:22:40
VLG75DW,EGCC,D,VLG,A320,EC-KCU,17:25:00,17:27:38
IBK2PU,EGKK,D,NAX,B738,EI-FVY,17:25:00,17:45:56
VLG83PW,EHAM,A,VLG,A321,EC-MHA,17:30:00,17:08:58
THY9VJ,LTFM,A,THY,A333,TC-LOB,17:30:00,17:28:32
WZZ1BN,LRCL,D,WZZ,A320,HA-LPV,17:30:00,17:38:58
EJU56FC,LIMC,D,EZY,A319,OE-LQV,17:30:00,17:42:04
VLG3010,GCLP,D,VLG,A20N,EC-NCS,17:30:00,17:46:18
IBK9RU,ESSA,D,HFM,A333,9H-AGU,17:30:00,17:49:54
VLG18TB,EDDT,A,VLG,A320,EC-MXP,17:35:00,17:18:53
ANE71WB,LEBG,A,IBE,CRJ9,EC-JZT,17:35:00,17:28:06
VLG65GF,LICC,A,VLG,A20N,EC-NAZ,17:35:00,17:36:06
VLG2KT,LFPO,D,VLG,A320,EC-MER,17:35:00,17:46:32
RYR6XW,EBBR,D,RYR,B738,EI-GDE,17:35:00,17:57:19
TAR515,DTTA,D,TAR,A320,TS-IMI,17:40:00,17:41:18
VLG9EK,GCXO,D,VLG,A320,EC-MBK,17:40:00,17:42:47
VLG1434,LEBB,D,VLG,A320,EC-MBM,17:40:00,17:49:29
VLG18NE,EDDM,D,VLG,A20N,EC-NCG,17:40:00,17:50:00
DLH98U,EDDM,A,DLH,A320,D-AIQW,17:45:00,17:40:15
IBE16MY,LEMD,A,IBE,A321,EC-IGK,17:50:00,17:34:49
VLG7827,EGKK,A,VLG,A321,EC-MPV,17:50:00,17:45:37
IBE1751,LEMD,D,IBE,A321,EC-JRE,17:50:00,18:00:38
RYR5UN,EDDB,D,RYR,B738,EI-DPM,17:50:00,18:05:48
VLG306Z,LSZH,D,VLG,A320,EC-MBY,17:50:00,18:24:40
RYR2FX,LIPE,D,RYR,B738,EI-FIV,17:55:00,18:11:10
DLH97M,EDDF,A,DLH,A321,D-AIDV,18:00:00,17:35:51
VLG189C,EDDL,A,VLG,A320,EC-MKO,18:00:00,17:55:57
EJU89EQ,EGKK,D,EZY,A320,OE-ICR,18:00:00,18:14:25
RYR5BA,LEIB,A,RYR,B738,EI-DLE,18:05:00,17:57:20
RYR3WE,LKPR,A,RYR,B738,EI-DYC,18:05:00,18:03:30
SVR3532,UUDD,D,SVR,A321,VQ-BGX,18:05:00,18:06:03
AFR29MZ,LFPG,D,AFR,A320,F-GKXN,18:05:00,18:06:35
EJU75HB,LFPG,D,EZY,A320,OE-IZD,18:05:00,18:10:01
VLG22XV,LEZL,D,VLG,A320,EC-LLJ,18:05:00,18:17:36
VLG11FU,LEMH,D,VLG,A320,EC-LVT,18:05:00,18:18:08
VLG39CE,LEPA,D,VLG,A320,EC-LUO,18:05:00,18:24:27
BMS8AT,LROP,A,BMS,B735,YR-BAG,18:10:00,18:00:15
VLG89RM,LIMF,A,VLG,A320,EC-MBD,18:10:00,18:09:47
ANE58LP,LELN,D,IBE,CRJ9,EC-JZT,18:10:00,18:25:47
VLG13LP,LEAL,D,VLG,A319,EC-MIR,18:10:00,18:25:59
VLG51XP,EDDM,A,VLG,A20N,EC-NCU,18:15:00,17:56:12
RYR16AC,EDDF,A,RYR,B738,EI-GSI,18:20:00,18:18:04
VLG97QD,LKPR,D,VLG,A320,EC-LAA,18:20:00,18:20:18
VLG17AP,LEMD,A,VLG,A320,EC-JTQ,18:20:00,18:31:25
VLG61XL,LIRF,D,VLG,A20N,EC-NBA,18:20:00,18:41:58
VLG80LM,LFPO,A,VLG,A321,EC-MRF,18:25:00,18:16:23
EJU1405,LSGG,A,EZY,A320,OE-IZL,18:25:00,18:21:33
NAX95L,KEWR,D,NAX,B789,SE-RXM,18:25:00,18:28:42
BAW481B,EGLL,D,BAW,A320,G-EUYH,18:25:00,18:31:37
VLG16BB,LHBP,A,VLG,A320,EC-MEL,18:30:00,18:07:29
VLG3FD,LPPR,A,VLG,A320,EC-MVO,18:30:00,18:21:36
VLG96EW,EBBR,D,VLG,A20N,EC-NAZ,18:30:00,18:31:51
SVR5002,UUDD,D,SVR,A321,VQ-BOB,18:30:00,18:33:56
DLH95E,EDDM,D,DLH,A320,D-AIQW,18:30:00,18:35:04
RYR342Q,LEVD,A,RYR,B738,EI-DPW,18:35:00,18:13:24
WZZ378,EPWA,A,WZZ,A321,HA-LXT,18:35:00,18:13:33
VLG39GH,LEPA,A,VLG,A320,EC-LRY,18:35:00,18:22:53
VLG1MP,EIDW,A,VLG,A320,EC-MBE,18:35:00,18:25:03
VLG6523,LIPE,A,VLG,A320,EC-MNZ,18:35:00,18:26:05
EJU46YB,LFSB,D,EZY,A320,OE-IZW,18:35:00,18:36:13
IBE18MT,LEMD,D,IBE,A321,EC-IGK,18:35:00,18:40:24
VLG83WG,EHAM,D,VLG,A321,EC-MPV,18:35:00,18:40:37
VLG274T,LOWW,D,VLG,A320,EC-MFL,18:35:00,18:50:39
RAM960U,GMMN,A,RAM,B738,CN-RNZ,18:40:00,18:13:04
KAL915,RKSI,A,KAL,B789,HL8081,18:40:00,18:29:53
VLG6336,LIMC,D,VLG,A320,EC-MXG,18:40:00,18:42:13
RYR36DL,EGSS,D,RYR,B738,EI-DPY,18:40:00,18:50:28
VLG421M,EGPH,D,VLG,A320,EC-LOB,18:40:00,18:52:02
IBE1730,LEMD,A,IBE,A321,EC-HUH,18:45:00,18:39:54
IBE2625,KBOS,D,IBE,A332,EC-NEN,18:45:00,18:52:14
AEA84LR,LEPA,D,AEA,B738,EC-III,18:45:00,18:58:45
KLM75K,EHAM,A,KLM,B738,PH-BXL,18:50:00,18:45:46
DLH09W,EDDF,D,DLH,A321,D-AIDV,18:50:00,18:59:14
VLG14RJ,LEBB,A,VLG,A320,EC-MAI,18:55:00,18:27:27
VLG1RG,LIMC,A,VLG,A320,EC-MCU,18:55:00,18:28:21
RYR87MY,LEJR,A,RYR,B738,EI-DLD,18:55:00,18:48:09
VLG1313,LEAL,A,VLG,A320,EC-KDH,18:55:00,18:57:48
VLG34FT,EGKK,D,VLG,A320,EC-MKO,19:00:00,19:07:33
EJU54QW,LFLL,D,EZY,A320,OE-IZL,19:00:00,19:08:27
VLG19HJ,LEMD,D,VLG,A320,EC-JTQ,19:00:00,19:11:20
THY4NH,LTFM,D,THY,A333,TC-LOB,19:00:00,19:11:50
VLG1884,EDDT,D,VLG,A320,EC-MXP,19:00:00,19:15:20
RYR68DX,EDDF,D,RYR,B738,EI-GSI,19:00:00,19:17:37
DAH2014,DAAG,A,DAH,B738,7T-VJM,19:05:00,18:47:18
EWG9442,EDDL,A,EWG,A320,D-AEWP,19:05:00,18:55:46
BMS3AA,LROP,D,BMS,B735,YR-BAG,19:05:00,19:07:41
VLG13RT,LEVC,A,VLG,A320,EC-LVP,19:10:00,19:01:42
VLG159N,LEXJ,A,VLG,A20N,EC-NCF,19:10:00,19:14:27
RYR7XB,EGBB,A,RYR,B738,EI-FIZ,19:10:00,19:16:18
VLG23VD,LEMG,A,VLG,A320,EC-MAN,19:15:00,18:59:35
IBE18BD,LEMD,A,IBE,A321,EC-IXD,19:15:00,19:01:08
EWG2520,EDDS,A,EWG,A319,OK-NEM,19:15:00,19:03:23
SWR136K,LSZH,A,SWR,A321,HB-IOH,19:15:00,19:10:08
VLG6287,LIBR,D,VLG,A320,EC-MEL,19:15:00,19:18:49
RYR71CU,LFOB,D,RYR,B738,EI-DYC,19:15:00,19:21:35
VLG8462,LPPT,D,VLG,A321,EC-MRF,19:15:00,19:27:08
VLG64SL,LEVX,D,VLG,A320,EC-MVO,19:15:00,19:38:03
VLG32SN,GCXO,A,VLG,A320,EC-LZZ,19:20:00,19:10:16
VLG21LY,LEMG,D,VLG,A320,EC-MNZ,19:20:00,19:29:27
VLG72GV,LFPG,D,VLG,A320,EC-LRY,19:20:00,19:32:02
VLG7620,OLBA,D,VLG,A320,EC-MBD,19:20:00,19:39:48
RYR63SX,LMML,D,RYR,B738,EI-DPW,19:20:00,19:44:30
VLG61KC,LIRF,A,VLG,A320,EC-LQM,19:25:00,19:09:13
RYR6HR,EGSS,A,RYR,B738,EI-DHH,19:25:00,19:13:14
TAP1036,LPPT,A,TAP,A319,CS-TTM,19:25:00,19:17:21
RYR6882,LEMH,A,RYR,B738,EI-FOG,19:25:00,19:24:34
VLG650B,LIRN,D,VLG,A320,EC-MBE,19:25:00,19:34:19
WZZ276,EPWA,D,WZZ,A321,HA-LXT,19:25:00,19:49:10
VLG3909,LEPA,A,VLG,A320,EC-MVM,19:30:00,19:13:08
VLG37GQ,LEMH,A,VLG,A20N,EC-NEA,19:30:00,19:32:12
IBE19HM,LEMD,D,IBE,A321,EC-HUH,19:30:00,19:36:35
RYR4E,LIRF,D,RYR,B738,EI-DLD,19:30:00,19:38:17
EJU65ER,EDDB,A,EZY,A319,OE-LQA,19:35:00,19:08:50
VLG18LX,LEMD,A,VLG,A320,EC-LVU,19:35:00,19:11:39
DLH88P,EDDF,A,DLH,A321,D-AIRF,19:35:00,19:15:05
AFR124M,LFPG,A,AFR,A319,F-GRHT,19:35:00,19:15:46
VLG80FV,LFPO,A,VLG,A321,EC-MMU,19:35:00,19:29:45
EWG5922,LOWW,A,EWG,A319,OE-LYX,19:35:00,19:30:14
VLG248T,LESO,A,VLG,A319,EC-MGF,19:35:00,19:33:14
VLG67MT,EDDS,A,VLG,A321,EC-MHS,19:40:00,19:28:28
KLM76T,EHAM,D,KLM,B738,PH-BXL,19:40:00,19:42:02
VLG14TE,LEBB,D,VLG,A320,EC-MCU,19:40:00,19:42:31
VLG12AD,LECO,A,VLG,A20N,EC-NCT,19:40:00,19:42:50
RAM961U,GMMN,D,RAM,B738,CN-RNZ,19:40:00,19:52:08
VLG84C,LEAL,D,VLG,A320,EC-KDH,19:40:00,19:58:39
VLG35UU,LEIB,A,VLG,A321,EC-MOO,19:45:00,19:14:37
VLG1522,LFMN,A,VLG,A320,EC-MAX,19:45:00,19:18:41
EWG6LW,EDDL,D,EWG,A320,D-AEWP,19:45:00,19:45:49
BAW486,EGLL,A,BAW,A320,G-TTOB,19:50:00,19:43:45
KTK7755,UUWW,A,KTK,B763,VP-BXW,19:50:00,19:47:39
RYR18PP,EGGP,A,RYR,B738,EI-GXN,19:55:00,19:29:41
TVF24DF,LFPO,A,TRA,B738,F-GZHM,19:55:00,19:49:09
VLG130W,LFRN,D,VLG,A320,EC-MAI,19:55:00,20:02:29
EWG9SJ,EDDS,D,EWG,A319,OK-NEM,19:55:00,20:13:20
VLG80SB,LSGG,A,VLG,A320,EC-MAH,20:00:00,19:44:48
RYR78TP,EGGW,A,RYR,B738,EI-EKO,20:00:00,19:53:04
IBE1846,LEMD,A,IBE,A20N,EC-NDN,20:00:00,20:00:51
IBE2001,LEMD,D,IBE,A321,EC-IXD,20:00:00,20:03:15
RYR5SU,LIME,D,RYR,B738,EI-DHH,20:00:00,20:04:29
SQP748,UKHH,D,SQP,B738,UR-SQF,20:00:00,20:17:55
VLG35AZ,LFBD,D,VLG,A320,EC-MAN,20:00:00,20:25:02
VLG3003,GCLP,A,VLG,A321,EC-MMH,20:05:00,19:42:56
EWG46T,EDDK,A,EWG,B738,D-ABKM,20:05:00,20:06:46
DAH2015,DAAG,D,DAH,B738,7T-VJM,20:05:00,20:07:45
VLG42WU,GCXO,D,VLG,A320,EC-LZZ,20:05:00,20:11:51
