callsign,airp,a_d,airl,ac_model,tail,time_sch,time_atm
VLG1822,EDDH,D,VLG,A20N,EC-NAJ,08:00:00,08:15:52
SWT8154,DAAG,D,SWT,AT72,EC-JXF,08:00:00,08:23:20
EJU67YH,LIMC,A,EZY,A320,OE-IJJ,08:05:00,07:33:09
TRA89A,EHAM,A,TRA,B738,PH-HXA,08:10:00,08:03:43
VLG1311,LEAL,A,VLG,A320,EC-MVD,08:10:00,08:04:35
EZS76ZK,LSGG,A,EZY,A320,HB-JXJ,08:10:00,08:10:31
VLG6287,LIBR,D,VLG,A20N,EC-NCU,08:10:00,08:20:01
RYR6397,LEZL,A,RYR,B738,EI-DLJ,08:15:00,08:14:11
CCA845,ZBAA,A,CCA,A333,B-8579,08:15:00,08:19:11
TVF25JY,LFPO,A,TRA,B738,F-HTVN,08:20:00,08:09:27
VLG7893,ULLI,A,VLG,A320,EC-MCU,08:20:00,08:14:17
VLG84EL,LPPR,D,VLG,A320,EC-JZI,08:20:00,08:44:00
DLH22A,EDDM,A,DLH,A320,D-AIZM,08:30:00,08:22:43
EWG5B,LOWW,A,EWG,A319,OE-LYW,08:30:00,08:25:15
IBE0831,LEMD,D,IBE,A321,EC-HUH,08:30:00,08:52:09
LDM96D,LOWW,A,LDM,A320,OE-LOP,08:35:00,08:09:25
VLG41SB,LEST,A,VLG,A320,EC-LVV,08:35:00,08:24:57
BEL6BC,EBBR,A,BEL,A319,OO-SSJ,08:35:00,08:37:29
WZZ161,LHBP,A,WZZ,A21N,HA-LVD,08:40:00,08:23:04
AEA52UP,LEPA,D,AEA,B738,EC-IDT,08:40:00,08:44:33
VLG39ZS,LEPA,D,VLG,A20N,EC-NEA,08:40:00,08:45:23
EJU68LP,LIMC,D,EZY,A320,OE-IJJ,08:40:00,08:49:32
VLG3NF,LECO,A,VLG,A320,EC-MDZ,08:45:00,08:19:06
SWR128A,LSGG,A,SWR,BCS3,HB-JCN,08:45:00,08:37:32
EWG47Y,EDDL,A,EWG,A320,D-AEWP,08:45:00,08:41:44
EJU81EU,LFPG,A,EZY,A320,OE-INM,08:45:00,08:48:11
DAL194,KATL,A,DAL,B764,N844MH,08:45:00,08:53:51
EZS74PM,LSGG,D,EZY,A320,HB-JXJ,08:45:00,08:59:44
SQP742,UKBB,D,SQP,B738,UR-SQA,08:45:00,09:12:35
SWR198F,LSZH,A,SWR,A321,HB-IOO,08:50:00,08:28:55
EJU68YB,EDDB,A,EZY,A320,OE-INP,08:50:00,08:53:15
QTR19LJ,OTHH,D,TAM,A359,A7-AMB,08:50:00,09:07:28
RYR39AJ,LEZL,D,RYR,B738,EI-DLJ,08:50:00,09:14:04
AEA7701,LEMD,A,AEA,A332,EC-LVL,08:55:00,08:33:19
VLG15NT,LEAS,A,VLG,A320,EC-MAN,08:55:00,08:47:01
EJU76LR,LIRN,A,EZY,A320,OE-ICC,08:55:00,08:48:26
VLG39PB,LEPA,A,VLG,A320,EC-LLJ,08:55:00,08:48:30
VLG48SG,LEAL,D,VLG,A320,EC-MVD,08:55:00,09:01:53
VLG691Z,LIRF,A,VLG,A20N,EC-NAE,08:55:00,09:03:24
TRA132K,EHAM,D,TRA,B738,PH-HXA,08:55:00,09:07:06
AAL742,KPHL,A,AAL,A332,N283AY,09:00:00,08:49:18
UAL120,KEWR,A,UAL,B78X,N12004,09:00:00,08:51:51
RYR7XM,EDDB,A,RYR,B738,EI-EFF,09:00:00,08:57:15
VLG5PK,LEMD,D,VLG,A20N,EC-NAX,09:00:00,09:00:08
SQP747,UKHH,A,SQP,B738,UR-SQC,09:00:00,09:08:35
TRA16Y,EHEH,A,TRA,B738,PH-HZW,09:05:00,08:39:28
TRA90B,EHRD,A,TRA,B737,PH-XRV,09:05:00,08:58:52
TVF82CJ,LFPO,D,TRA,B738,F-HTVN,09:05:00,09:13:58
TAP1030,LPPR,A,TAP,A319,CS-TTC,09:10:00,08:48:43
TAM8114,SBGR,A,TAM,B763,PT-MSV,09:10:00,08:57:31
AFR17BY,LFPG,A,AFR,A320,F-GKXH,09:10:00,08:58:21
VLG14ZU,LEBB,A,VLG,A320,EC-MFN,09:10:00,09:04:01
AAL112,KMIA,A,AAL,B772,N788AN,09:10:00,09:05:12
IBE0800,LEMD,A,IBE,A320,EC-ILR,09:15:00,09:02:23
EWG7TJ,LOWW,D,EWG,A319,OE-LYW,09:15:00,09:28:15
DLH32K,EDDM,D,DLH,A320,D-AIZM,09:15:00,09:32:30
RYR8HR,LPPR,A,RYR,B738,EI-FRC,09:20:00,09:04:43
BAW472,EGLL,A,BAW,A320,G-EUYM,09:20:00,09:06:29
SVR7051,ULLI,A,SVR,A321,VQ-BKJ,09:20:00,09:08:09
NAX4CW,ENGM,A,NAX,B738,LN-DYN,09:20:00,09:10:12
FOO884E,EHAM,A,FOO,A321,OE-LCN,09:20:00,09:16:56
VLG5XZ,LEST,D,VLG,A320,EC-LOB,09:20:00,09:23:02
VLG35JE,LEIB,D,VLG,A320,EC-LVV,09:20:00,09:23:07
EJU27DA,LFPG,D,EZY,A320,OE-INM,09:20:00,09:30:54
WZZ3EX,LHBP,D,WZZ,A21N,HA-LVD,09:20:00,09:37:18
EZY73YL,EGCC,A,EZY,A20N,G-UZHZ,09:25:00,09:01:29
ASL96E,LYBE,A,ASL,A319,YU-APC,09:25:00,09:10:45
EJU15CR,EDDB,D,EZY,A320,OE-INP,09:25:00,09:27:19
BEL96C,EBBR,D,BEL,A319,OO-SSJ,09:25:00,09:29:25
LDM68JT,LOWW,D,LDM,A320,OE-LOP,09:25:00,09:38:27
RYR75KC,LEIB,A,RYR,B738,EI-DLH,09:30:00,09:12:04
SWR173R,LSGG,D,SWR,BCS3,HB-JCN,09:30:00,09:35:55
VLG7477,DAAG,A,VLG,A320,EC-KCU,09:30:00,09:36:11
VLG12HG,LECO,D,VLG,A320,EC-MDZ,09:30:00,09:43:24
EJU23ZC,LIRN,D,EZY,A320,OE-ICC,09:30:00,09:52:03
EWG6VU,EDDL,D,EWG,A320,D-AEWP,09:30:00,09:52:12
VLG75BB,LEIB,A,VLG,A320,EC-LAA,09:35:00,09:20:07
VLG248X,LESO,A,VLG,A319,EC-MKX,09:35:00,09:21:35
VLG63QS,LEPA,A,VLG,A321,EC-MQL,09:35:00,09:22:28
RYR1DN,EDDB,D,RYR,B738,EI-EFF,09:35:00,09:41:27
DLH11Y,EDDF,A,DLH,A321,D-AIDH,09:35:00,09:48:09
VLG32DM,GCTS,D,VLG,A320,EC-MCU,09:35:00,09:53:41
TVP7304,EPWA,A,TVS,B738,OK-TVS,09:40:00,09:40:54
AAL113,KMIA,D,AAL,B772,N795AN,09:40:00,09:44:40
VLG61ZZ,LIRF,D,VLG,A20N,EC-NFH,09:40:00,09:45:35
SWR195N,LSZH,D,SWR,A321,HB-IOO,09:40:00,09:56:06
VLG37LX,LEMH,D,VLG,A320,EC-MAN,09:40:00,09:59:02
RYR2UB,EIDW,A,RYR,B738,EI-DLV,09:45:00,09:33:54
RYR95VX,EGCC,A,RYR,B738,EI-DPB,09:45:00,09:36:55
VLG2LU,LEMH,A,VLG,A320,EC-LQZ,09:45:00,09:46:00
NAX7156,KORD,A,NAX,B789,LN-LNO,09:50:00,09:31:24
VLG13ME,LEAL,A,VLG,A320,EC-LVT,09:50:00,09:38:15
TRA11R,EHRD,D,TRA,B737,PH-XRV,09:50:00,10:00:37
TRA77E,EHEH,D,TRA,B738,PH-HZW,09:50:00,10:11:00
TAP1033,LPPR,D,TAP,A319,CS-TTC,09:55:00,10:06:48
VLG83BZ,LEBB,D,VLG,A320,EC-MFN,09:55:00,10:08:03
RYR8PC,LPPR,D,RYR,B738,EI-FRC,09:55:00,10:14:24
THY9RV,LTFM,A,THY,A333,TC-JOE,10:00:00,09:48:23
IBE10HD,LEMD,D,IBE,A320,EC-ILR,10:00:00,10:02:10
VLG6332,LIMC,D,VLG,A320,EC-LLJ,10:00:00,10:15:44
ROU1914,CYYZ,A,ROU,B763,C-FMLZ,10:05:00,09:41:44
CTN72E,LDZA,A,IBE,CRJX,EC-LPN,10:05:00,09:48:14
FIN6RM,EFHK,A,FIN,A321,OH-LZO,10:05:00,09:53:31
MAC373,GMMN,A,ABY,A320,CN-NMK,10:05:00,10:02:38
EZY47PH,EGGD,A,EZY,A319,G-EZFT,10:05:00,10:03:27
AFR67HE,LFPG,D,AFR,A320,F-GKXH,10:05:00,10:05:42
FOO8319,EHAM,D,FOO,A321,OE-LCN,10:05:00,10:12:20
RYR7RW,LIRN,D,RYR,B738,EI-DLH,10:05:00,10:18:51
EZY62CX,EGCC,D,EZY,A20N,G-UZHZ,10:05:00,10:25:01
VLG27RR,LIPE,A,VLG,A320,EC-JTR,10:10:00,09:59:45
RYR215Q,LIME,A,RYR,B738,EI-DCJ,10:10:00,10:02:13
BAW473,EGLL,D,BAW,A320,G-EUYM,10:10:00,10:18:14
EZY15FU,EGGW,A,EZY,A320,G-EZUN,10:15:00,09:53:25
EJU39QP,LSGG,A,EZY,A320,OE-ICR,10:15:00,09:57:05
EZY32GY,EGKK,A,EZY,A319,G-EZAG,10:15:00,10:12:40
VLG69AJ,LEAM,D,VLG,A320,EC-KCU,10:15:00,10:29:01
EZY27MQ,EGGP,A,EZY,A319,G-EZAK,10:20:00,09:55:03
VLG267S,LEMD,A,VLG,A320,EC-MVM,10:20:00,10:07:21
EIN562P,EIDW,A,EIN,A320,EI-DEK,10:20:00,10:15:50
KLM85J,EHAM,A,KLM,B738,PH-BCH,10:20:00,10:20:47
VLG24YL,GCRR,D,VLG,A321,EC-MQL,10:20:00,10:22:36
RYR70TT,EGPH,A,RYR,B738,EI-ENS,10:20:00,10:23:20
RYR65TB,EIDW,D,RYR,B738,EI-DLV,10:20:00,10:24:17
VLG189L,EDDV,D,VLG,A319,EC-MKX,10:20:00,10:24:21
VLG902H,LEGR,D,VLG,A320,EC-LAA,10:20:00,10:25:03
NAX41B,ENGM,D,NAX,B738,LN-DYN,10:20:00,10:33:23
SVR7052,ULLI,D,SVR,A321,VQ-BKJ,10:20:00,10:34:12
RYR6GA,EGCC,D,RYR,B738,EI-DPB,10:20:00,10:49:36
TSC256,CYUL,A,TSC,A332,C-GUFR,10:25:00,10:08:21
RYR70RV,LIRF,A,RYR,B738,EI-FIB,10:30:00,10:10:34
DLH09H,EDDF,D,DLH,A321,D-AIDH,10:30:00,10:30:12
VLG15LB,LEAS,A,VLG,A320,EC-LOP,10:30:00,10:31:19
TVP7305,EPWA,D,TVS,B738,OK-TVS,10:30:00,10:37:41
DAL195,KATL,D,DAL,B764,N844MH,10:30:00,10:56:33
DAL476,KJFK,A,DAL,B764,N838MH,10:35:00,10:08:10
VLG15AW,LFMN,A,VLG,A320,EC-KJD,10:35:00,10:12:21
VLG60VC,LIRQ,A,VLG,A319,EC-MKV,10:35:00,10:12:34
RYR2GX,LIPE,A,RYR,B738,EI-DLC,10:35:00,10:21:05
VLG58RP,LFLL,D,VLG,A320,EC-LVT,10:35:00,10:40:53
ROT421U,LROP,A,ROT,B737,YR-BGG,10:40:00,10:38:44
EZY49FE,EGGD,D,EZY,A319,G-EZFT,10:40:00,10:41:12
RYR18PP,EGGP,A,RYR,B738,EI-GDH,10:45:00,10:20:16
VLG42YX,LEZL,A,VLG,A20N,EC-NAF,10:45:00,10:39:12
RYR2KM,LFOB,A,RYR,B738,EI-DPW,10:45:00,10:39:52
IBE0930,LEMD,A,IBE,A320,EC-LXQ,10:45:00,10:40:27
RYR8ST,LIMF,D,RYR,B738,EI-DLE,10:45:00,10:45:30
ETD35Q,OMAA,D,ETD,B789,A6-BLR,10:45:00,10:48:29
CTN375,LDZA,D,IBE,CRJX,EC-LPN,10:45:00,11:06:49
AZA2TW,LIRF,A,AZA,A320,I-BIKO,10:50:00,10:30:32
VLG2975,LFRS,A,VLG,A320,EC-KHN,10:50:00,10:34:56
BAW478S,EGLL,A,BAW,A320,G-EUYJ,10:50:00,10:45:56
VLG5TD,LIEO,D,VLG,A320,EC-LQZ,10:50:00,10:53:22
VLG37BL,EGKK,D,VLG,A320,EC-LRE,10:50:00,10:55:09
EZY57UT,EGKK,D,EZY,A319,G-EZAG,10:50:00,10:58:28
EZY89ZM,EGGW,D,EZY,A320,G-EZUN,10:50:00,10:59:44
RYR6RP,EGSS,D,RYR,B738,EI-DCJ,10:50:00,11:00:44
VLG8037,LFPO,A,VLG,A320,EC-LZN,10:55:00,10:41:02
RYR626E,EGPH,D,RYR,B738,EI-ENS,10:55:00,10:57:18
VLG2913,LFBD,A,VLG,A320,EC-MXG,10:55:00,11:07:05
VLG8745,LMML,A,VLG,A20N,EC-NCF,11:00:00,10:35:30
DLH27U,EDDM,A,DLH,A320,D-AIZE,11:00:00,10:40:37
AFL2638,UUEE,A,AFL,A321,VP-BFF,11:00:00,10:44:41
AEE710,LGAV,A,AEE,A320,SX-DNC,11:00:00,10:47:23
SDM6701,ULLI,A,SDM,A319,VP-BIU,11:00:00,10:50:11
VLG309K,LSGG,A,VLG,A320,EC-MBE,11:00:00,10:51:19
EZY45CQ,EGGP,D,EZY,A319,G-EZAK,11:00:00,11:02:43
RYR58K,LIPZ,A,RYR,B738,EI-EMM,11:00:00,11:06:31
EIN5HM,EIDW,D,EIN,A320,EI-DEK,11:00:00,11:15:53
MAC372,GMFF,D,ABY,A320,CN-NMK,11:00:00,11:25:43
VLG7365,GMTT,A,VLG,A20N,EC-NAZ,11:05:00,10:37:36
AEA6156,LEPA,A,AEA,B738,EC-MJU,11:05:00,10:40:05
VLG1595,LEXJ,A,VLG,A20N,EC-NDB,11:05:00,10:47:18
VLG80MC,LFPO,D,VLG,A320,EC-MVM,11:05:00,11:05:03
FIN7RT,EFHK,D,FIN,A321,OH-LZO,11:05:00,11:07:24
KLM86N,EHAM,D,KLM,B738,PH-BCH,11:05:00,11:24:41
BRU869,UMMS,A,BRU,B738,EW-526PA,11:10:00,10:55:14
VLG318M,LFPO,A,VLG,A20N,EC-NCG,11:10:00,11:03:07
VLG21GU,LEMG,A,VLG,A321,EC-MGY,11:15:00,10:59:58
VLG30MJ,GCLP,A,VLG,A321,EC-MOO,11:15:00,11:09:54
AAL67,KJFK,D,AAL,B772,N788AN,11:15:00,11:17:04
RYR2ZG,LEXJ,D,RYR,B738,EI-FIB,11:15:00,11:20:46
RYR9XE,LKPR,D,RYR,B738,EI-DLC,11:15:00,11:24:59
UAL121,KEWR,D,UAL,B78X,N12004,11:15:00,11:33:41
VLG20CG,LEGR,A,VLG,A321,EC-MQB,11:20:00,11:06:30
BAW448,EGLL,A,BAW,A320,G-EUUD,11:20:00,11:08:07
VLG15AC,GCXO,A,VLG,A320,EC-LQM,11:20:00,11:13:27
VLG25QJ,EDDH,D,VLG,A320,EC-LVO,11:20:00,11:29:57
VLG60QY,LIRQ,D,VLG,A319,EC-MKV,11:20:00,11:36:10
RYR5PD,EGGP,D,RYR,B738,EI-GDH,11:20:00,11:37:48
AFR87VQ,LFPG,A,AFR,A320,F-GKXI,11:25:00,11:20:56
RYR1UE,LEMG,D,RYR,B738,EI-DPW,11:25:00,11:30:58
CCA846,ZBAA,D,CCA,A333,B-8579,11:25:00,11:44:07
VLG1703,LEVX,A,VLG,A320,EC-LZZ,11:30:00,11:14:40
VLG58QZ,LSZH,A,VLG,A320,EC-LUN,11:30:00,11:20:47
VLG7337,GMMX,A,VLG,A20N,EC-NDC,11:30:00,11:21:45
VLG3744,LEMH,D,VLG,A320,EC-KJD,11:30:00,11:33:33
THY6AS,LTFM,D,THY,A333,TC-JOE,11:30:00,11:35:19
VLG74KB,LEZL,D,VLG,A320,EC-MVN,11:30:00,11:37:27
ROT422L,LROP,D,ROT,B737,YR-BGG,11:30:00,11:52:05
EJU83CN,LFSB,A,EZY,A320,OE-IZD,11:35:00,11:23:16
RYR907E,LEST,D,RYR,B738,EI-EMM,11:35:00,11:39:53
VLG87AB,EGBB,D,VLG,A320,EC-KHN,11:35:00,11:44:46
RYR3GG,EBCI,D,RYR,B738,EI-EBM,11:35:00,11:47:14
EJU96WH,LFBD,A,EZY,A320,OE-IZL,11:40:00,11:20:46
CSA688,LKPR,A,TVS,B738,OK-TVV,11:40:00,11:32:55
VLG25MR,EGCC,D,VLG,A320,EC-LZN,11:40:00,11:48:17
VLG24BM,LDSP,D,VLG,A320,EC-LOP,11:40:00,11:50:41
VLG18KA,EDDT,D,VLG,A320,EC-MXG,11:40:00,11:53:32
CCA840,ZSPD,D,CCA,A332,B-5918,11:40:00,11:53:54
BAW479,EGLL,D,BAW,A320,G-EUYJ,11:40:00,11:57:10
AZA077,LIRF,D,AZA,A320,I-BIKO,11:40:00,12:03:07
IBK56V,EKCH,A,NAX,B738,EI-GBB,11:45:00,11:29:20
DLH85N,EDDF,A,DLH,A321,D-AISQ,11:45:00,11:39:27
VLG64CC,LIPZ,A,VLG,A321,EC-MHS,11:45:00,11:43:20
VLG89VK,LIMC,A,VLG,A320,EC-KDX,11:45:00,11:46:06
VLG3RC,EBBR,A,VLG,A320,EC-LVP,11:45:00,11:46:11
VLG61WG,LIRF,A,VLG,A320,EC-JGM,11:45:00,11:48:55
ROU1915,CYYZ,D,ROU,B763,C-FMLZ,11:45:00,11:48:57
VLG39DL,LEPA,D,VLG,A320,EC-MBE,11:45:00,11:54:40
WJA14,CYYZ,A,WJA,B763,C-FOGT,11:50:00,11:34:55
ANE8251,GEML,A,IBE,AT76,EC-NCD,11:50:00,11:46:24
VLG12GC,ESSA,D,VLG,A20N,EC-NAZ,11:50:00,11:54:32
AEA7706,LEMD,D,AEA,A332,EC-LVL,11:50:00,11:58:03
AEE711,LGAV,D,AEE,A320,SX-DNC,11:50:00,12:01:28
VLG828W,EGKK,D,VLG,A20N,EC-NCF,11:50:00,12:09:32
RYR5LR,EBBR,A,RYR,B738,EI-GDY,11:55:00,11:39:43
VLG35TQ,LEIB,A,VLG,A320,EC-LVV,11:55:00,11:43:39
VLG61VJ,LIRF,D,VLG,A320,EC-JTR,11:55:00,11:55:00
AEA6037,LEPA,D,AEA,B738,EC-MJU,11:55:00,11:55:02
SDM6702,ULLI,D,SDM,A319,VP-BIU,11:55:00,12:19:53
DLH12K,EDDM,D,DLH,A320,D-AIZE,11:55:00,12:24:10
VLG18ER,EDDM,A,VLG,A320,EC-MBL,12:00:00,11:50:58
IBE12BV,LEMD,D,IBE,A320,EC-LXQ,12:00:00,12:02:02
UAL141,KIAD,D,UAL,B764,N67052,12:00:00,12:03:45
TAP1040,LPPT,A,TAP,A319,CS-TTF,12:00:00,12:08:04
AFL2639,UUEE,D,AFL,A321,VP-BFF,12:00:00,12:13:20
EWG4CK,EDDS,A,EWG,A319,D-AKNH,12:00:00,12:14:21
BRU870,UMMS,D,BRU,B738,EW-526PA,12:00:00,12:15:00
EJU37XU,LFLL,A,EZY,A319,OE-LQW,12:05:00,12:02:05
VLG37MY,LEMH,A,VLG,A320,EC-MAN,12:05:00,12:09:43
VLG32KU,GCXO,D,VLG,A320,EC-LQM,12:05:00,12:11:26
VLG21VC,LEMG,D,VLG,A321,EC-MGY,12:05:00,12:28:21
RYR86XJ,LIME,D,RYR,B738,EI-EMC,12:05:00,12:41:38
ROU1912,CYUL,A,ROU,B763,C-FMWQ,12:10:00,12:08:15
VLG2AB,GCLP,D,VLG,A321,EC-MQB,12:10:00,12:16:55
RYR129,EDDH,A,RYR,B738,EI-EBM,12:15:00,12:07:22
EJU8569,EGKK,A,EZY,A320,OE-IZW,12:15:00,12:12:09
VLG19ZN,EGKK,A,VLG,A320,EC-MEL,12:15:00,12:14:20
TSC257,CYUL,D,TSC,A332,C-GUFR,12:15:00,12:15:44
VLG6334,LIMC,D,VLG,A320,EC-LZZ,12:15:00,12:19:50
VLG377B,LPPT,D,VLG,A320,EC-LUN,12:15:00,12:23:55
LOT437,EPWA,A,LOT,B738,SP-LWD,12:20:00,12:14:55
VLG6501,LIRN,A,VLG,A320,EC-JYX,12:20:00,12:18:21
THY5JD,LTFJ,A,THY,B738,TC-JHS,12:20:00,12:23:30
EJU71WZ,EGKK,D,EZY,A320,OE-IZD,12:20:00,12:26:05
VLG43BT,LIBD,D,VLG,A321,EC-MOO,12:20:00,12:26:47
TAM8115,SBGR,D,TAM,B763,PT-MSV,12:20:00,12:29:38
AFR1349,LFPG,D,AFR,A320,F-GKXI,12:20:00,12:35:54
VLG73DB,LSZH,D,VLG,A20N,EC-NDB,12:20:00,12:39:36
RYR4589,EGFF,A,RYR,B738,EI-DLG,12:25:00,12:09:44
TSC268,CYYZ,A,TSC,A332,C-GPTS,12:25:00,12:10:37
BAW449,EGLL,D,BAW,A320,G-EUUD,12:25:00,12:33:01
VLG89TE,LFPG,A,VLG,A321,EC-MHA,12:30:00,12:21:58
VLG1281,LDZA,A,VLG,A320,EC-LAB,12:30:00,12:22:01
VLG83PJ,EHAM,A,VLG,A320,EC-MGE,12:30:00,12:26:39
IBE2626,KBOS,A,IBE,A332,EC-MOU,12:30:00,12:27:11
IBK365L,EKCH,D,NAX,B738,EI-GBB,12:30:00,12:41:43
VLG857Q,EBBR,D,VLG,A320,EC-JGM,12:30:00,12:46:56
VLG326C,LPFR,D,VLG,A320,EC-KDX,12:30:00,12:47:18
VLG8477,LPPR,A,VLG,A320,EC-JZI,12:35:00,12:16:39
VLG6605,LICJ,A,VLG,A320,EC-MBD,12:35:00,12:16:45
KLM65H,EHAM,A,KLM,B739,PH-BXR,12:35:00,12:30:35
BAW484C,EGLL,A,BAW,A320,G-TTOB,12:35:00,12:34:54
AUI991,UKBB,A,AUI,B738,UR-PSW,12:40:00,12:36:32
VLG72LD,EIDW,D,VLG,A320,EC-LVV,12:40:00,12:43:49
RAM964Y,GMMN,A,RAM,B738,CN-ROB,12:40:00,12:46:48
EJU92FG,LFLL,D,EZY,A319,OE-LQW,12:40:00,12:48:35
VLG2DZ,EGKK,D,VLG,A321,EC-MHS,12:40:00,12:51:42
EWG2HC,EDDS,D,EWG,A319,D-AKNH,12:40:00,13:08:48
DAL477,KJFK,D,DAL,B764,N838MH,12:45:00,12:53:36
DLH02A,EDDF,D,DLH,A321,D-AISQ,12:45:00,12:58:52
VLG35LG,LEIB,D,VLG,A320,EC-LVP,12:45:00,13:05:26
VLG85LP,EDDL,D,VLG,A320,EC-MER,12:45:00,13:15:56
IBE11ZL,LEMD,A,IBE,A320,EC-LRG,12:50:00,12:26:26
RYR63LN,EGNX,A,RYR,B738,EI-DPY,12:50:00,12:30:04
ANE8250,GEML,D,IBE,AT76,EC-NCD,12:50:00,12:53:56
VLG803E,LFPO,D,VLG,A20N,EC-NAF,12:50:00,12:57:09
VLG15GE,LEAS,D,VLG,A320,EC-MBL,12:50:00,12:57:21
TAP1035,LPPT,D,TAP,A319,CS-TTF,12:50:00,13:01:17
RYR6YN,LEPA,D,RYR,B738,EI-GDY,12:50:00,13:09:25
AAL743,KPHL,D,AAL,A332,N283AY,12:50:00,13:09:55
NAX7050,KFLL,A,NAX,B789,LN-LNL,12:55:00,12:29:18
VLG78SL,EGKK,A,VLG,A321,EC-MMU,12:55:00,12:55:53
CSA689,LKPR,D,TVS,B738,OK-TVV,12:55:00,12:57:11
DLH48H,EDDM,A,DLH,A320,D-AIPS,12:55:00,13:10:15
EJU73EN,LFPG,D,EZY,A320,OE-IZL,13:00:00,13:02:03
NAX7107,KLAX,D,NAX,B789,LN-LNO,13:00:00,13:30:52
RYR9553,EGBB,A,RYR,B738,EI-DAF,13:05:00,12:49:55
DLH08F,EDDF,A,DLH,A21N,D-AIEA,13:05:00,12:59:04
